locus_tag	ftype	gene	EC_number	product
IPCEDBCE_00100	gene			
IPCEDBCE_00101	CDS			hypothetical protein
IPCEDBCE_00101	gene			
IPCEDBCE_00102	CDS			hypothetical protein
IPCEDBCE_00102	gene			
IPCEDBCE_00103	CDS	mnmA_1	2.8.1.-	tRNA-specific 2-thiouridylase MnmA
IPCEDBCE_00103	gene	mnmA_1		
IPCEDBCE_00104	CDS	dnaG	2.7.7.-	DNA primase
IPCEDBCE_00104	gene	dnaG		
IPCEDBCE_00105	CDS	groS		10 kDa chaperonin
IPCEDBCE_00105	gene	groS		
IPCEDBCE_00106	CDS	groL		60 kDa chaperonin
IPCEDBCE_00106	gene	groL		
IPCEDBCE_00107	CDS			hypothetical protein
IPCEDBCE_00107	gene			
IPCEDBCE_00108	tRNA			tRNA-Lys(ttt)
IPCEDBCE_00108	gene			
IPCEDBCE_00109	tRNA			tRNA-Glu(ttc)
IPCEDBCE_00109	gene			
IPCEDBCE_00110	tRNA			tRNA-Val(tac)
IPCEDBCE_00110	gene			
IPCEDBCE_00111	tRNA			tRNA-Asp(gtc)
IPCEDBCE_00111	gene			
IPCEDBCE_00112	tRNA			tRNA-Glu(ttc)
IPCEDBCE_00112	gene			
IPCEDBCE_00113	CDS	panC	6.3.2.1	Pantothenate synthetase
IPCEDBCE_00113	gene	panC		
IPCEDBCE_00114	CDS	pyrF	4.1.1.23	Orotidine 5'-phosphate decarboxylase
IPCEDBCE_00114	gene	pyrF		
IPCEDBCE_00115	CDS	cynT	4.2.1.1	Carbonic anhydrase 1
IPCEDBCE_00115	gene	cynT		
IPCEDBCE_00116	CDS	kdsA	2.5.1.55	2-dehydro-3-deoxyphosphooctonate aldolase
IPCEDBCE_00116	gene	kdsA		
IPCEDBCE_00117	CDS	ribH	2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
IPCEDBCE_00117	gene	ribH		
IPCEDBCE_00118	CDS	nusB		N utilization substance protein B 
IPCEDBCE_00118	gene	nusB		
IPCEDBCE_00119	CDS			hypothetical protein
IPCEDBCE_00119	gene			
IPCEDBCE_00120	CDS			hypothetical protein
IPCEDBCE_00120	gene			
IPCEDBCE_00121	CDS			hypothetical protein
IPCEDBCE_00121	gene			
IPCEDBCE_00122	CDS			hypothetical protein
IPCEDBCE_00122	gene			
IPCEDBCE_00123	CDS			hypothetical protein
IPCEDBCE_00123	gene			
IPCEDBCE_00124	CDS	flgG_1		Flagellar basal-body rod protein FlgG
IPCEDBCE_00124	gene	flgG_1		
IPCEDBCE_00125	CDS	tsaD	2.3.1.234	tRNA N6-adenosine threonylcarbamoyltransferase
IPCEDBCE_00125	gene	tsaD		
IPCEDBCE_00126	CDS	pdxA	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase
IPCEDBCE_00126	gene	pdxA		
IPCEDBCE_00127	CDS	pdxJ	2.6.99.2	Pyridoxine 5'-phosphate synthase
IPCEDBCE_00127	gene	pdxJ		
IPCEDBCE_00128	CDS	tagO	2.7.8.33	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
IPCEDBCE_00128	gene	tagO		
IPCEDBCE_00129	CDS	lpxE_2	3.1.-.-	Lipid A 1-phosphatase
IPCEDBCE_00129	gene	lpxE_2		
IPCEDBCE_00130	CDS			hypothetical protein
IPCEDBCE_00130	gene			
IPCEDBCE_00131	CDS			hypothetical protein
IPCEDBCE_00131	gene			
IPCEDBCE_00132	CDS	metI		D-methionine transport system permease protein MetI
IPCEDBCE_00132	gene	metI		
IPCEDBCE_00133	CDS	metN	3.6.3.-	Methionine import ATP-binding protein MetN
IPCEDBCE_00133	gene	metN		
IPCEDBCE_00134	CDS	flhB_1		Flagellar biosynthetic protein FlhB
IPCEDBCE_00134	gene	flhB_1		
IPCEDBCE_00135	CDS	ribE	2.5.1.9	Riboflavin synthase
IPCEDBCE_00135	gene	ribE		
IPCEDBCE_00136	CDS	ycfH	3.1.-.-	putative metal-dependent hydrolase YcfH
IPCEDBCE_00136	gene	ycfH		
IPCEDBCE_00137	CDS	mltD	4.2.2.-	Membrane-bound lytic murein transglycosylase D
IPCEDBCE_00137	gene	mltD		
IPCEDBCE_00138	CDS	rlpA	4.2.2.-	Endolytic peptidoglycan transglycosylase RlpA
IPCEDBCE_00138	gene	rlpA		
IPCEDBCE_00139	CDS	kdsC	3.1.3.45	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
IPCEDBCE_00139	gene	kdsC		
IPCEDBCE_00140	CDS			hypothetical protein
IPCEDBCE_00140	gene			
IPCEDBCE_00141	CDS	lptA		Lipopolysaccharide export system protein LptA
IPCEDBCE_00141	gene	lptA		
IPCEDBCE_00142	CDS	engB		putative GTP-binding protein EngB
IPCEDBCE_00142	gene	engB		
IPCEDBCE_00143	CDS			hypothetical protein
IPCEDBCE_00143	gene			
IPCEDBCE_00144	CDS	mrdA	3.4.16.4	Peptidoglycan D,D-transpeptidase MrdA
IPCEDBCE_00144	gene	mrdA		
IPCEDBCE_00145	CDS	metQ		D-methionine-binding lipoprotein MetQ
IPCEDBCE_00145	gene	metQ		
IPCEDBCE_00146	CDS	tsaA	1.11.1.15	putative peroxiredoxin
IPCEDBCE_00146	gene	tsaA		
IPCEDBCE_00147	CDS	btuF		Vitamin B12-binding protein
IPCEDBCE_00147	gene	btuF		
IPCEDBCE_00148	CDS	ftsW	2.4.1.129	putative peptidoglycan glycosyltransferase FtsW
IPCEDBCE_00148	gene	ftsW		
IPCEDBCE_00149	CDS	flgB		Flagellar basal body rod protein FlgB
IPCEDBCE_00149	gene	flgB		
IPCEDBCE_00150	CDS	flgC		Flagellar basal-body rod protein FlgC
IPCEDBCE_00150	gene	flgC		
IPCEDBCE_00151	CDS	fliE		Flagellar hook-basal body complex protein FliE
IPCEDBCE_00151	gene	fliE		
IPCEDBCE_00152	CDS	ftsI	3.4.16.4	Peptidoglycan D,D-transpeptidase FtsI
IPCEDBCE_00152	gene	ftsI		
IPCEDBCE_00153	CDS	tsf		Elongation factor Ts
IPCEDBCE_00153	gene	tsf		
IPCEDBCE_00154	CDS	rpsB		30S ribosomal protein S2
IPCEDBCE_00154	gene	rpsB		
IPCEDBCE_00155	CDS	addA	3.1.-.-	ATP-dependent helicase/nuclease subunit A
IPCEDBCE_00155	gene	addA		
IPCEDBCE_00156	CDS	nhaA		Na(+)/H(+) antiporter NhaA
IPCEDBCE_00156	gene	nhaA		
IPCEDBCE_00157	CDS			hypothetical protein
IPCEDBCE_00157	gene			
IPCEDBCE_00158	CDS			hypothetical protein
IPCEDBCE_00158	gene			
IPCEDBCE_00159	CDS			hypothetical protein
IPCEDBCE_00159	gene			
IPCEDBCE_00160	CDS			hypothetical protein
IPCEDBCE_00160	gene			
IPCEDBCE_00161	CDS	leuS	6.1.1.4	Leucine--tRNA ligase
IPCEDBCE_00161	gene	leuS		
IPCEDBCE_00162	CDS			hypothetical protein
IPCEDBCE_00162	gene			
IPCEDBCE_00163	CDS	folC	6.3.2.12	Dihydrofolate synthase/folylpolyglutamate synthase
IPCEDBCE_00163	gene	folC		
IPCEDBCE_00164	CDS	mepM_1	3.4.24.-	Murein DD-endopeptidase MepM
IPCEDBCE_00164	gene	mepM_1		
IPCEDBCE_00165	CDS	mepM_2	3.4.24.-	Murein DD-endopeptidase MepM
IPCEDBCE_00165	gene	mepM_2		
IPCEDBCE_00166	CDS			hypothetical protein
IPCEDBCE_00166	gene			
IPCEDBCE_00167	CDS	mfd	3.6.4.-	Transcription-repair-coupling factor
IPCEDBCE_00167	gene	mfd		
IPCEDBCE_00168	CDS	petA	1.10.2.2	Ubiquinol-cytochrome c reductase iron-sulfur subunit
IPCEDBCE_00168	gene	petA		
IPCEDBCE_00169	CDS	petB		Cytochrome b
IPCEDBCE_00169	gene	petB		
IPCEDBCE_00170	CDS			hypothetical protein
IPCEDBCE_00170	gene			
IPCEDBCE_00171	CDS			hypothetical protein
IPCEDBCE_00171	gene			
IPCEDBCE_00172	CDS			hypothetical protein
IPCEDBCE_00172	gene			
IPCEDBCE_00173	CDS	dusC	1.3.1.-	tRNA-dihydrouridine(16) synthase
IPCEDBCE_00173	gene	dusC		
IPCEDBCE_00174	CDS	tilS	6.3.4.19	tRNA(Ile)-lysidine synthase
IPCEDBCE_00174	gene	tilS		
IPCEDBCE_00175	CDS			hypothetical protein
IPCEDBCE_00175	gene			
IPCEDBCE_00176	CDS			hypothetical protein
IPCEDBCE_00176	gene			
IPCEDBCE_00177	CDS			hypothetical protein
IPCEDBCE_00177	gene			
IPCEDBCE_00178	CDS			hypothetical protein
IPCEDBCE_00178	gene			
IPCEDBCE_00179	CDS	rimO	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
IPCEDBCE_00179	gene	rimO		
IPCEDBCE_00180	CDS	gpt	2.4.2.22	Xanthine phosphoribosyltransferase
IPCEDBCE_00180	gene	gpt		
IPCEDBCE_00181	CDS		2.6.1.51	Serine-pyruvate aminotransferase
IPCEDBCE_00181	gene			
IPCEDBCE_00182	CDS	pgpA	3.1.3.27	Phosphatidylglycerophosphatase A
IPCEDBCE_00182	gene	pgpA		
IPCEDBCE_00183	CDS	ddl	6.3.2.4	D-alanine--D-alanine ligase
IPCEDBCE_00183	gene	ddl		
IPCEDBCE_00184	CDS	menH	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IPCEDBCE_00184	gene	menH		
IPCEDBCE_00185	CDS	murF	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
IPCEDBCE_00185	gene	murF		
IPCEDBCE_00186	CDS		2.7.7.53	AP-4-A phosphorylase
IPCEDBCE_00186	gene			
IPCEDBCE_00187	CDS	prs	2.7.6.1	Ribose-phosphate pyrophosphokinase
IPCEDBCE_00187	gene	prs		
IPCEDBCE_00188	tRNA			tRNA-Met(cat)
IPCEDBCE_00188	gene			
IPCEDBCE_00189	CDS			hypothetical protein
IPCEDBCE_00189	gene			
IPCEDBCE_00190	CDS	rsgA	3.6.1.-	Putative ribosome biogenesis GTPase RsgA
IPCEDBCE_00190	gene	rsgA		
IPCEDBCE_00191	CDS	rluD	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
IPCEDBCE_00191	gene	rluD		
IPCEDBCE_00192	CDS			hypothetical protein
IPCEDBCE_00192	gene			
IPCEDBCE_00193	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
IPCEDBCE_00193	gene	trmB		
IPCEDBCE_00194	CDS	ftsE		Cell division ATP-binding protein FtsE
IPCEDBCE_00194	gene	ftsE		
IPCEDBCE_00195	CDS			hypothetical protein
IPCEDBCE_00195	gene			
IPCEDBCE_00196	CDS			hypothetical protein
IPCEDBCE_00196	gene			
IPCEDBCE_00197	CDS			hypothetical protein
IPCEDBCE_00197	gene			
IPCEDBCE_00198	CDS	fliD		Flagellar hook-associated protein 2
IPCEDBCE_00198	gene	fliD		
IPCEDBCE_00199	CDS	fliS		Flagellar protein FliS
IPCEDBCE_00199	gene	fliS		
IPCEDBCE_00200	CDS			hypothetical protein
IPCEDBCE_00200	gene			
IPCEDBCE_00201	CDS	tcdA	6.1.-.-	tRNA threonylcarbamoyladenosine dehydratase
IPCEDBCE_00201	gene	tcdA		
IPCEDBCE_00202	CDS			hypothetical protein
IPCEDBCE_00202	gene			
IPCEDBCE_00203	CDS		3.5.1.77	N-carbamoyl-D-amino acid hydrolase
IPCEDBCE_00203	gene			
IPCEDBCE_00204	CDS			hypothetical protein
IPCEDBCE_00204	gene			
IPCEDBCE_00205	CDS	yeeO		putative FMN/FAD exporter YeeO
IPCEDBCE_00205	gene	yeeO		
IPCEDBCE_00206	CDS	rny	3.1.-.-	Ribonuclease Y
IPCEDBCE_00206	gene	rny		
IPCEDBCE_00207	CDS			hypothetical protein
IPCEDBCE_00207	gene			
IPCEDBCE_00208	CDS			hypothetical protein
IPCEDBCE_00208	gene			
IPCEDBCE_00209	CDS	ftsY		Signal recognition particle receptor FtsY
IPCEDBCE_00209	gene	ftsY		
IPCEDBCE_00210	CDS			hypothetical protein
IPCEDBCE_00210	gene			
IPCEDBCE_00211	CDS			hypothetical protein
IPCEDBCE_00211	gene			
IPCEDBCE_00212	CDS			hypothetical protein
IPCEDBCE_00212	gene			
IPCEDBCE_00213	CDS	moaA	4.1.99.22	GTP 3',8-cyclase
IPCEDBCE_00213	gene	moaA		
IPCEDBCE_00214	CDS	mobA	2.7.7.77	putative molybdenum cofactor guanylyltransferase
IPCEDBCE_00214	gene	mobA		
IPCEDBCE_00215	CDS	flhB_2		Flagellar biosynthetic protein FlhB
IPCEDBCE_00215	gene	flhB_2		
IPCEDBCE_00216	CDS			hypothetical protein
IPCEDBCE_00216	gene			
IPCEDBCE_00217	CDS	amiC	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiC
IPCEDBCE_00217	gene	amiC		
IPCEDBCE_00218	CDS	pyrD_1	1.3.-.-	Dihydroorotate dehydrogenase
IPCEDBCE_00218	gene	pyrD_1		
IPCEDBCE_00219	CDS	tyrS	6.1.1.1	Tyrosine--tRNA ligase
IPCEDBCE_00219	gene	tyrS		
IPCEDBCE_00220	CDS	relA	2.7.6.5	GTP pyrophosphokinase
IPCEDBCE_00220	gene	relA		
IPCEDBCE_00221	CDS	rpoZ	2.7.7.6	DNA-directed RNA polymerase subunit omega
IPCEDBCE_00221	gene	rpoZ		
IPCEDBCE_00222	CDS	pyrH	2.7.4.22	Uridylate kinase
IPCEDBCE_00222	gene	pyrH		
IPCEDBCE_00223	CDS	mqnA	4.2.1.151	Chorismate dehydratase
IPCEDBCE_00223	gene	mqnA		
IPCEDBCE_00224	CDS	acnB	4.2.1.3	Aconitate hydratase B
IPCEDBCE_00224	gene	acnB		
IPCEDBCE_00225	CDS			hypothetical protein
IPCEDBCE_00225	gene			
IPCEDBCE_00226	CDS			hypothetical protein
IPCEDBCE_00226	gene			
IPCEDBCE_00227	CDS			hypothetical protein
IPCEDBCE_00227	gene			
IPCEDBCE_00228	CDS			hypothetical protein
IPCEDBCE_00228	gene			
IPCEDBCE_00229	tmRNA	ssrA		transfer-messenger RNA, SsrA
IPCEDBCE_00229	gene	ssrA		
IPCEDBCE_00230	CDS	lolA		Outer-membrane lipoprotein carrier protein
IPCEDBCE_00230	gene	lolA		
IPCEDBCE_00231	CDS	secA		Protein translocase subunit SecA
IPCEDBCE_00231	gene	secA		
IPCEDBCE_00232	CDS	lolC		Lipoprotein-releasing system transmembrane protein LolC
IPCEDBCE_00232	gene	lolC		
IPCEDBCE_00233	CDS			hypothetical protein
IPCEDBCE_00233	gene			
IPCEDBCE_00234	CDS			hypothetical protein
IPCEDBCE_00234	gene			
IPCEDBCE_00235	CDS			hypothetical protein
IPCEDBCE_00235	gene			
IPCEDBCE_00236	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
IPCEDBCE_00236	gene	cadA		
IPCEDBCE_00237	CDS	comM		Competence protein ComM
IPCEDBCE_00237	gene	comM		
IPCEDBCE_00238	CDS	def	3.5.1.88	Peptide deformylase
IPCEDBCE_00238	gene	def		
IPCEDBCE_00239	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
IPCEDBCE_00239	gene	clpP		
IPCEDBCE_00240	CDS	tig	5.2.1.8	Trigger factor
IPCEDBCE_00240	gene	tig		
IPCEDBCE_00241	CDS			hypothetical protein
IPCEDBCE_00241	gene			
IPCEDBCE_00242	CDS			hypothetical protein
IPCEDBCE_00242	gene			
IPCEDBCE_00243	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
IPCEDBCE_00243	gene	moaC		
IPCEDBCE_00244	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
IPCEDBCE_00244	gene	mog		
IPCEDBCE_00245	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
IPCEDBCE_00245	gene	moaE		
IPCEDBCE_00246	CDS			hypothetical protein
IPCEDBCE_00246	gene			
IPCEDBCE_00247	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
IPCEDBCE_00247	gene	ribA		
IPCEDBCE_00248	CDS			hypothetical protein
IPCEDBCE_00248	gene			
IPCEDBCE_00249	CDS	ribBA		Riboflavin biosynthesis protein RibBA
IPCEDBCE_00249	gene	ribBA		
IPCEDBCE_00250	CDS			hypothetical protein
IPCEDBCE_00250	gene			
IPCEDBCE_00251	CDS			hypothetical protein
IPCEDBCE_00251	gene			
IPCEDBCE_00252	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
IPCEDBCE_00252	gene	fecA_1		
IPCEDBCE_00253	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
IPCEDBCE_00253	gene	acpS		
IPCEDBCE_00254	CDS			hypothetical protein
IPCEDBCE_00254	gene			
IPCEDBCE_00255	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
IPCEDBCE_00255	gene	rsmD		
IPCEDBCE_00256	CDS			hypothetical protein
IPCEDBCE_00256	gene			
IPCEDBCE_00257	CDS			hypothetical protein
IPCEDBCE_00257	gene			
IPCEDBCE_00258	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
IPCEDBCE_00258	gene	gloC		
