locus_tag	ftype	gene	EC_number	product
OOEMJHNJ_00024	CDS			hypothetical protein
OOEMJHNJ_00024	gene			
OOEMJHNJ_00025	CDS			hypothetical protein
OOEMJHNJ_00025	gene			
OOEMJHNJ_00026	CDS	ftsY		Signal recognition particle receptor FtsY
OOEMJHNJ_00026	gene	ftsY		
OOEMJHNJ_00027	CDS			hypothetical protein
OOEMJHNJ_00027	gene			
OOEMJHNJ_00028	CDS			hypothetical protein
OOEMJHNJ_00028	gene			
OOEMJHNJ_00029	CDS	rny	3.1.-.-	Ribonuclease Y
OOEMJHNJ_00029	gene	rny		
OOEMJHNJ_00030	CDS	yeeO		putative FMN/FAD exporter YeeO
OOEMJHNJ_00030	gene	yeeO		
OOEMJHNJ_00031	CDS			hypothetical protein
OOEMJHNJ_00031	gene			
OOEMJHNJ_00032	CDS		3.5.1.77	N-carbamoyl-D-amino acid hydrolase
OOEMJHNJ_00032	gene			
OOEMJHNJ_00033	CDS			hypothetical protein
OOEMJHNJ_00033	gene			
OOEMJHNJ_00034	CDS	tcdA	6.1.-.-	tRNA threonylcarbamoyladenosine dehydratase
OOEMJHNJ_00034	gene	tcdA		
OOEMJHNJ_00035	CDS			hypothetical protein
OOEMJHNJ_00035	gene			
OOEMJHNJ_00036	CDS	fliS		Flagellar protein FliS
OOEMJHNJ_00036	gene	fliS		
OOEMJHNJ_00037	CDS	fliD		Flagellar hook-associated protein 2
OOEMJHNJ_00037	gene	fliD		
OOEMJHNJ_00038	CDS			hypothetical protein
OOEMJHNJ_00038	gene			
OOEMJHNJ_00039	CDS			hypothetical protein
OOEMJHNJ_00039	gene			
OOEMJHNJ_00040	CDS			hypothetical protein
OOEMJHNJ_00040	gene			
OOEMJHNJ_00041	CDS	ftsE		Cell division ATP-binding protein FtsE
OOEMJHNJ_00041	gene	ftsE		
OOEMJHNJ_00042	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
OOEMJHNJ_00042	gene	trmB		
OOEMJHNJ_00043	CDS			hypothetical protein
OOEMJHNJ_00043	gene			
OOEMJHNJ_00044	CDS	rluD	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
OOEMJHNJ_00044	gene	rluD		
OOEMJHNJ_00045	CDS	rsgA	3.6.1.-	Putative ribosome biogenesis GTPase RsgA
OOEMJHNJ_00045	gene	rsgA		
OOEMJHNJ_00046	CDS			hypothetical protein
OOEMJHNJ_00046	gene			
OOEMJHNJ_00047	tRNA			tRNA-Met(cat)
OOEMJHNJ_00047	gene			
OOEMJHNJ_00048	CDS	prs	2.7.6.1	Ribose-phosphate pyrophosphokinase
OOEMJHNJ_00048	gene	prs		
OOEMJHNJ_00049	CDS		2.7.7.53	AP-4-A phosphorylase
OOEMJHNJ_00049	gene			
OOEMJHNJ_00050	CDS	murF	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OOEMJHNJ_00050	gene	murF		
OOEMJHNJ_00051	CDS	menH	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OOEMJHNJ_00051	gene	menH		
OOEMJHNJ_00052	CDS	ddl	6.3.2.4	D-alanine--D-alanine ligase
OOEMJHNJ_00052	gene	ddl		
OOEMJHNJ_00053	CDS	pgpA	3.1.3.27	Phosphatidylglycerophosphatase A
OOEMJHNJ_00053	gene	pgpA		
OOEMJHNJ_00054	CDS		2.6.1.51	Serine-pyruvate aminotransferase
OOEMJHNJ_00054	gene			
OOEMJHNJ_00055	CDS	gpt	2.4.2.22	Xanthine phosphoribosyltransferase
OOEMJHNJ_00055	gene	gpt		
OOEMJHNJ_00056	CDS	rimO	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
OOEMJHNJ_00056	gene	rimO		
OOEMJHNJ_00057	CDS			hypothetical protein
OOEMJHNJ_00057	gene			
OOEMJHNJ_00058	CDS			hypothetical protein
OOEMJHNJ_00058	gene			
OOEMJHNJ_00059	CDS			hypothetical protein
OOEMJHNJ_00059	gene			
OOEMJHNJ_00060	CDS			hypothetical protein
OOEMJHNJ_00060	gene			
OOEMJHNJ_00061	CDS	tilS	6.3.4.19	tRNA(Ile)-lysidine synthase
OOEMJHNJ_00061	gene	tilS		
OOEMJHNJ_00062	CDS	dusC	1.3.1.-	tRNA-dihydrouridine(16) synthase
OOEMJHNJ_00062	gene	dusC		
OOEMJHNJ_00063	CDS			hypothetical protein
OOEMJHNJ_00063	gene			
OOEMJHNJ_00064	CDS			hypothetical protein
OOEMJHNJ_00064	gene			
OOEMJHNJ_00065	CDS			hypothetical protein
OOEMJHNJ_00065	gene			
OOEMJHNJ_00066	CDS			hypothetical protein
OOEMJHNJ_00066	gene			
OOEMJHNJ_00067	CDS			hypothetical protein
OOEMJHNJ_00067	gene			
OOEMJHNJ_00068	CDS	sppA	3.4.21.-	Putative signal peptide peptidase SppA
OOEMJHNJ_00068	gene	sppA		
OOEMJHNJ_00069	CDS	purU	3.5.1.10	Formyltetrahydrofolate deformylase
OOEMJHNJ_00069	gene	purU		
OOEMJHNJ_00070	CDS			hypothetical protein
OOEMJHNJ_00070	gene			
OOEMJHNJ_00071	CDS			hypothetical protein
OOEMJHNJ_00071	gene			
OOEMJHNJ_00072	CDS	rsmA	2.1.1.182	Ribosomal RNA small subunit methyltransferase A
OOEMJHNJ_00072	gene	rsmA		
OOEMJHNJ_00073	CDS	rnj	3.1.-.-	Ribonuclease J
OOEMJHNJ_00073	gene	rnj		
OOEMJHNJ_00074	CDS	kdsD	5.3.1.13	Arabinose 5-phosphate isomerase KdsD
OOEMJHNJ_00074	gene	kdsD		
OOEMJHNJ_00075	CDS	rlmN	2.1.1.192	putative dual-specificity RNA methyltransferase RlmN
OOEMJHNJ_00075	gene	rlmN		
OOEMJHNJ_00076	CDS			hypothetical protein
OOEMJHNJ_00076	gene			
OOEMJHNJ_00077	CDS			hypothetical protein
OOEMJHNJ_00077	gene			
OOEMJHNJ_00078	CDS			hypothetical protein
OOEMJHNJ_00078	gene			
OOEMJHNJ_00079	CDS			hypothetical protein
OOEMJHNJ_00079	gene			
OOEMJHNJ_00080	CDS			hypothetical protein
OOEMJHNJ_00080	gene			
OOEMJHNJ_00081	CDS	ileS	6.1.1.5	Isoleucine--tRNA ligase
OOEMJHNJ_00081	gene	ileS		
OOEMJHNJ_00082	CDS	ptlH		Type IV secretion system protein PtlH
OOEMJHNJ_00082	gene	ptlH		
OOEMJHNJ_00083	CDS	fliI	3.6.3.14	Flagellum-specific ATP synthase
OOEMJHNJ_00083	gene	fliI		
OOEMJHNJ_00084	CDS			hypothetical protein
OOEMJHNJ_00084	gene			
OOEMJHNJ_00085	CDS	murB	1.3.1.98	UDP-N-acetylenolpyruvoylglucosamine reductase
OOEMJHNJ_00085	gene	murB		
OOEMJHNJ_00086	CDS	cptA	2.7.-.-	Phosphoethanolamine transferase CptA
OOEMJHNJ_00086	gene	cptA		
OOEMJHNJ_00087	CDS			hypothetical protein
OOEMJHNJ_00087	gene			
OOEMJHNJ_00088	CDS			hypothetical protein
OOEMJHNJ_00088	gene			
OOEMJHNJ_00089	CDS	miaA	2.5.1.75	tRNA dimethylallyltransferase
OOEMJHNJ_00089	gene	miaA		
OOEMJHNJ_00090	CDS	rsfS		Ribosomal silencing factor RsfS
OOEMJHNJ_00090	gene	rsfS		
OOEMJHNJ_00091	CDS	queF	1.7.1.13	NADPH-dependent 7-cyano-7-deazaguanine reductase
OOEMJHNJ_00091	gene	queF		
OOEMJHNJ_00092	CDS			hypothetical protein
OOEMJHNJ_00092	gene			
OOEMJHNJ_00093	CDS			hypothetical protein
OOEMJHNJ_00093	gene			
OOEMJHNJ_00094	CDS	pcrA	3.6.4.12	ATP-dependent DNA helicase PcrA
OOEMJHNJ_00094	gene	pcrA		
OOEMJHNJ_00095	CDS			hypothetical protein
OOEMJHNJ_00095	gene			
OOEMJHNJ_00096	CDS	serS	6.1.1.11	Serine--tRNA ligase
OOEMJHNJ_00096	gene	serS		
OOEMJHNJ_00097	CDS			hypothetical protein
OOEMJHNJ_00097	gene			
OOEMJHNJ_00098	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
OOEMJHNJ_00098	gene	xseB		
OOEMJHNJ_00099	CDS	menG	2.1.1.163	Demethylmenaquinone methyltransferase
OOEMJHNJ_00099	gene	menG		
OOEMJHNJ_00100	CDS			hypothetical protein
OOEMJHNJ_00100	gene			
OOEMJHNJ_00101	CDS	yigZ		IMPACT family member YigZ
OOEMJHNJ_00101	gene	yigZ		
OOEMJHNJ_00102	CDS	ybhS		Inner membrane transport permease YbhS
OOEMJHNJ_00102	gene	ybhS		
OOEMJHNJ_00103	CDS			hypothetical protein
OOEMJHNJ_00103	gene			
OOEMJHNJ_00104	CDS	mdtN		Multidrug resistance protein MdtN
OOEMJHNJ_00104	gene	mdtN		
OOEMJHNJ_00105	CDS			hypothetical protein
OOEMJHNJ_00105	gene			
OOEMJHNJ_00106	CDS	corC		Magnesium and cobalt efflux protein CorC
OOEMJHNJ_00106	gene	corC		
OOEMJHNJ_00107	CDS	cysP		Sulfate permease CysP
OOEMJHNJ_00107	gene	cysP		
OOEMJHNJ_00108	CDS	nfuA		Fe/S biogenesis protein NfuA
OOEMJHNJ_00108	gene	nfuA		
OOEMJHNJ_00109	CDS			hypothetical protein
OOEMJHNJ_00109	gene			
OOEMJHNJ_00110	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
OOEMJHNJ_00110	gene	murE		
OOEMJHNJ_00111	CDS	tal	2.2.1.2	Transaldolase
OOEMJHNJ_00111	gene	tal		
OOEMJHNJ_00112	CDS	rplY		50S ribosomal protein L25
OOEMJHNJ_00112	gene	rplY		
OOEMJHNJ_00113	CDS	pth	3.1.1.29	Peptidyl-tRNA hydrolase
OOEMJHNJ_00113	gene	pth		
OOEMJHNJ_00114	CDS			hypothetical protein
OOEMJHNJ_00114	gene			
OOEMJHNJ_00115	CDS			hypothetical protein
OOEMJHNJ_00115	gene			
OOEMJHNJ_00116	CDS			hypothetical protein
OOEMJHNJ_00116	gene			
OOEMJHNJ_00117	CDS			hypothetical protein
OOEMJHNJ_00117	gene			
OOEMJHNJ_00118	CDS	copA_1	3.6.3.54	Copper-exporting P-type ATPase A
OOEMJHNJ_00118	gene	copA_1		
OOEMJHNJ_00119	CDS	yfiC	2.1.1.223	tRNA1(Val) (adenine(37)-N6)-methyltransferase
OOEMJHNJ_00119	gene	yfiC		
OOEMJHNJ_00120	CDS	ribD		Riboflavin biosynthesis protein RibD
OOEMJHNJ_00120	gene	ribD		
OOEMJHNJ_00121	CDS	gltS		Sodium/glutamate symporter
OOEMJHNJ_00121	gene	gltS		
OOEMJHNJ_00122	CDS		1.5.1.43	Carboxynorspermidine synthase
OOEMJHNJ_00122	gene			
OOEMJHNJ_00123	CDS	yccM		Putative electron transport protein YccM
OOEMJHNJ_00123	gene	yccM		
OOEMJHNJ_00124	CDS	plsY	2.3.1.-	Glycerol-3-phosphate acyltransferase
OOEMJHNJ_00124	gene	plsY		
OOEMJHNJ_00125	CDS			hypothetical protein
OOEMJHNJ_00125	gene			
OOEMJHNJ_00126	CDS			hypothetical protein
OOEMJHNJ_00126	gene			
OOEMJHNJ_00127	CDS	bhuA_1		Heme transporter BhuA
OOEMJHNJ_00127	gene	bhuA_1		
OOEMJHNJ_00128	CDS	selA	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase
OOEMJHNJ_00128	gene	selA		
OOEMJHNJ_00129	CDS	nusA		Transcription termination/antitermination protein NusA
OOEMJHNJ_00129	gene	nusA		
OOEMJHNJ_00130	CDS	paeR7IM	2.1.1.72	Modification methylase PaeR7I
OOEMJHNJ_00130	gene	paeR7IM		
OOEMJHNJ_00131	CDS			hypothetical protein
OOEMJHNJ_00131	gene			
OOEMJHNJ_00132	CDS			hypothetical protein
OOEMJHNJ_00132	gene			
OOEMJHNJ_00133	CDS			hypothetical protein
OOEMJHNJ_00133	gene			
OOEMJHNJ_00134	CDS			hypothetical protein
OOEMJHNJ_00134	gene			
OOEMJHNJ_00135	CDS			hypothetical protein
OOEMJHNJ_00135	gene			
OOEMJHNJ_00136	CDS			hypothetical protein
OOEMJHNJ_00136	gene			
OOEMJHNJ_00137	CDS	recG	3.6.4.12	ATP-dependent DNA helicase RecG
OOEMJHNJ_00137	gene	recG		
OOEMJHNJ_00138	CDS			hypothetical protein
OOEMJHNJ_00138	gene			
OOEMJHNJ_00139	CDS			hypothetical protein
OOEMJHNJ_00139	gene			
OOEMJHNJ_00140	CDS	exoA	3.1.11.2	Exodeoxyribonuclease
OOEMJHNJ_00140	gene	exoA		
OOEMJHNJ_00141	tRNA			tRNA-Phe(gaa)
OOEMJHNJ_00141	gene			
OOEMJHNJ_00142	CDS			hypothetical protein
OOEMJHNJ_00142	gene			
OOEMJHNJ_00143	CDS	dnaA		Chromosomal replication initiator protein DnaA
OOEMJHNJ_00143	gene	dnaA		
OOEMJHNJ_00144	CDS	mqnB	3.2.2.26	Futalosine hydrolase
OOEMJHNJ_00144	gene	mqnB		
OOEMJHNJ_00145	CDS			hypothetical protein
OOEMJHNJ_00145	gene			
OOEMJHNJ_00146	CDS	glmS	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OOEMJHNJ_00146	gene	glmS		
OOEMJHNJ_00147	CDS	thyX	2.1.1.148	Flavin-dependent thymidylate synthase
OOEMJHNJ_00147	gene	thyX		
OOEMJHNJ_00148	CDS			hypothetical protein
OOEMJHNJ_00148	gene			
OOEMJHNJ_00149	CDS	aspA	4.3.1.1	Aspartate ammonia-lyase
OOEMJHNJ_00149	gene	aspA		
OOEMJHNJ_00150	CDS	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
OOEMJHNJ_00150	gene	murA		
OOEMJHNJ_00151	CDS			hypothetical protein
OOEMJHNJ_00151	gene			
OOEMJHNJ_00152	CDS	gtaB	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase
OOEMJHNJ_00152	gene	gtaB		
OOEMJHNJ_00153	CDS	slt	4.2.2.-	Soluble lytic murein transglycosylase
OOEMJHNJ_00153	gene	slt		
OOEMJHNJ_00154	CDS			hypothetical protein
OOEMJHNJ_00154	gene			
OOEMJHNJ_00155	CDS	gltX1	6.1.1.17	Glutamate--tRNA ligase 1
OOEMJHNJ_00155	gene	gltX1		
OOEMJHNJ_00156	CDS	yfkO	1.-.-.-	Putative NAD(P)H nitroreductase YfkO
OOEMJHNJ_00156	gene	yfkO		
OOEMJHNJ_00157	CDS			hypothetical protein
OOEMJHNJ_00157	gene			
OOEMJHNJ_00158	CDS	cca	2.7.7.72	CCA-adding enzyme
OOEMJHNJ_00158	gene	cca		
OOEMJHNJ_00159	CDS	queC	6.3.4.20	7-cyano-7-deazaguanine synthase
OOEMJHNJ_00159	gene	queC		
OOEMJHNJ_00160	CDS			hypothetical protein
OOEMJHNJ_00160	gene			
OOEMJHNJ_00161	CDS			hypothetical protein
OOEMJHNJ_00161	gene			
OOEMJHNJ_00162	CDS			hypothetical protein
OOEMJHNJ_00162	gene			
OOEMJHNJ_00163	CDS			hypothetical protein
OOEMJHNJ_00163	gene			
OOEMJHNJ_00164	CDS	hybD	3.4.23.-	Hydrogenase 2 maturation protease
OOEMJHNJ_00164	gene	hybD		
OOEMJHNJ_00165	CDS	hydC		Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
OOEMJHNJ_00165	gene	hydC		
OOEMJHNJ_00166	CDS	hydB	1.12.5.1	Quinone-reactive Ni/Fe-hydrogenase large chain
OOEMJHNJ_00166	gene	hydB		
OOEMJHNJ_00167	CDS	hydA_1	1.12.5.1	Quinone-reactive Ni/Fe-hydrogenase small chain
OOEMJHNJ_00167	gene	hydA_1		
OOEMJHNJ_00168	CDS	mdaB		Modulator of drug activity B
OOEMJHNJ_00168	gene	mdaB		
OOEMJHNJ_00169	CDS			hypothetical protein
OOEMJHNJ_00169	gene			
OOEMJHNJ_00170	CDS	hcpD_1	3.5.2.6	Putative beta-lactamase HcpD
OOEMJHNJ_00170	gene	hcpD_1		
OOEMJHNJ_00171	CDS	dapD	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
OOEMJHNJ_00171	gene	dapD		
OOEMJHNJ_00172	CDS	ispG	1.17.7.3	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
OOEMJHNJ_00172	gene	ispG		
OOEMJHNJ_00173	CDS	dapL	2.6.1.83	LL-diaminopimelate aminotransferase
OOEMJHNJ_00173	gene	dapL		
OOEMJHNJ_00174	CDS	murC	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase
OOEMJHNJ_00174	gene	murC		
OOEMJHNJ_00175	CDS			hypothetical protein
OOEMJHNJ_00175	gene			
OOEMJHNJ_00176	CDS	mutS2	3.1.-.-	Endonuclease MutS2
OOEMJHNJ_00176	gene	mutS2		
OOEMJHNJ_00177	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
OOEMJHNJ_00177	gene	ppa		
OOEMJHNJ_00178	CDS			hypothetical protein
OOEMJHNJ_00178	gene			
OOEMJHNJ_00179	CDS			hypothetical protein
OOEMJHNJ_00179	gene			
OOEMJHNJ_00180	CDS	adk	2.7.4.3	Adenylate kinase
OOEMJHNJ_00180	gene	adk		
OOEMJHNJ_00181	CDS	aspS	6.1.1.23	Aspartate--tRNA(Asp/Asn) ligase
OOEMJHNJ_00181	gene	aspS		
OOEMJHNJ_00182	CDS	cheV_1		Chemotaxis protein CheV
OOEMJHNJ_00182	gene	cheV_1		
OOEMJHNJ_00183	CDS	ligA	6.5.1.2	DNA ligase
OOEMJHNJ_00183	gene	ligA		
OOEMJHNJ_00184	CDS			hypothetical protein
OOEMJHNJ_00184	gene			
OOEMJHNJ_00185	CDS	yxdL		ABC transporter ATP-binding protein YxdL
OOEMJHNJ_00185	gene	yxdL		
OOEMJHNJ_00186	CDS			hypothetical protein
OOEMJHNJ_00186	gene			
OOEMJHNJ_00187	CDS	vacA_1		Vacuolating cytotoxin autotransporter
OOEMJHNJ_00187	gene	vacA_1		
OOEMJHNJ_00188	CDS			hypothetical protein
OOEMJHNJ_00188	gene			
OOEMJHNJ_00189	CDS	mdtC		Multidrug resistance protein MdtC
OOEMJHNJ_00189	gene	mdtC		
OOEMJHNJ_00190	CDS	czcB		Cobalt-zinc-cadmium resistance protein CzcB
OOEMJHNJ_00190	gene	czcB		
OOEMJHNJ_00191	CDS			hypothetical protein
OOEMJHNJ_00191	gene			
OOEMJHNJ_00192	CDS	hemE	4.1.1.37	Uroporphyrinogen decarboxylase
OOEMJHNJ_00192	gene	hemE		
OOEMJHNJ_00193	CDS			hypothetical protein
OOEMJHNJ_00193	gene			
OOEMJHNJ_00194	CDS	nth_1	4.2.99.18	Endonuclease III
OOEMJHNJ_00194	gene	nth_1		
OOEMJHNJ_00195	CDS	flaA		Flagellin A
OOEMJHNJ_00195	gene	flaA		
OOEMJHNJ_00196	CDS			hypothetical protein
OOEMJHNJ_00196	gene			
OOEMJHNJ_00197	CDS			putative ABC transporter ATP-binding protein
OOEMJHNJ_00197	gene			
OOEMJHNJ_00198	CDS	mcpU		Methyl-accepting chemotaxis protein McpU
OOEMJHNJ_00198	gene	mcpU		
OOEMJHNJ_00199	CDS	bioF	2.3.1.47	8-amino-7-oxononanoate synthase 2
OOEMJHNJ_00199	gene	bioF		
OOEMJHNJ_00200	CDS	mrcA		Penicillin-binding protein 1A
OOEMJHNJ_00200	gene	mrcA		
OOEMJHNJ_00201	CDS			hypothetical protein
OOEMJHNJ_00201	gene			
OOEMJHNJ_00202	CDS	dsbB		Disulfide bond formation protein B
OOEMJHNJ_00202	gene	dsbB		
OOEMJHNJ_00203	CDS			hypothetical protein
OOEMJHNJ_00203	gene			
OOEMJHNJ_00204	CDS			hypothetical protein
OOEMJHNJ_00204	gene			
OOEMJHNJ_00205	CDS			hypothetical protein
OOEMJHNJ_00205	gene			
OOEMJHNJ_00206	CDS			hypothetical protein
OOEMJHNJ_00206	gene			
OOEMJHNJ_00207	CDS	korB	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorB
OOEMJHNJ_00207	gene	korB		
OOEMJHNJ_00208	CDS	korA	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorA
OOEMJHNJ_00208	gene	korA		
OOEMJHNJ_00209	CDS	hydA_2	1.12.7.2	Periplasmic [Fe] hydrogenase large subunit
OOEMJHNJ_00209	gene	hydA_2		
OOEMJHNJ_00210	CDS	mltG	4.2.2.-	Endolytic murein transglycosylase
OOEMJHNJ_00210	gene	mltG		
OOEMJHNJ_00211	CDS			hypothetical protein
OOEMJHNJ_00211	gene			
OOEMJHNJ_00212	CDS	feoA		Putative Fe(2+) transport protein A
OOEMJHNJ_00212	gene	feoA		
OOEMJHNJ_00213	CDS	nth_2	4.2.99.18	Endonuclease III
OOEMJHNJ_00213	gene	nth_2		
OOEMJHNJ_00214	CDS	fliN_1		Flagellar motor switch protein FliN
OOEMJHNJ_00214	gene	fliN_1		
OOEMJHNJ_00215	CDS			hypothetical protein
OOEMJHNJ_00215	gene			
OOEMJHNJ_00216	CDS			hypothetical protein
OOEMJHNJ_00216	gene			
OOEMJHNJ_00217	CDS	pyrC_1	3.5.2.3	Dihydroorotase
OOEMJHNJ_00217	gene	pyrC_1		
OOEMJHNJ_00218	CDS			hypothetical protein
OOEMJHNJ_00218	gene			
OOEMJHNJ_00219	CDS			hypothetical protein
OOEMJHNJ_00219	gene			
OOEMJHNJ_00220	CDS	mdoB	2.7.8.20	Phosphoglycerol transferase I
OOEMJHNJ_00220	gene	mdoB		
OOEMJHNJ_00221	CDS	folD		Bifunctional protein FolD protein
OOEMJHNJ_00221	gene	folD		
OOEMJHNJ_00222	CDS	lepB	3.4.21.89	Signal peptidase I
OOEMJHNJ_00222	gene	lepB		
OOEMJHNJ_00223	CDS			hypothetical protein
OOEMJHNJ_00223	gene			
OOEMJHNJ_00224	CDS	ywlF	5.3.1.-	Putative sugar phosphate isomerase YwlF
OOEMJHNJ_00224	gene	ywlF		
OOEMJHNJ_00225	CDS			hypothetical protein
OOEMJHNJ_00225	gene			
OOEMJHNJ_00226	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
OOEMJHNJ_00226	gene	apt		
OOEMJHNJ_00227	CDS	yohD_1		Inner membrane protein YohD
OOEMJHNJ_00227	gene	yohD_1		
OOEMJHNJ_00228	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
OOEMJHNJ_00228	gene	pepA		
OOEMJHNJ_00229	CDS	ychF		Ribosome-binding ATPase YchF
OOEMJHNJ_00229	gene	ychF		
OOEMJHNJ_00230	CDS	pqqE		Coenzyme PQQ synthesis protein E
OOEMJHNJ_00230	gene	pqqE		
OOEMJHNJ_00231	CDS			hypothetical protein
OOEMJHNJ_00231	gene			
OOEMJHNJ_00232	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
OOEMJHNJ_00232	gene	dapF		
OOEMJHNJ_00233	CDS	rclC		Inner membrane protein RclC
OOEMJHNJ_00233	gene	rclC		
OOEMJHNJ_00234	CDS			hypothetical protein
OOEMJHNJ_00234	gene			
OOEMJHNJ_00235	CDS			hypothetical protein
OOEMJHNJ_00235	gene			
OOEMJHNJ_00236	CDS	rpsU		30S ribosomal protein S21
OOEMJHNJ_00236	gene	rpsU		
OOEMJHNJ_00237	CDS	fabG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
OOEMJHNJ_00237	gene	fabG		
OOEMJHNJ_00238	CDS	acpP_1		Acyl carrier protein
OOEMJHNJ_00238	gene	acpP_1		
OOEMJHNJ_00239	CDS	fabF	2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase 2
OOEMJHNJ_00239	gene	fabF		
OOEMJHNJ_00240	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
OOEMJHNJ_00240	gene	accA		
OOEMJHNJ_00241	CDS			hypothetical protein
OOEMJHNJ_00241	gene			
OOEMJHNJ_00242	CDS			hypothetical protein
OOEMJHNJ_00242	gene			
OOEMJHNJ_00243	CDS			hypothetical protein
OOEMJHNJ_00243	gene			
OOEMJHNJ_00244	CDS		2.1.1.-	Putative TrmH family tRNA/rRNA methyltransferase
OOEMJHNJ_00244	gene			
OOEMJHNJ_00245	CDS	rsmI	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
OOEMJHNJ_00245	gene	rsmI		
OOEMJHNJ_00246	CDS	rpmE		50S ribosomal protein L31
OOEMJHNJ_00246	gene	rpmE		
OOEMJHNJ_00247	CDS	rho	3.6.4.-	Transcription termination factor Rho
OOEMJHNJ_00247	gene	rho		
OOEMJHNJ_00248	CDS	murI_1	5.1.1.3	Glutamate racemase
OOEMJHNJ_00248	gene	murI_1		
OOEMJHNJ_00249	CDS			hypothetical protein
OOEMJHNJ_00249	gene			
OOEMJHNJ_00250	CDS			hypothetical protein
OOEMJHNJ_00250	gene			
