locus_tag	ftype	gene	EC_number	product
PHDCEHKO_00021	gene			
PHDCEHKO_00022	CDS	lpxH	3.6.1.54	UDP-2,3-diacylglucosamine hydrolase
PHDCEHKO_00022	gene	lpxH		
PHDCEHKO_00023	CDS	cheV_1		Chemotaxis protein CheV
PHDCEHKO_00023	gene	cheV_1		
PHDCEHKO_00024	CDS	cheA	2.7.13.3	Chemotaxis protein CheA
PHDCEHKO_00024	gene	cheA		
PHDCEHKO_00025	CDS	cheW		Chemotaxis protein CheW
PHDCEHKO_00025	gene	cheW		
PHDCEHKO_00026	CDS	tpx	1.11.1.-	putative thiol peroxidase
PHDCEHKO_00026	gene	tpx		
PHDCEHKO_00027	CDS	sodB	1.15.1.1	Superoxide dismutase [Fe]
PHDCEHKO_00027	gene	sodB		
PHDCEHKO_00028	CDS	cmoA	2.1.3.-	Carboxy-S-adenosyl-L-methionine synthase
PHDCEHKO_00028	gene	cmoA		
PHDCEHKO_00029	CDS	priA	3.6.4.-	Primosomal protein N'
PHDCEHKO_00029	gene	priA		
PHDCEHKO_00030	CDS			hypothetical protein
PHDCEHKO_00030	gene			
PHDCEHKO_00031	CDS			hypothetical protein
PHDCEHKO_00031	gene			
PHDCEHKO_00032	CDS			hypothetical protein
PHDCEHKO_00032	gene			
PHDCEHKO_00033	CDS			hypothetical protein
PHDCEHKO_00033	gene			
PHDCEHKO_00034	CDS	htpX_1	3.4.24.-	Protease HtpX
PHDCEHKO_00034	gene	htpX_1		
PHDCEHKO_00035	CDS	prmC	2.1.1.297	Release factor glutamine methyltransferase
PHDCEHKO_00035	gene	prmC		
PHDCEHKO_00036	CDS	gdhA	1.4.1.2	NAD(P)-specific glutamate dehydrogenase
PHDCEHKO_00036	gene	gdhA		
PHDCEHKO_00037	CDS	rseP	3.4.24.-	Regulator of sigma-E protease RseP
PHDCEHKO_00037	gene	rseP		
PHDCEHKO_00038	CDS	ftsZ		Cell division protein FtsZ
PHDCEHKO_00038	gene	ftsZ		
PHDCEHKO_00039	CDS	ftsA		Cell division protein FtsA
PHDCEHKO_00039	gene	ftsA		
PHDCEHKO_00040	CDS	ppiD	5.2.1.8	Peptidyl-prolyl cis-trans isomerase D
PHDCEHKO_00040	gene	ppiD		
PHDCEHKO_00041	CDS	bioA	2.6.1.62	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
PHDCEHKO_00041	gene	bioA		
PHDCEHKO_00042	CDS	gatC	6.3.5.-	Glutamyl-tRNA(Gln) amidotransferase subunit C
PHDCEHKO_00042	gene	gatC		
PHDCEHKO_00043	CDS	gpmI	5.4.2.12	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
PHDCEHKO_00043	gene	gpmI		
PHDCEHKO_00044	CDS			hypothetical protein
PHDCEHKO_00044	gene			
PHDCEHKO_00045	CDS	glyS	6.1.1.14	Glycine--tRNA ligase beta subunit
PHDCEHKO_00045	gene	glyS		
PHDCEHKO_00046	CDS			hypothetical protein
PHDCEHKO_00046	gene			
PHDCEHKO_00047	CDS			hypothetical protein
PHDCEHKO_00047	gene			
PHDCEHKO_00048	CDS	czcA		Cobalt-zinc-cadmium resistance protein CzcA
PHDCEHKO_00048	gene	czcA		
PHDCEHKO_00049	CDS			hypothetical protein
PHDCEHKO_00049	gene			
PHDCEHKO_00050	CDS	vapD_1	3.1.-.-	Endoribonuclease VapD
PHDCEHKO_00050	gene	vapD_1		
PHDCEHKO_00051	CDS			hypothetical protein
PHDCEHKO_00051	gene			
PHDCEHKO_00052	CDS	der_1		GTPase Der
PHDCEHKO_00052	gene	der_1		
PHDCEHKO_00053	CDS			hypothetical protein
PHDCEHKO_00053	gene			
PHDCEHKO_00054	CDS	era_1		GTPase Era
PHDCEHKO_00054	gene	era_1		
PHDCEHKO_00055	CDS	acpP_1		Acyl carrier protein
PHDCEHKO_00055	gene	acpP_1		
PHDCEHKO_00056	CDS	gpsA	1.1.1.94	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PHDCEHKO_00056	gene	gpsA		
PHDCEHKO_00057	CDS	glyQ	6.1.1.14	Glycine--tRNA ligase alpha subunit
PHDCEHKO_00057	gene	glyQ		
PHDCEHKO_00058	CDS		3.5.4.16	GTP cyclohydrolase 1 type 2
PHDCEHKO_00058	gene			
PHDCEHKO_00059	CDS			hypothetical protein
PHDCEHKO_00059	gene			
PHDCEHKO_00060	CDS	waaA	2.4.99.12	3-deoxy-D-manno-octulosonic acid transferase
PHDCEHKO_00060	gene	waaA		
PHDCEHKO_00061	CDS		5.4.99.-	putative RNA pseudouridine synthase
PHDCEHKO_00061	gene			
PHDCEHKO_00062	CDS	lgt	2.4.99.-	Prolipoprotein diacylglyceryl transferase
PHDCEHKO_00062	gene	lgt		
PHDCEHKO_00063	CDS	rdxA	1.-.-.-	Oxygen-insensitive NADPH nitroreductase
PHDCEHKO_00063	gene	rdxA		
PHDCEHKO_00064	CDS			hypothetical protein
PHDCEHKO_00064	gene			
PHDCEHKO_00065	CDS	pncC	3.5.1.42	Nicotinamide-nucleotide amidohydrolase PncC
PHDCEHKO_00065	gene	pncC		
PHDCEHKO_00066	CDS			hypothetical protein
PHDCEHKO_00066	gene			
PHDCEHKO_00067	CDS	accD	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
PHDCEHKO_00067	gene	accD		
PHDCEHKO_00068	CDS	rlmH	2.1.1.177	Ribosomal RNA large subunit methyltransferase H
PHDCEHKO_00068	gene	rlmH		
PHDCEHKO_00069	CDS			hypothetical protein
PHDCEHKO_00069	gene			
PHDCEHKO_00070	CDS			hypothetical protein
PHDCEHKO_00070	gene			
PHDCEHKO_00071	CDS	mleN		Malate-2H(+)/Na(+)-lactate antiporter
PHDCEHKO_00071	gene	mleN		
PHDCEHKO_00072	tRNA			tRNA-Ser(tga)
PHDCEHKO_00072	gene			
PHDCEHKO_00073	tRNA			tRNA-Cys(gca)
PHDCEHKO_00073	gene			
PHDCEHKO_00074	tRNA			tRNA-Leu(taa)
PHDCEHKO_00074	gene			
PHDCEHKO_00075	CDS			hypothetical protein
PHDCEHKO_00075	gene			
PHDCEHKO_00076	tRNA			tRNA-Gly(gcc)
PHDCEHKO_00076	gene			
PHDCEHKO_00077	CDS			RutC family protein
PHDCEHKO_00077	gene			
PHDCEHKO_00078	CDS	dadA	1.4.5.1	D-amino acid dehydrogenase
PHDCEHKO_00078	gene	dadA		
PHDCEHKO_00079	CDS	alsT		Amino-acid carrier protein AlsT
PHDCEHKO_00079	gene	alsT		
PHDCEHKO_00080	CDS	alr1	5.1.1.1	Alanine racemase 1
PHDCEHKO_00080	gene	alr1		
PHDCEHKO_00081	CDS			putative amino-acid ABC transporter-binding protein
PHDCEHKO_00081	gene			
PHDCEHKO_00082	CDS	tcyB_1		L-cystine transport system permease protein TcyB
PHDCEHKO_00082	gene	tcyB_1		
PHDCEHKO_00083	CDS			hypothetical protein
PHDCEHKO_00083	gene			
PHDCEHKO_00084	CDS			hypothetical protein
PHDCEHKO_00084	gene			
PHDCEHKO_00085	CDS	proP		Proline/betaine transporter
PHDCEHKO_00085	gene	proP		
PHDCEHKO_00086	CDS			hypothetical protein
PHDCEHKO_00086	gene			
PHDCEHKO_00087	CDS	queE_1	4.3.99.3	7-carboxy-7-deazaguanine synthase
PHDCEHKO_00087	gene	queE_1		
PHDCEHKO_00088	CDS			hypothetical protein
PHDCEHKO_00088	gene			
PHDCEHKO_00089	CDS			hypothetical protein
PHDCEHKO_00089	gene			
PHDCEHKO_00090	CDS	surE	3.1.3.5	5'-nucleotidase SurE
PHDCEHKO_00090	gene	surE		
PHDCEHKO_00091	CDS		2.5.1.10	Farnesyl diphosphate synthase
PHDCEHKO_00091	gene			
PHDCEHKO_00092	CDS	folE	3.5.4.16	GTP cyclohydrolase 1
PHDCEHKO_00092	gene	folE		
PHDCEHKO_00093	CDS	htpX_2	3.4.24.-	Protease HtpX 
PHDCEHKO_00093	gene	htpX_2		
PHDCEHKO_00094	CDS	truD	5.4.99.27	tRNA pseudouridine synthase D
PHDCEHKO_00094	gene	truD		
PHDCEHKO_00095	CDS	recR		Recombination protein RecR
PHDCEHKO_00095	gene	recR		
PHDCEHKO_00096	CDS		5.3.2.-	putative tautomerase
PHDCEHKO_00096	gene			
PHDCEHKO_00097	CDS			hypothetical protein
PHDCEHKO_00097	gene			
PHDCEHKO_00098	CDS			hypothetical protein
PHDCEHKO_00098	gene			
PHDCEHKO_00099	CDS		2.1.1.72	putative type I restriction enzymeP M protein
PHDCEHKO_00099	gene			
PHDCEHKO_00100	CDS			hypothetical protein
PHDCEHKO_00100	gene			
PHDCEHKO_00101	CDS			hypothetical protein
PHDCEHKO_00101	gene			
PHDCEHKO_00102	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
PHDCEHKO_00102	gene	ybiT		
PHDCEHKO_00103	CDS	guaC	1.7.1.7	GMP reductase
PHDCEHKO_00103	gene	guaC		
PHDCEHKO_00104	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
PHDCEHKO_00104	gene	patA		
PHDCEHKO_00105	CDS			hypothetical protein
PHDCEHKO_00105	gene			
PHDCEHKO_00106	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
PHDCEHKO_00106	gene	gmhA1		
PHDCEHKO_00107	CDS	hldE		Bifunctional protein HldE
PHDCEHKO_00107	gene	hldE		
PHDCEHKO_00108	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
PHDCEHKO_00108	gene	hldD		
PHDCEHKO_00109	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
PHDCEHKO_00109	gene	gmhB		
PHDCEHKO_00110	CDS			hypothetical protein
PHDCEHKO_00110	gene			
PHDCEHKO_00111	CDS	coaX	2.7.1.33	Type III pantothenate kinase
PHDCEHKO_00111	gene	coaX		
PHDCEHKO_00112	CDS	pgbB		Plasminogen-binding protein PgbB
PHDCEHKO_00112	gene	pgbB		
PHDCEHKO_00113	CDS			hypothetical protein
PHDCEHKO_00113	gene			
PHDCEHKO_00114	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
PHDCEHKO_00114	gene	dut		
PHDCEHKO_00115	CDS	greA		Transcription elongation factor GreA
PHDCEHKO_00115	gene	greA		
PHDCEHKO_00116	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
PHDCEHKO_00116	gene	lpxB		
PHDCEHKO_00117	CDS			hypothetical protein
PHDCEHKO_00117	gene			
PHDCEHKO_00118	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
PHDCEHKO_00118	gene	hypA		
PHDCEHKO_00119	CDS	flgE_1		Flagellar hook protein FlgE
PHDCEHKO_00119	gene	flgE_1		
PHDCEHKO_00120	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
PHDCEHKO_00120	gene	cdh		
PHDCEHKO_00121	CDS			hypothetical protein
PHDCEHKO_00121	gene			
PHDCEHKO_00122	CDS			hypothetical protein
PHDCEHKO_00122	gene			
PHDCEHKO_00123	CDS			hypothetical protein
PHDCEHKO_00123	gene			
PHDCEHKO_00124	CDS	katA	1.11.1.6	Catalase
PHDCEHKO_00124	gene	katA		
PHDCEHKO_00125	CDS	tdhA		TonB-dependent heme receptor A
PHDCEHKO_00125	gene	tdhA		
PHDCEHKO_00126	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
PHDCEHKO_00126	gene	ruvC		
PHDCEHKO_00127	CDS			hypothetical protein
PHDCEHKO_00127	gene			
PHDCEHKO_00128	CDS			hypothetical protein
PHDCEHKO_00128	gene			
PHDCEHKO_00129	CDS			hypothetical protein
PHDCEHKO_00129	gene			
PHDCEHKO_00130	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
PHDCEHKO_00130	gene	ruvA		
PHDCEHKO_00131	CDS			hypothetical protein
PHDCEHKO_00131	gene			
PHDCEHKO_00132	CDS	murJ		Lipid II flippase MurJ
PHDCEHKO_00132	gene	murJ		
PHDCEHKO_00133	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
PHDCEHKO_00133	gene	cysS		
PHDCEHKO_00134	CDS	vacA_1		Vacuolating cytotoxin autotransporter
PHDCEHKO_00134	gene	vacA_1		
PHDCEHKO_00135	CDS			putative ABC transporter ATP-binding protein
PHDCEHKO_00135	gene			
PHDCEHKO_00136	CDS	hmuU		Hemin transport system permease protein HmuU
PHDCEHKO_00136	gene	hmuU		
PHDCEHKO_00137	CDS		1.-.-.-	putative oxidoreductase
PHDCEHKO_00137	gene			
PHDCEHKO_00138	CDS			hypothetical protein
PHDCEHKO_00138	gene			
PHDCEHKO_00139	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
PHDCEHKO_00139	gene	yafQ_1		
PHDCEHKO_00140	CDS			hypothetical protein
PHDCEHKO_00140	gene			
PHDCEHKO_00141	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
PHDCEHKO_00141	gene	yafQ_2		
PHDCEHKO_00142	CDS			hypothetical protein
PHDCEHKO_00142	gene			
PHDCEHKO_00143	CDS			hypothetical protein
PHDCEHKO_00143	gene			
PHDCEHKO_00144	CDS			hypothetical protein
PHDCEHKO_00144	gene			
PHDCEHKO_00145	CDS			hypothetical protein
PHDCEHKO_00145	gene			
PHDCEHKO_00146	CDS			hypothetical protein
PHDCEHKO_00146	gene			
PHDCEHKO_00147	CDS	queF	1.7.1.13	NADPH-dependent 7-cyano-7-deazaguanine reductase
PHDCEHKO_00147	gene	queF		
PHDCEHKO_00148	CDS	rsfS		Ribosomal silencing factor RsfS
PHDCEHKO_00148	gene	rsfS		
PHDCEHKO_00149	CDS	miaA	2.5.1.75	tRNA dimethylallyltransferase
PHDCEHKO_00149	gene	miaA		
PHDCEHKO_00150	CDS			hypothetical protein
PHDCEHKO_00150	gene			
PHDCEHKO_00151	CDS			hypothetical protein
PHDCEHKO_00151	gene			
PHDCEHKO_00152	CDS	cptA	2.7.-.-	Phosphoethanolamine transferase CptA
PHDCEHKO_00152	gene	cptA		
PHDCEHKO_00153	CDS	murB	1.3.1.98	UDP-N-acetylenolpyruvoylglucosamine reductase
PHDCEHKO_00153	gene	murB		
PHDCEHKO_00154	CDS			hypothetical protein
PHDCEHKO_00154	gene			
PHDCEHKO_00155	CDS	fliI	3.6.3.14	Flagellum-specific ATP synthase
PHDCEHKO_00155	gene	fliI		
PHDCEHKO_00156	CDS	ptlH		Type IV secretion system protein PtlH
PHDCEHKO_00156	gene	ptlH		
PHDCEHKO_00157	CDS	ileS	6.1.1.5	Isoleucine--tRNA ligase
PHDCEHKO_00157	gene	ileS		
PHDCEHKO_00158	CDS			hypothetical protein
PHDCEHKO_00158	gene			
PHDCEHKO_00159	CDS			hypothetical protein
PHDCEHKO_00159	gene			
PHDCEHKO_00160	CDS			hypothetical protein
PHDCEHKO_00160	gene			
PHDCEHKO_00161	CDS			hypothetical protein
PHDCEHKO_00161	gene			
PHDCEHKO_00162	CDS			hypothetical protein
PHDCEHKO_00162	gene			
PHDCEHKO_00163	CDS	rlmN	2.1.1.192	putative dual-specificity RNA methyltransferase RlmN
PHDCEHKO_00163	gene	rlmN		
PHDCEHKO_00164	CDS	kdsD	5.3.1.13	Arabinose 5-phosphate isomerase KdsD
PHDCEHKO_00164	gene	kdsD		
PHDCEHKO_00165	CDS	rnj	3.1.-.-	Ribonuclease J
PHDCEHKO_00165	gene	rnj		
PHDCEHKO_00166	CDS	rsmA	2.1.1.182	Ribosomal RNA small subunit methyltransferase A
PHDCEHKO_00166	gene	rsmA		
PHDCEHKO_00167	CDS			hypothetical protein
PHDCEHKO_00167	gene			
PHDCEHKO_00168	CDS			hypothetical protein
PHDCEHKO_00168	gene			
PHDCEHKO_00169	CDS	purU	3.5.1.10	Formyltetrahydrofolate deformylase
PHDCEHKO_00169	gene	purU		
PHDCEHKO_00170	CDS	sppA	3.4.21.-	Putative signal peptide peptidase SppA
PHDCEHKO_00170	gene	sppA		
PHDCEHKO_00171	CDS			hypothetical protein
PHDCEHKO_00171	gene			
PHDCEHKO_00172	CDS			hypothetical protein
PHDCEHKO_00172	gene			
PHDCEHKO_00173	CDS			hypothetical protein
PHDCEHKO_00173	gene			
PHDCEHKO_00174	CDS			hypothetical protein
PHDCEHKO_00174	gene			
PHDCEHKO_00175	tRNA			tRNA-Pro(ggg)
PHDCEHKO_00175	gene			
PHDCEHKO_00176	CDS	ppk	2.7.4.1	Polyphosphate kinase
PHDCEHKO_00176	gene	ppk		
PHDCEHKO_00177	CDS	pyrD_1	1.3.5.2	Dihydroorotate dehydrogenase (quinone)
PHDCEHKO_00177	gene	pyrD_1		
PHDCEHKO_00178	CDS		3.4.24.-	putative zinc protease
PHDCEHKO_00178	gene			
PHDCEHKO_00179	CDS	dapA	4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase
PHDCEHKO_00179	gene	dapA		
PHDCEHKO_00180	CDS	fabL	1.3.1.104	Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
PHDCEHKO_00180	gene	fabL		
PHDCEHKO_00181	CDS			hypothetical protein
PHDCEHKO_00181	gene			
PHDCEHKO_00182	CDS	pgsA	2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
PHDCEHKO_00182	gene	pgsA		
PHDCEHKO_00183	CDS	rocE		Amino-acid permease RocE
PHDCEHKO_00183	gene	rocE		
PHDCEHKO_00184	CDS	degP	3.4.21.107	Periplasmic serine endoprotease DegP
PHDCEHKO_00184	gene	degP		
PHDCEHKO_00185	CDS	ispDF		Bifunctional enzyme IspD/IspF
PHDCEHKO_00185	gene	ispDF		
PHDCEHKO_00186	CDS			hypothetical protein
PHDCEHKO_00186	gene			
PHDCEHKO_00187	CDS	xni	3.1.-.-	Flap endonuclease Xni
PHDCEHKO_00187	gene	xni		
PHDCEHKO_00188	CDS			hypothetical protein
PHDCEHKO_00188	gene			
PHDCEHKO_00189	CDS	cbpA		Curved DNA-binding protein
PHDCEHKO_00189	gene	cbpA		
PHDCEHKO_00190	CDS	hspR		Putative heat shock protein HspR
PHDCEHKO_00190	gene	hspR		
PHDCEHKO_00191	CDS			putative AAA domain-containing protein
PHDCEHKO_00191	gene			
PHDCEHKO_00192	CDS	fur		Ferric uptake regulation protein
PHDCEHKO_00192	gene	fur		
PHDCEHKO_00193	CDS			hypothetical protein
PHDCEHKO_00193	gene			
PHDCEHKO_00194	CDS			hypothetical protein
PHDCEHKO_00194	gene			
PHDCEHKO_00195	CDS	fliN_1		Flagellar motor switch protein FliN
PHDCEHKO_00195	gene	fliN_1		
PHDCEHKO_00196	CDS	fliM		Flagellar motor switch protein FliM
PHDCEHKO_00196	gene	fliM		
PHDCEHKO_00197	CDS	fliA		RNA polymerase sigma factor FliA
PHDCEHKO_00197	gene	fliA		
PHDCEHKO_00198	CDS			hypothetical protein
PHDCEHKO_00198	gene			
PHDCEHKO_00199	CDS	ylxH		Flagellum site-determining protein YlxH
PHDCEHKO_00199	gene	ylxH		
PHDCEHKO_00200	CDS	flhF		Flagellar biosynthesis protein FlhF
PHDCEHKO_00200	gene	flhF		
PHDCEHKO_00201	CDS	folK	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
PHDCEHKO_00201	gene	folK		
PHDCEHKO_00202	CDS		3.4.11.-	Aminopeptidase
PHDCEHKO_00202	gene			
PHDCEHKO_00203	CDS	aroQ	4.2.1.10	3-dehydroquinate dehydratase
PHDCEHKO_00203	gene	aroQ		
PHDCEHKO_00204	CDS			hypothetical protein
PHDCEHKO_00204	gene			
PHDCEHKO_00205	CDS	rpsO		30S ribosomal protein S15
PHDCEHKO_00205	gene	rpsO		
PHDCEHKO_00206	CDS	flhA		Flagellar biosynthesis protein FlhA
PHDCEHKO_00206	gene	flhA		
PHDCEHKO_00207	CDS		3.1.4.17	3',5'-cyclic-nucleotide phosphodiesterase
PHDCEHKO_00207	gene			
PHDCEHKO_00208	CDS	cusR		Transcriptional regulatory protein CusR
PHDCEHKO_00208	gene	cusR		
PHDCEHKO_00209	CDS	cpdA	3.1.4.53	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PHDCEHKO_00209	gene	cpdA		
PHDCEHKO_00210	CDS	acsA	6.2.1.1	Acetyl-coenzyme A synthetase
PHDCEHKO_00210	gene	acsA		
PHDCEHKO_00211	CDS	rimP		Ribosome maturation factor RimP
PHDCEHKO_00211	gene	rimP		
PHDCEHKO_00212	CDS	rbfA		Ribosome-binding factor A
PHDCEHKO_00212	gene	rbfA		
PHDCEHKO_00213	CDS	infB		Translation initiation factor IF-2
PHDCEHKO_00213	gene	infB		
PHDCEHKO_00214	CDS			hypothetical protein
PHDCEHKO_00214	gene			
PHDCEHKO_00215	CDS	thrB	2.7.1.39	Homoserine kinase
PHDCEHKO_00215	gene	thrB		
PHDCEHKO_00216	CDS			hypothetical protein
PHDCEHKO_00216	gene			
PHDCEHKO_00217	CDS	lpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
PHDCEHKO_00217	gene	lpxC		
PHDCEHKO_00218	CDS	minC		putative septum site-determining protein MinC
PHDCEHKO_00218	gene	minC		
PHDCEHKO_00219	CDS			hypothetical protein
PHDCEHKO_00219	gene			
PHDCEHKO_00220	CDS			hypothetical protein
PHDCEHKO_00220	gene			
PHDCEHKO_00221	CDS			hypothetical protein
PHDCEHKO_00221	gene			
PHDCEHKO_00222	CDS			hypothetical protein
PHDCEHKO_00222	gene			
PHDCEHKO_00223	CDS	panB	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase
PHDCEHKO_00223	gene	panB		
PHDCEHKO_00224	CDS	ruvB	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvB
PHDCEHKO_00224	gene	ruvB		
PHDCEHKO_00225	CDS	tatB		Sec-independent protein translocase protein TatB
PHDCEHKO_00225	gene	tatB		
PHDCEHKO_00226	CDS	tatC		Sec-independent protein translocase protein TatC
PHDCEHKO_00226	gene	tatC		
PHDCEHKO_00227	CDS	queA	2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PHDCEHKO_00227	gene	queA		
PHDCEHKO_00228	CDS	rsmG	2.1.1.170	Ribosomal RNA small subunit methyltransferase G
PHDCEHKO_00228	gene	rsmG		
PHDCEHKO_00229	CDS			hypothetical protein
PHDCEHKO_00229	gene			
PHDCEHKO_00230	CDS			hypothetical protein
PHDCEHKO_00230	gene			
PHDCEHKO_00231	tRNA			tRNA-Ser(gga)
PHDCEHKO_00231	gene			
PHDCEHKO_00232	CDS			hypothetical protein
PHDCEHKO_00232	gene			
PHDCEHKO_00233	CDS	cheY		Chemotaxis protein CheY 
PHDCEHKO_00233	gene	cheY		
PHDCEHKO_00234	CDS	prmA	2.1.1.-	Ribosomal protein L11 methyltransferase
PHDCEHKO_00234	gene	prmA		
PHDCEHKO_00235	CDS	ftsH_1	3.4.24.-	ATP-dependent zinc metalloprotease FtsH
PHDCEHKO_00235	gene	ftsH_1		
PHDCEHKO_00236	CDS	pcs	2.7.8.24	Phosphatidylcholine synthase
PHDCEHKO_00236	gene	pcs		
PHDCEHKO_00237	CDS	copA_1	3.6.3.54	Copper-exporting P-type ATPase A
PHDCEHKO_00237	gene	copA_1		
PHDCEHKO_00238	CDS	copP		COP-associated protein
PHDCEHKO_00238	gene	copP		
PHDCEHKO_00239	CDS			hypothetical protein
PHDCEHKO_00239	gene			
PHDCEHKO_00240	CDS			hypothetical protein
PHDCEHKO_00240	gene			
PHDCEHKO_00241	CDS			hypothetical protein
PHDCEHKO_00241	gene			
PHDCEHKO_00242	CDS	nixA		High-affinity nickel-transport protein NixA
PHDCEHKO_00242	gene	nixA		
PHDCEHKO_00243	CDS			hypothetical protein
PHDCEHKO_00243	gene			
PHDCEHKO_00244	CDS		3.6.1.-	ATP/GTP phosphatase
PHDCEHKO_00244	gene			
PHDCEHKO_00245	CDS			hypothetical protein
PHDCEHKO_00245	gene			
PHDCEHKO_00246	CDS			hypothetical protein
PHDCEHKO_00246	gene			
PHDCEHKO_00247	CDS	msbA	3.6.3.-	Lipid A export ATP-binding/permease protein MsbA
PHDCEHKO_00247	gene	msbA		
PHDCEHKO_00248	CDS			hypothetical protein
PHDCEHKO_00248	gene			
PHDCEHKO_00249	CDS	pyrB	2.1.3.2	Aspartate carbamoyltransferase
PHDCEHKO_00249	gene	pyrB		
PHDCEHKO_00250	CDS			hypothetical protein
PHDCEHKO_00250	gene			
PHDCEHKO_00251	CDS	tlyA	2.1.1.226	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
PHDCEHKO_00251	gene	tlyA		
PHDCEHKO_00252	CDS	ribF		Riboflavin biosynthesis protein RibF
PHDCEHKO_00252	gene	ribF		
PHDCEHKO_00253	CDS	tkt	2.2.1.1	Transketolase
PHDCEHKO_00253	gene	tkt		
PHDCEHKO_00254	CDS			hypothetical protein
PHDCEHKO_00254	gene			
PHDCEHKO_00255	CDS	spoIIIE		DNA translocase SpoIIIE
PHDCEHKO_00255	gene	spoIIIE		
PHDCEHKO_00256	CDS	kgtP		Alpha-ketoglutarate permease
PHDCEHKO_00256	gene	kgtP		
PHDCEHKO_00257	CDS	flgG_1		Flagellar basal-body rod protein FlgG
PHDCEHKO_00257	gene	flgG_1		
PHDCEHKO_00258	CDS			hypothetical protein
