locus_tag	ftype	gene	EC_number	product
JPMNGIHJ_00089	gene	rplN		
JPMNGIHJ_00090	CDS	rplX		50S ribosomal protein L24
JPMNGIHJ_00090	gene	rplX		
JPMNGIHJ_00091	CDS	rplE		50S ribosomal protein L5
JPMNGIHJ_00091	gene	rplE		
JPMNGIHJ_00092	CDS	rpsH		30S ribosomal protein S8
JPMNGIHJ_00092	gene	rpsH		
JPMNGIHJ_00093	CDS	rplF		50S ribosomal protein L6
JPMNGIHJ_00093	gene	rplF		
JPMNGIHJ_00094	CDS	rplR		50S ribosomal protein L18
JPMNGIHJ_00094	gene	rplR		
JPMNGIHJ_00095	CDS	rpsE		30S ribosomal protein S5
JPMNGIHJ_00095	gene	rpsE		
JPMNGIHJ_00096	CDS	rplO		50S ribosomal protein L15
JPMNGIHJ_00096	gene	rplO		
JPMNGIHJ_00097	CDS	secY		Protein translocase subunit SecY
JPMNGIHJ_00097	gene	secY		
JPMNGIHJ_00098	CDS	map	3.4.11.18	Methionine aminopeptidase 1
JPMNGIHJ_00098	gene	map		
JPMNGIHJ_00099	CDS	infA		Translation initiation factor IF-1
JPMNGIHJ_00099	gene	infA		
JPMNGIHJ_00100	CDS	rpmJ		50S ribosomal protein L36
JPMNGIHJ_00100	gene	rpmJ		
JPMNGIHJ_00101	CDS	rpsM		30S ribosomal protein S13
JPMNGIHJ_00101	gene	rpsM		
JPMNGIHJ_00102	CDS	rpsK		30S ribosomal protein S11
JPMNGIHJ_00102	gene	rpsK		
JPMNGIHJ_00103	CDS	rpsD		30S ribosomal protein S4
JPMNGIHJ_00103	gene	rpsD		
JPMNGIHJ_00104	CDS	rpoA	2.7.7.6	DNA-directed RNA polymerase subunit alpha
JPMNGIHJ_00104	gene	rpoA		
JPMNGIHJ_00105	CDS	rplQ		50S ribosomal protein L17
JPMNGIHJ_00105	gene	rplQ		
JPMNGIHJ_00106	CDS			hypothetical protein
JPMNGIHJ_00106	gene			
JPMNGIHJ_00107	CDS	pnuC		Nicotinamide riboside transporter PnuC
JPMNGIHJ_00107	gene	pnuC		
JPMNGIHJ_00108	CDS			hypothetical protein
JPMNGIHJ_00108	gene			
JPMNGIHJ_00109	CDS			hypothetical protein
JPMNGIHJ_00109	gene			
JPMNGIHJ_00110	CDS	tenA	3.5.99.2	Aminopyrimidine aminohydrolase
JPMNGIHJ_00110	gene	tenA		
JPMNGIHJ_00111	CDS	yceI		Protein YceI
JPMNGIHJ_00111	gene	yceI		
JPMNGIHJ_00112	CDS	hel		Lipoprotein E
JPMNGIHJ_00112	gene	hel		
JPMNGIHJ_00113	CDS			hypothetical protein
JPMNGIHJ_00113	gene			
JPMNGIHJ_00114	CDS			hypothetical protein
JPMNGIHJ_00114	gene			
JPMNGIHJ_00115	CDS	trpE	4.1.3.27	Anthranilate synthase component 1
JPMNGIHJ_00115	gene	trpE		
JPMNGIHJ_00116	CDS	trpG	4.1.3.27	Anthranilate synthase component 2
JPMNGIHJ_00116	gene	trpG		
JPMNGIHJ_00117	CDS	trpGD		Bifunctional protein TrpGD
JPMNGIHJ_00117	gene	trpGD		
JPMNGIHJ_00118	CDS	trpC		Tryptophan biosynthesis protein TrpCF
JPMNGIHJ_00118	gene	trpC		
JPMNGIHJ_00119	CDS	trpB	4.2.1.20	Tryptophan synthase beta chain
JPMNGIHJ_00119	gene	trpB		
JPMNGIHJ_00120	CDS	trpA	4.2.1.20	Tryptophan synthase alpha chain
JPMNGIHJ_00120	gene	trpA		
JPMNGIHJ_00121	CDS			hypothetical protein
JPMNGIHJ_00121	gene			
JPMNGIHJ_00122	CDS	algC	5.4.2.2	Phosphomannomutase/phosphoglucomutase
JPMNGIHJ_00122	gene	algC		
JPMNGIHJ_00123	CDS			hypothetical protein
JPMNGIHJ_00123	gene			
JPMNGIHJ_00124	CDS	nuoN	1.6.5.11	NADH-quinone oxidoreductase subunit N
JPMNGIHJ_00124	gene	nuoN		
JPMNGIHJ_00125	CDS	ndhD1	1.6.5.-	NAD(P)H-quinone oxidoreductase chain 4 1
JPMNGIHJ_00125	gene	ndhD1		
JPMNGIHJ_00126	CDS	nuoL	1.6.5.11	NADH-quinone oxidoreductase subunit L
JPMNGIHJ_00126	gene	nuoL		
JPMNGIHJ_00127	CDS		1.6.5.11	NADH-quinone oxidoreductase subunit 11
JPMNGIHJ_00127	gene			
JPMNGIHJ_00128	CDS	nuoJ	1.6.5.11	NADH-quinone oxidoreductase subunit J
JPMNGIHJ_00128	gene	nuoJ		
JPMNGIHJ_00129	CDS	nuoI	1.6.5.11	NADH-quinone oxidoreductase subunit I
JPMNGIHJ_00129	gene	nuoI		
JPMNGIHJ_00130	CDS	nqo8	1.6.5.11	NADH-quinone oxidoreductase subunit 8
JPMNGIHJ_00130	gene	nqo8		
JPMNGIHJ_00131	CDS	sfrA	1.-.-.-	NADPH-Fe(3+) oxidoreductase subunit alpha
JPMNGIHJ_00131	gene	sfrA		
JPMNGIHJ_00132	CDS			hypothetical protein
JPMNGIHJ_00132	gene			
JPMNGIHJ_00133	CDS			hypothetical protein
JPMNGIHJ_00133	gene			
JPMNGIHJ_00134	CDS	nuoD	1.6.5.11	NADH-quinone oxidoreductase subunit D
JPMNGIHJ_00134	gene	nuoD		
JPMNGIHJ_00135	CDS	ndhJ	1.6.5.-	NAD(P)H-quinone oxidoreductase subunit J
JPMNGIHJ_00135	gene	ndhJ		
JPMNGIHJ_00136	CDS	nqo6	1.6.5.11	NADH-quinone oxidoreductase subunit 6
JPMNGIHJ_00136	gene	nqo6		
JPMNGIHJ_00137	CDS	nuoA	1.6.5.11	NADH-quinone oxidoreductase subunit A
JPMNGIHJ_00137	gene	nuoA		
JPMNGIHJ_00138	CDS	cobB_1	3.5.1.-	NAD-dependent protein deacylase
JPMNGIHJ_00138	gene	cobB_1		
JPMNGIHJ_00139	CDS	cobB_2	3.5.1.-	NAD-dependent protein deacylase
JPMNGIHJ_00139	gene	cobB_2		
JPMNGIHJ_00140	CDS			hypothetical protein
JPMNGIHJ_00140	gene			
JPMNGIHJ_00141	CDS	pyrE	2.4.2.10	Orotate phosphoribosyltransferase
JPMNGIHJ_00141	gene	pyrE		
JPMNGIHJ_00142	CDS	frr		Ribosome-recycling factor
JPMNGIHJ_00142	gene	frr		
JPMNGIHJ_00143	CDS	secG		putative protein-export membrane protein SecG
JPMNGIHJ_00143	gene	secG		
JPMNGIHJ_00144	CDS	tam	2.1.1.144	Trans-aconitate 2-methyltransferase
JPMNGIHJ_00144	gene	tam		
JPMNGIHJ_00145	CDS	trpS	6.1.1.2	Tryptophan--tRNA ligase
JPMNGIHJ_00145	gene	trpS		
JPMNGIHJ_00146	CDS	dppE		Dipeptide-binding protein DppE
JPMNGIHJ_00146	gene	dppE		
JPMNGIHJ_00147	CDS	yejB		Inner membrane ABC transporter permease protein YejB
JPMNGIHJ_00147	gene	yejB		
JPMNGIHJ_00148	CDS			hypothetical protein
JPMNGIHJ_00148	gene			
JPMNGIHJ_00149	CDS	aroE	1.1.1.25	Shikimate dehydrogenase (NADP(+))
JPMNGIHJ_00149	gene	aroE		
JPMNGIHJ_00150	CDS	rnr	3.1.13.1	Ribonuclease R
JPMNGIHJ_00150	gene	rnr		
JPMNGIHJ_00151	CDS			hypothetical protein
JPMNGIHJ_00151	gene			
JPMNGIHJ_00152	CDS	rpsF		30S ribosomal protein S6
JPMNGIHJ_00152	gene	rpsF		
JPMNGIHJ_00153	CDS	ssb		Single-stranded DNA-binding protein
JPMNGIHJ_00153	gene	ssb		
JPMNGIHJ_00154	CDS	rpsR		30S ribosomal protein S18
JPMNGIHJ_00154	gene	rpsR		
JPMNGIHJ_00155	CDS			hypothetical protein
JPMNGIHJ_00155	gene			
JPMNGIHJ_00156	CDS			hypothetical protein
JPMNGIHJ_00156	gene			
JPMNGIHJ_00157	CDS			hypothetical protein
JPMNGIHJ_00157	gene			
JPMNGIHJ_00158	CDS			hypothetical protein
JPMNGIHJ_00158	gene			
JPMNGIHJ_00159	CDS			hypothetical protein
JPMNGIHJ_00159	gene			
JPMNGIHJ_00160	CDS			hypothetical protein
JPMNGIHJ_00160	gene			
JPMNGIHJ_00161	CDS			hypothetical protein
JPMNGIHJ_00161	gene			
JPMNGIHJ_00162	CDS			hypothetical protein
JPMNGIHJ_00162	gene			
JPMNGIHJ_00163	CDS			hypothetical protein
JPMNGIHJ_00163	gene			
JPMNGIHJ_00164	CDS			hypothetical protein
JPMNGIHJ_00164	gene			
JPMNGIHJ_00165	CDS			hypothetical protein
JPMNGIHJ_00165	gene			
JPMNGIHJ_00166	CDS			hypothetical protein
JPMNGIHJ_00166	gene			
JPMNGIHJ_00167	CDS	ynaI		Low conductance mechanosensitive channel YnaI
JPMNGIHJ_00167	gene	ynaI		
JPMNGIHJ_00168	CDS	cfa	2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase
JPMNGIHJ_00168	gene	cfa		
JPMNGIHJ_00169	CDS	metG	6.1.1.10	Methionine--tRNA ligase
JPMNGIHJ_00169	gene	metG		
JPMNGIHJ_00170	CDS			hypothetical protein
JPMNGIHJ_00170	gene			
JPMNGIHJ_00171	CDS	cmoB	2.5.1.-	tRNA U34 carboxymethyltransferase
JPMNGIHJ_00171	gene	cmoB		
JPMNGIHJ_00172	CDS			hypothetical protein
JPMNGIHJ_00172	gene			
JPMNGIHJ_00173	CDS	mgtA	2.4.1.-	GDP-mannose-dependent alpha-mannosyltransferase
JPMNGIHJ_00173	gene	mgtA		
JPMNGIHJ_00174	CDS	speA	4.1.1.19	Biosynthetic arginine decarboxylase
JPMNGIHJ_00174	gene	speA		
JPMNGIHJ_00175	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
JPMNGIHJ_00175	gene	cadA		
JPMNGIHJ_00176	CDS	comM		Competence protein ComM
JPMNGIHJ_00176	gene	comM		
JPMNGIHJ_00177	CDS	def	3.5.1.88	Peptide deformylase
JPMNGIHJ_00177	gene	def		
JPMNGIHJ_00178	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
JPMNGIHJ_00178	gene	clpP		
JPMNGIHJ_00179	CDS	tig	5.2.1.8	Trigger factor
JPMNGIHJ_00179	gene	tig		
JPMNGIHJ_00180	CDS			hypothetical protein
JPMNGIHJ_00180	gene			
JPMNGIHJ_00181	CDS			hypothetical protein
JPMNGIHJ_00181	gene			
JPMNGIHJ_00182	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
JPMNGIHJ_00182	gene	moaC		
JPMNGIHJ_00183	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
JPMNGIHJ_00183	gene	mog		
JPMNGIHJ_00184	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
JPMNGIHJ_00184	gene	moaE		
JPMNGIHJ_00185	CDS			hypothetical protein
JPMNGIHJ_00185	gene			
JPMNGIHJ_00186	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
JPMNGIHJ_00186	gene	ribA		
JPMNGIHJ_00187	CDS			hypothetical protein
JPMNGIHJ_00187	gene			
JPMNGIHJ_00188	CDS	ribBA		Riboflavin biosynthesis protein RibBA
JPMNGIHJ_00188	gene	ribBA		
JPMNGIHJ_00189	CDS			hypothetical protein
JPMNGIHJ_00189	gene			
JPMNGIHJ_00190	CDS			hypothetical protein
JPMNGIHJ_00190	gene			
JPMNGIHJ_00191	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
JPMNGIHJ_00191	gene	fecA_1		
JPMNGIHJ_00192	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
JPMNGIHJ_00192	gene	acpS		
JPMNGIHJ_00193	CDS			hypothetical protein
JPMNGIHJ_00193	gene			
JPMNGIHJ_00194	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
JPMNGIHJ_00194	gene	rsmD		
JPMNGIHJ_00195	CDS			hypothetical protein
JPMNGIHJ_00195	gene			
JPMNGIHJ_00196	CDS			hypothetical protein
JPMNGIHJ_00196	gene			
JPMNGIHJ_00197	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
JPMNGIHJ_00197	gene	gloC		
JPMNGIHJ_00198	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
JPMNGIHJ_00198	gene	moeZ		
JPMNGIHJ_00199	CDS	pomA		Chemotaxis protein PomA
JPMNGIHJ_00199	gene	pomA		
JPMNGIHJ_00200	CDS	motB		Motility protein B
JPMNGIHJ_00200	gene	motB		
JPMNGIHJ_00201	CDS			hypothetical protein
JPMNGIHJ_00201	gene			
JPMNGIHJ_00202	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
JPMNGIHJ_00202	gene	opuCC		
JPMNGIHJ_00203	CDS	opuBA		Choline transport ATP-binding protein OpuBA
JPMNGIHJ_00203	gene	opuBA		
JPMNGIHJ_00204	CDS			hypothetical protein
JPMNGIHJ_00204	gene			
JPMNGIHJ_00205	CDS	uvrC		UvrABC system protein C
JPMNGIHJ_00205	gene	uvrC		
JPMNGIHJ_00206	CDS	hom	1.1.1.3	Homoserine dehydrogenase
JPMNGIHJ_00206	gene	hom		
JPMNGIHJ_00207	CDS			hypothetical protein
JPMNGIHJ_00207	gene			
JPMNGIHJ_00208	CDS	trxA_1		Thioredoxin
JPMNGIHJ_00208	gene	trxA_1		
JPMNGIHJ_00209	CDS	trxB	1.8.1.9	Thioredoxin reductase
JPMNGIHJ_00209	gene	trxB		
JPMNGIHJ_00210	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
JPMNGIHJ_00210	gene	lex1		
JPMNGIHJ_00211	CDS			hypothetical protein
JPMNGIHJ_00211	gene			
JPMNGIHJ_00212	CDS	atpB		ATP synthase subunit a
JPMNGIHJ_00212	gene	atpB		
JPMNGIHJ_00213	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
JPMNGIHJ_00213	gene	guaB		
JPMNGIHJ_00214	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
JPMNGIHJ_00214	gene	gatA		
JPMNGIHJ_00215	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
JPMNGIHJ_00215	gene	coaE		
JPMNGIHJ_00216	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
JPMNGIHJ_00216	gene	speE		
JPMNGIHJ_00217	CDS			hypothetical protein
JPMNGIHJ_00217	gene			
JPMNGIHJ_00218	CDS	der_1		GTPase Der
JPMNGIHJ_00218	gene	der_1		
JPMNGIHJ_00219	CDS	hup		DNA-binding protein HU
JPMNGIHJ_00219	gene	hup		
JPMNGIHJ_00220	tRNA			tRNA-Arg(cct)
JPMNGIHJ_00220	gene			
JPMNGIHJ_00221	CDS			hypothetical protein
JPMNGIHJ_00221	gene			
JPMNGIHJ_00222	CDS			hypothetical protein
JPMNGIHJ_00222	gene			
JPMNGIHJ_00223	CDS			hypothetical protein
JPMNGIHJ_00223	gene			
JPMNGIHJ_00224	CDS	pseB	4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
JPMNGIHJ_00224	gene	pseB		
JPMNGIHJ_00225	CDS	coaBC		Coenzyme A biosynthesis bifunctional protein CoaBC
JPMNGIHJ_00225	gene	coaBC		
JPMNGIHJ_00226	CDS			hypothetical protein
JPMNGIHJ_00226	gene			
JPMNGIHJ_00227	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
JPMNGIHJ_00227	gene	thiE		
JPMNGIHJ_00228	CDS	thiD	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JPMNGIHJ_00228	gene	thiD		
JPMNGIHJ_00229	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
JPMNGIHJ_00229	gene	thiM		
JPMNGIHJ_00230	CDS	hsdR_1	3.1.21.3	Type I restriction enzyme EcoR124II R protein
JPMNGIHJ_00230	gene	hsdR_1		
JPMNGIHJ_00231	CDS			hypothetical protein
JPMNGIHJ_00231	gene			
JPMNGIHJ_00232	CDS			hypothetical protein
JPMNGIHJ_00232	gene			
JPMNGIHJ_00233	CDS			hypothetical protein
JPMNGIHJ_00233	gene			
JPMNGIHJ_00234	CDS	nadC	2.4.2.19	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
JPMNGIHJ_00234	gene	nadC		
JPMNGIHJ_00235	CDS	nadA	2.5.1.72	Quinolinate synthase A
JPMNGIHJ_00235	gene	nadA		
JPMNGIHJ_00236	CDS	psd	4.1.1.65	Phosphatidylserine decarboxylase proenzyme
JPMNGIHJ_00236	gene	psd		
JPMNGIHJ_00237	CDS			hypothetical protein
JPMNGIHJ_00237	gene			
JPMNGIHJ_00238	CDS			hypothetical protein
JPMNGIHJ_00238	gene			
JPMNGIHJ_00239	CDS	plqA	2.5.1.-	4-hydroxybenzoate solanesyltransferase
JPMNGIHJ_00239	gene	plqA		
JPMNGIHJ_00240	CDS			hypothetical protein
JPMNGIHJ_00240	gene			
JPMNGIHJ_00241	CDS	dnaB	3.6.4.12	Replicative DNA helicase
JPMNGIHJ_00241	gene	dnaB		
JPMNGIHJ_00242	CDS	nnr		Bifunctional NAD(P)H-hydrate repair enzyme Nnr
JPMNGIHJ_00242	gene	nnr		
JPMNGIHJ_00243	CDS	senX3	2.7.13.3	Signal-transduction histidine kinase senX3
JPMNGIHJ_00243	gene	senX3		
JPMNGIHJ_00244	CDS	qseB		Transcriptional regulatory protein QseB
JPMNGIHJ_00244	gene	qseB		
JPMNGIHJ_00245	CDS	mboIIR	3.1.21.4	Type-2 restriction enzyme MboII
JPMNGIHJ_00245	gene	mboIIR		
JPMNGIHJ_00246	CDS	mboIIM	2.1.1.72	Modification methylase MboII
JPMNGIHJ_00246	gene	mboIIM		
JPMNGIHJ_00247	CDS	rsrIM	2.1.1.72	Modification methylase RsrI
JPMNGIHJ_00247	gene	rsrIM		
JPMNGIHJ_00248	CDS			hypothetical protein
JPMNGIHJ_00248	gene			
JPMNGIHJ_00249	CDS	dpnA_2	2.1.1.72	Modification methylase DpnIIB
