locus_tag	ftype	gene	EC_number	product
NDKHHKNJ_00094	CDS			hypothetical protein
NDKHHKNJ_00094	gene			
NDKHHKNJ_00095	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
NDKHHKNJ_00095	gene	xseB		
NDKHHKNJ_00096	CDS	menG	2.1.1.163	Demethylmenaquinone methyltransferase
NDKHHKNJ_00096	gene	menG		
NDKHHKNJ_00097	CDS			hypothetical protein
NDKHHKNJ_00097	gene			
NDKHHKNJ_00098	CDS	yigZ		IMPACT family member YigZ
NDKHHKNJ_00098	gene	yigZ		
NDKHHKNJ_00099	CDS	ybhS		Inner membrane transport permease YbhS
NDKHHKNJ_00099	gene	ybhS		
NDKHHKNJ_00100	CDS			hypothetical protein
NDKHHKNJ_00100	gene			
NDKHHKNJ_00101	CDS	mdtN		Multidrug resistance protein MdtN
NDKHHKNJ_00101	gene	mdtN		
NDKHHKNJ_00102	CDS			hypothetical protein
NDKHHKNJ_00102	gene			
NDKHHKNJ_00103	CDS	corC		Magnesium and cobalt efflux protein CorC
NDKHHKNJ_00103	gene	corC		
NDKHHKNJ_00104	CDS	cysP		Sulfate permease CysP
NDKHHKNJ_00104	gene	cysP		
NDKHHKNJ_00105	CDS	nfuA		Fe/S biogenesis protein NfuA
NDKHHKNJ_00105	gene	nfuA		
NDKHHKNJ_00106	CDS			hypothetical protein
NDKHHKNJ_00106	gene			
NDKHHKNJ_00107	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NDKHHKNJ_00107	gene	murE		
NDKHHKNJ_00108	CDS	tal	2.2.1.2	Transaldolase
NDKHHKNJ_00108	gene	tal		
NDKHHKNJ_00109	CDS	rplY		50S ribosomal protein L25
NDKHHKNJ_00109	gene	rplY		
NDKHHKNJ_00110	CDS	pth	3.1.1.29	Peptidyl-tRNA hydrolase
NDKHHKNJ_00110	gene	pth		
NDKHHKNJ_00111	CDS			hypothetical protein
NDKHHKNJ_00111	gene			
NDKHHKNJ_00112	CDS			hypothetical protein
NDKHHKNJ_00112	gene			
NDKHHKNJ_00113	CDS			hypothetical protein
NDKHHKNJ_00113	gene			
NDKHHKNJ_00114	CDS			hypothetical protein
NDKHHKNJ_00114	gene			
NDKHHKNJ_00115	CDS	copA_1	3.6.3.54	Copper-exporting P-type ATPase A
NDKHHKNJ_00115	gene	copA_1		
NDKHHKNJ_00116	CDS	yfiC	2.1.1.223	tRNA1(Val) (adenine(37)-N6)-methyltransferase
NDKHHKNJ_00116	gene	yfiC		
NDKHHKNJ_00117	CDS	ribD		Riboflavin biosynthesis protein RibD
NDKHHKNJ_00117	gene	ribD		
NDKHHKNJ_00118	CDS	gltS		Sodium/glutamate symporter
NDKHHKNJ_00118	gene	gltS		
NDKHHKNJ_00119	CDS		1.5.1.43	Carboxynorspermidine synthase
NDKHHKNJ_00119	gene			
NDKHHKNJ_00120	CDS	yccM		Putative electron transport protein YccM
NDKHHKNJ_00120	gene	yccM		
NDKHHKNJ_00121	CDS	plsY	2.3.1.-	Glycerol-3-phosphate acyltransferase
NDKHHKNJ_00121	gene	plsY		
NDKHHKNJ_00122	CDS			hypothetical protein
NDKHHKNJ_00122	gene			
NDKHHKNJ_00123	CDS			hypothetical protein
NDKHHKNJ_00123	gene			
NDKHHKNJ_00124	CDS	bhuA_1		Heme transporter BhuA
NDKHHKNJ_00124	gene	bhuA_1		
NDKHHKNJ_00125	CDS	selA	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase
NDKHHKNJ_00125	gene	selA		
NDKHHKNJ_00126	CDS	nusA		Transcription termination/antitermination protein NusA
NDKHHKNJ_00126	gene	nusA		
NDKHHKNJ_00127	CDS			hypothetical protein
NDKHHKNJ_00127	gene			
NDKHHKNJ_00128	CDS	paeR7IM	2.1.1.72	Modification methylase PaeR7I
NDKHHKNJ_00128	gene	paeR7IM		
NDKHHKNJ_00129	CDS			hypothetical protein
NDKHHKNJ_00129	gene			
NDKHHKNJ_00130	CDS			hypothetical protein
NDKHHKNJ_00130	gene			
NDKHHKNJ_00131	CDS			hypothetical protein
NDKHHKNJ_00131	gene			
NDKHHKNJ_00132	CDS			hypothetical protein
NDKHHKNJ_00132	gene			
NDKHHKNJ_00133	CDS			hypothetical protein
NDKHHKNJ_00133	gene			
NDKHHKNJ_00134	CDS			hypothetical protein
NDKHHKNJ_00134	gene			
NDKHHKNJ_00135	CDS	recG	3.6.4.12	ATP-dependent DNA helicase RecG
NDKHHKNJ_00135	gene	recG		
NDKHHKNJ_00136	CDS			hypothetical protein
NDKHHKNJ_00136	gene			
NDKHHKNJ_00137	CDS			hypothetical protein
NDKHHKNJ_00137	gene			
NDKHHKNJ_00138	CDS	exoA	3.1.11.2	Exodeoxyribonuclease
NDKHHKNJ_00138	gene	exoA		
NDKHHKNJ_00139	tRNA			tRNA-Phe(gaa)
NDKHHKNJ_00139	gene			
NDKHHKNJ_00140	CDS			hypothetical protein
NDKHHKNJ_00140	gene			
NDKHHKNJ_00141	CDS	dnaA		Chromosomal replication initiator protein DnaA
NDKHHKNJ_00141	gene	dnaA		
NDKHHKNJ_00142	CDS	mqnB	3.2.2.26	Futalosine hydrolase
NDKHHKNJ_00142	gene	mqnB		
NDKHHKNJ_00143	CDS			hypothetical protein
NDKHHKNJ_00143	gene			
NDKHHKNJ_00144	CDS	glmS	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
NDKHHKNJ_00144	gene	glmS		
NDKHHKNJ_00145	CDS	thyX	2.1.1.148	Flavin-dependent thymidylate synthase
NDKHHKNJ_00145	gene	thyX		
NDKHHKNJ_00146	CDS			hypothetical protein
NDKHHKNJ_00146	gene			
NDKHHKNJ_00147	CDS			hypothetical protein
NDKHHKNJ_00147	gene			
NDKHHKNJ_00148	CDS	mscS		Small-conductance mechanosensitive channel
NDKHHKNJ_00148	gene	mscS		
NDKHHKNJ_00149	CDS			hypothetical protein
NDKHHKNJ_00149	gene			
NDKHHKNJ_00150	CDS			hypothetical protein
NDKHHKNJ_00150	gene			
NDKHHKNJ_00151	CDS			hypothetical protein
NDKHHKNJ_00151	gene			
NDKHHKNJ_00152	CDS			hypothetical protein
NDKHHKNJ_00152	gene			
NDKHHKNJ_00153	CDS	dusC	1.3.1.-	tRNA-dihydrouridine(16) synthase
NDKHHKNJ_00153	gene	dusC		
NDKHHKNJ_00154	CDS	tilS	6.3.4.19	tRNA(Ile)-lysidine synthase
NDKHHKNJ_00154	gene	tilS		
NDKHHKNJ_00155	CDS			hypothetical protein
NDKHHKNJ_00155	gene			
NDKHHKNJ_00156	CDS			hypothetical protein
NDKHHKNJ_00156	gene			
NDKHHKNJ_00157	CDS			hypothetical protein
NDKHHKNJ_00157	gene			
NDKHHKNJ_00158	CDS			hypothetical protein
NDKHHKNJ_00158	gene			
NDKHHKNJ_00159	CDS	rimO	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
NDKHHKNJ_00159	gene	rimO		
NDKHHKNJ_00160	CDS	gpt	2.4.2.22	Xanthine phosphoribosyltransferase
NDKHHKNJ_00160	gene	gpt		
NDKHHKNJ_00161	CDS		2.6.1.51	Serine-pyruvate aminotransferase
NDKHHKNJ_00161	gene			
NDKHHKNJ_00162	CDS	pgpA	3.1.3.27	Phosphatidylglycerophosphatase A
NDKHHKNJ_00162	gene	pgpA		
NDKHHKNJ_00163	CDS	ddl	6.3.2.4	D-alanine--D-alanine ligase
NDKHHKNJ_00163	gene	ddl		
NDKHHKNJ_00164	CDS	menH	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NDKHHKNJ_00164	gene	menH		
NDKHHKNJ_00165	CDS	murF	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NDKHHKNJ_00165	gene	murF		
NDKHHKNJ_00166	CDS		2.7.7.53	AP-4-A phosphorylase
NDKHHKNJ_00166	gene			
NDKHHKNJ_00167	CDS	prs	2.7.6.1	Ribose-phosphate pyrophosphokinase
NDKHHKNJ_00167	gene	prs		
NDKHHKNJ_00168	tRNA			tRNA-Met(cat)
NDKHHKNJ_00168	gene			
NDKHHKNJ_00169	CDS			hypothetical protein
NDKHHKNJ_00169	gene			
NDKHHKNJ_00170	CDS	rsgA	3.6.1.-	Putative ribosome biogenesis GTPase RsgA
NDKHHKNJ_00170	gene	rsgA		
NDKHHKNJ_00171	CDS	rluD	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
NDKHHKNJ_00171	gene	rluD		
NDKHHKNJ_00172	CDS			hypothetical protein
NDKHHKNJ_00172	gene			
NDKHHKNJ_00173	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
NDKHHKNJ_00173	gene	trmB		
NDKHHKNJ_00174	CDS	ftsE		Cell division ATP-binding protein FtsE
NDKHHKNJ_00174	gene	ftsE		
NDKHHKNJ_00175	CDS			hypothetical protein
NDKHHKNJ_00175	gene			
NDKHHKNJ_00176	CDS			hypothetical protein
NDKHHKNJ_00176	gene			
NDKHHKNJ_00177	CDS			hypothetical protein
NDKHHKNJ_00177	gene			
NDKHHKNJ_00178	CDS	fliD		Flagellar hook-associated protein 2
NDKHHKNJ_00178	gene	fliD		
NDKHHKNJ_00179	CDS	fliS		Flagellar protein FliS
NDKHHKNJ_00179	gene	fliS		
NDKHHKNJ_00180	CDS			hypothetical protein
NDKHHKNJ_00180	gene			
NDKHHKNJ_00181	CDS	tcdA	6.1.-.-	tRNA threonylcarbamoyladenosine dehydratase
NDKHHKNJ_00181	gene	tcdA		
NDKHHKNJ_00182	CDS			hypothetical protein
NDKHHKNJ_00182	gene			
NDKHHKNJ_00183	CDS		3.5.1.77	N-carbamoyl-D-amino acid hydrolase
NDKHHKNJ_00183	gene			
NDKHHKNJ_00184	CDS			hypothetical protein
NDKHHKNJ_00184	gene			
NDKHHKNJ_00185	CDS	yeeO		putative FMN/FAD exporter YeeO
NDKHHKNJ_00185	gene	yeeO		
NDKHHKNJ_00186	CDS	rny	3.1.-.-	Ribonuclease Y
NDKHHKNJ_00186	gene	rny		
NDKHHKNJ_00187	CDS			hypothetical protein
NDKHHKNJ_00187	gene			
NDKHHKNJ_00188	CDS			hypothetical protein
NDKHHKNJ_00188	gene			
NDKHHKNJ_00189	CDS	ftsY		Signal recognition particle receptor FtsY
NDKHHKNJ_00189	gene	ftsY		
NDKHHKNJ_00190	CDS			hypothetical protein
NDKHHKNJ_00190	gene			
NDKHHKNJ_00191	CDS			hypothetical protein
NDKHHKNJ_00191	gene			
NDKHHKNJ_00192	CDS			hypothetical protein
NDKHHKNJ_00192	gene			
NDKHHKNJ_00193	CDS	moaA	4.1.99.22	GTP 3',8-cyclase
NDKHHKNJ_00193	gene	moaA		
NDKHHKNJ_00194	CDS	mobA	2.7.7.77	putative molybdenum cofactor guanylyltransferase
NDKHHKNJ_00194	gene	mobA		
NDKHHKNJ_00195	CDS	flhB_1		Flagellar biosynthetic protein FlhB
NDKHHKNJ_00195	gene	flhB_1		
NDKHHKNJ_00196	CDS			hypothetical protein
NDKHHKNJ_00196	gene			
NDKHHKNJ_00197	CDS	amiC	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiC
NDKHHKNJ_00197	gene	amiC		
NDKHHKNJ_00198	CDS	pyrD_1	1.3.-.-	Dihydroorotate dehydrogenase
NDKHHKNJ_00198	gene	pyrD_1		
NDKHHKNJ_00199	CDS	tyrS	6.1.1.1	Tyrosine--tRNA ligase
NDKHHKNJ_00199	gene	tyrS		
NDKHHKNJ_00200	CDS	relA	2.7.6.5	GTP pyrophosphokinase
NDKHHKNJ_00200	gene	relA		
NDKHHKNJ_00201	CDS	rpoZ	2.7.7.6	DNA-directed RNA polymerase subunit omega
NDKHHKNJ_00201	gene	rpoZ		
NDKHHKNJ_00202	CDS	pyrH	2.7.4.22	Uridylate kinase
NDKHHKNJ_00202	gene	pyrH		
NDKHHKNJ_00203	CDS	mqnA	4.2.1.151	Chorismate dehydratase
NDKHHKNJ_00203	gene	mqnA		
NDKHHKNJ_00204	CDS	acnB	4.2.1.3	Aconitate hydratase B
NDKHHKNJ_00204	gene	acnB		
NDKHHKNJ_00205	CDS			hypothetical protein
NDKHHKNJ_00205	gene			
NDKHHKNJ_00206	CDS			hypothetical protein
NDKHHKNJ_00206	gene			
NDKHHKNJ_00207	CDS			hypothetical protein
NDKHHKNJ_00207	gene			
NDKHHKNJ_00208	CDS			hypothetical protein
NDKHHKNJ_00208	gene			
NDKHHKNJ_00209	tmRNA	ssrA		transfer-messenger RNA, SsrA
NDKHHKNJ_00209	gene	ssrA		
NDKHHKNJ_00210	CDS	lolA		Outer-membrane lipoprotein carrier protein
NDKHHKNJ_00210	gene	lolA		
NDKHHKNJ_00211	CDS	secA		Protein translocase subunit SecA
NDKHHKNJ_00211	gene	secA		
NDKHHKNJ_00212	CDS	lolC		Lipoprotein-releasing system transmembrane protein LolC
NDKHHKNJ_00212	gene	lolC		
NDKHHKNJ_00213	CDS			hypothetical protein
NDKHHKNJ_00213	gene			
NDKHHKNJ_00214	CDS			hypothetical protein
NDKHHKNJ_00214	gene			
NDKHHKNJ_00215	CDS			hypothetical protein
NDKHHKNJ_00215	gene			
NDKHHKNJ_00216	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
NDKHHKNJ_00216	gene	cadA		
NDKHHKNJ_00217	CDS	comM		Competence protein ComM
NDKHHKNJ_00217	gene	comM		
NDKHHKNJ_00218	CDS	def	3.5.1.88	Peptide deformylase
NDKHHKNJ_00218	gene	def		
NDKHHKNJ_00219	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
NDKHHKNJ_00219	gene	clpP		
NDKHHKNJ_00220	CDS	tig	5.2.1.8	Trigger factor
NDKHHKNJ_00220	gene	tig		
NDKHHKNJ_00221	CDS			hypothetical protein
NDKHHKNJ_00221	gene			
NDKHHKNJ_00222	CDS			hypothetical protein
NDKHHKNJ_00222	gene			
NDKHHKNJ_00223	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
NDKHHKNJ_00223	gene	moaC		
NDKHHKNJ_00224	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
NDKHHKNJ_00224	gene	mog		
NDKHHKNJ_00225	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
NDKHHKNJ_00225	gene	moaE		
NDKHHKNJ_00226	CDS			hypothetical protein
NDKHHKNJ_00226	gene			
NDKHHKNJ_00227	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
NDKHHKNJ_00227	gene	ribA		
NDKHHKNJ_00228	CDS			hypothetical protein
NDKHHKNJ_00228	gene			
NDKHHKNJ_00229	CDS	ribBA		Riboflavin biosynthesis protein RibBA
NDKHHKNJ_00229	gene	ribBA		
NDKHHKNJ_00230	CDS			hypothetical protein
NDKHHKNJ_00230	gene			
NDKHHKNJ_00231	CDS			hypothetical protein
NDKHHKNJ_00231	gene			
NDKHHKNJ_00232	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
NDKHHKNJ_00232	gene	fecA_1		
NDKHHKNJ_00233	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
NDKHHKNJ_00233	gene	acpS		
NDKHHKNJ_00234	CDS			hypothetical protein
NDKHHKNJ_00234	gene			
NDKHHKNJ_00235	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
NDKHHKNJ_00235	gene	rsmD		
NDKHHKNJ_00236	CDS			hypothetical protein
NDKHHKNJ_00236	gene			
NDKHHKNJ_00237	CDS			hypothetical protein
NDKHHKNJ_00237	gene			
NDKHHKNJ_00238	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
NDKHHKNJ_00238	gene	gloC		
NDKHHKNJ_00239	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
NDKHHKNJ_00239	gene	moeZ		
NDKHHKNJ_00240	CDS	pomA		Chemotaxis protein PomA
NDKHHKNJ_00240	gene	pomA		
NDKHHKNJ_00241	CDS	motB		Motility protein B
NDKHHKNJ_00241	gene	motB		
NDKHHKNJ_00242	CDS			hypothetical protein
NDKHHKNJ_00242	gene			
NDKHHKNJ_00243	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
NDKHHKNJ_00243	gene	opuCC		
NDKHHKNJ_00244	CDS	opuBA		Choline transport ATP-binding protein OpuBA
NDKHHKNJ_00244	gene	opuBA		
NDKHHKNJ_00245	CDS			hypothetical protein
NDKHHKNJ_00245	gene			
NDKHHKNJ_00246	CDS	uvrC		UvrABC system protein C
NDKHHKNJ_00246	gene	uvrC		
NDKHHKNJ_00247	CDS	hom	1.1.1.3	Homoserine dehydrogenase
NDKHHKNJ_00247	gene	hom		
NDKHHKNJ_00248	CDS			hypothetical protein
NDKHHKNJ_00248	gene			
NDKHHKNJ_00249	CDS	trxA_2		Thioredoxin
NDKHHKNJ_00249	gene	trxA_2		
NDKHHKNJ_00250	CDS	trxB	1.8.1.9	Thioredoxin reductase
NDKHHKNJ_00250	gene	trxB		
NDKHHKNJ_00251	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
NDKHHKNJ_00251	gene	lex1		
NDKHHKNJ_00252	CDS			hypothetical protein
NDKHHKNJ_00252	gene			
NDKHHKNJ_00253	CDS	atpB		ATP synthase subunit a
NDKHHKNJ_00253	gene	atpB		
NDKHHKNJ_00254	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
NDKHHKNJ_00254	gene	guaB		
