locus_tag	ftype	gene	EC_number	product
DPDPODFO_00149	gene			
DPDPODFO_00150	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
DPDPODFO_00150	gene	acpS		
DPDPODFO_00151	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
DPDPODFO_00151	gene	fecA_1		
DPDPODFO_00152	CDS			hypothetical protein
DPDPODFO_00152	gene			
DPDPODFO_00153	CDS			hypothetical protein
DPDPODFO_00153	gene			
DPDPODFO_00154	CDS	ribBA		Riboflavin biosynthesis protein RibBA
DPDPODFO_00154	gene	ribBA		
DPDPODFO_00155	CDS			hypothetical protein
DPDPODFO_00155	gene			
DPDPODFO_00156	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
DPDPODFO_00156	gene	ribA		
DPDPODFO_00157	CDS			hypothetical protein
DPDPODFO_00157	gene			
DPDPODFO_00158	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
DPDPODFO_00158	gene	moaE		
DPDPODFO_00159	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
DPDPODFO_00159	gene	mog		
DPDPODFO_00160	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
DPDPODFO_00160	gene	moaC		
DPDPODFO_00161	CDS			hypothetical protein
DPDPODFO_00161	gene			
DPDPODFO_00162	CDS			hypothetical protein
DPDPODFO_00162	gene			
DPDPODFO_00163	CDS	tig	5.2.1.8	Trigger factor
DPDPODFO_00163	gene	tig		
DPDPODFO_00164	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
DPDPODFO_00164	gene	clpP		
DPDPODFO_00165	CDS	def	3.5.1.88	Peptide deformylase
DPDPODFO_00165	gene	def		
DPDPODFO_00166	CDS	comM		Competence protein ComM
DPDPODFO_00166	gene	comM		
DPDPODFO_00167	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
DPDPODFO_00167	gene	cadA		
DPDPODFO_00168	CDS	ppsA	2.7.9.2	Phosphoenolpyruvate synthase
DPDPODFO_00168	gene	ppsA		
DPDPODFO_00169	CDS	thrZ	6.1.1.3	Threonine--tRNA ligase 2
DPDPODFO_00169	gene	thrZ		
DPDPODFO_00170	CDS	infC		Translation initiation factor IF-3
DPDPODFO_00170	gene	infC		
DPDPODFO_00171	CDS	rpmI		50S ribosomal protein L35
DPDPODFO_00171	gene	rpmI		
DPDPODFO_00172	CDS	rplT		50S ribosomal protein L20
DPDPODFO_00172	gene	rplT		
DPDPODFO_00173	CDS			hypothetical protein
DPDPODFO_00173	gene			
DPDPODFO_00174	CDS			hypothetical protein
DPDPODFO_00174	gene			
DPDPODFO_00175	CDS			hypothetical protein
DPDPODFO_00175	gene			
DPDPODFO_00176	CDS	sdaA	4.3.1.17	L-serine dehydratase 1
DPDPODFO_00176	gene	sdaA		
DPDPODFO_00177	CDS	sdaC		Serine transporter
DPDPODFO_00177	gene	sdaC		
DPDPODFO_00178	CDS	aroH	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase
DPDPODFO_00178	gene	aroH		
DPDPODFO_00179	CDS			hypothetical protein
DPDPODFO_00179	gene			
DPDPODFO_00180	CDS	bcp	1.11.1.15	Putative peroxiredoxin bcp
DPDPODFO_00180	gene	bcp		
DPDPODFO_00181	CDS	lutC		Lactate utilization protein C
DPDPODFO_00181	gene	lutC		
DPDPODFO_00182	CDS	lutB		Lactate utilization protein B
DPDPODFO_00182	gene	lutB		
DPDPODFO_00183	CDS	lutA		Lactate utilization protein A
DPDPODFO_00183	gene	lutA		
DPDPODFO_00184	CDS	lldP_1		L-lactate permease
DPDPODFO_00184	gene	lldP_1		
DPDPODFO_00185	CDS	lldP_2		L-lactate permease
DPDPODFO_00185	gene	lldP_2		
DPDPODFO_00186	CDS	mutY	3.2.2.-	Adenine DNA glycosylase
DPDPODFO_00186	gene	mutY		
DPDPODFO_00187	CDS	citT		Citrate carrier
DPDPODFO_00187	gene	citT		
DPDPODFO_00188	CDS	ccoN1	1.9.3.1	Cbb3-type cytochrome c oxidase subunit CcoN1
DPDPODFO_00188	gene	ccoN1		
DPDPODFO_00189	CDS			hypothetical protein
DPDPODFO_00189	gene			
DPDPODFO_00190	CDS			hypothetical protein
DPDPODFO_00190	gene			
DPDPODFO_00191	CDS	ccoP		Cbb3-type cytochrome c oxidase subunit CcoP
DPDPODFO_00191	gene	ccoP		
DPDPODFO_00192	CDS			hypothetical protein
DPDPODFO_00192	gene			
DPDPODFO_00193	CDS			hypothetical protein
DPDPODFO_00193	gene			
DPDPODFO_00194	CDS			hypothetical protein
DPDPODFO_00194	gene			
DPDPODFO_00195	CDS			hypothetical protein
DPDPODFO_00195	gene			
DPDPODFO_00196	CDS			hypothetical protein
DPDPODFO_00196	gene			
DPDPODFO_00197	CDS	mqnD	4.1.-.-	1,4-dihydroxy-6-naphtoate synthase
DPDPODFO_00197	gene	mqnD		
DPDPODFO_00198	CDS	recA		Protein RecA
DPDPODFO_00198	gene	recA		
DPDPODFO_00199	CDS	eno	4.2.1.11	Enolase
DPDPODFO_00199	gene	eno		
DPDPODFO_00200	CDS			hypothetical protein
DPDPODFO_00200	gene			
DPDPODFO_00201	CDS			hypothetical protein
DPDPODFO_00201	gene			
DPDPODFO_00202	CDS	aroK	2.7.1.71	Shikimate kinase
DPDPODFO_00202	gene	aroK		
DPDPODFO_00203	CDS			hypothetical protein
DPDPODFO_00203	gene			
DPDPODFO_00204	CDS			hypothetical protein
DPDPODFO_00204	gene			
DPDPODFO_00205	CDS	hcpD_1	3.5.2.6	Putative beta-lactamase HcpD
DPDPODFO_00205	gene	hcpD_1		
DPDPODFO_00206	CDS			putative transcriptional regulatory protein
DPDPODFO_00206	gene			
DPDPODFO_00207	CDS	hemB	4.2.1.24	Delta-aminolevulinic acid dehydratase
DPDPODFO_00207	gene	hemB		
DPDPODFO_00208	CDS	hssS	2.7.13.3	Heme sensor protein HssS
DPDPODFO_00208	gene	hssS		
DPDPODFO_00209	CDS	arlR		Response regulator ArlR
DPDPODFO_00209	gene	arlR		
DPDPODFO_00210	CDS			hypothetical protein
DPDPODFO_00210	gene			
DPDPODFO_00211	CDS			hypothetical protein
DPDPODFO_00211	gene			
DPDPODFO_00212	CDS	ydcP	3.4.-.-	putative protease YdcP
DPDPODFO_00212	gene	ydcP		
DPDPODFO_00213	CDS			hypothetical protein
DPDPODFO_00213	gene			
DPDPODFO_00214	CDS	prfB		Peptide chain release factor RF2
DPDPODFO_00214	gene	prfB		
DPDPODFO_00215	CDS	moeA	2.10.1.1	Molybdopterin molybdenumtransferase
DPDPODFO_00215	gene	moeA		
DPDPODFO_00216	CDS			hypothetical protein
DPDPODFO_00216	gene			
DPDPODFO_00217	CDS			hypothetical protein
DPDPODFO_00217	gene			
DPDPODFO_00218	CDS		5.2.1.8	Putative peptidyl-prolyl cis-trans isomerase
DPDPODFO_00218	gene			
DPDPODFO_00219	CDS	fba	4.1.2.13	Fructose-bisphosphate aldolase
DPDPODFO_00219	gene	fba		
DPDPODFO_00220	CDS	efp		Elongation factor P
DPDPODFO_00220	gene	efp		
DPDPODFO_00221	CDS	pseI	2.5.1.97	Pseudaminic acid synthase
DPDPODFO_00221	gene	pseI		
DPDPODFO_00222	CDS	lolD	3.6.3.-	Lipoprotein-releasing system ATP-binding protein LolD
DPDPODFO_00222	gene	lolD		
DPDPODFO_00223	CDS	lnt	2.3.1.-	Apolipoprotein N-acyltransferase
DPDPODFO_00223	gene	lnt		
DPDPODFO_00224	CDS			hypothetical protein
DPDPODFO_00224	gene			
DPDPODFO_00225	CDS	lysS	6.1.1.6	Lysine--tRNA ligase
DPDPODFO_00225	gene	lysS		
DPDPODFO_00226	CDS	glyA	2.1.2.1	Serine hydroxymethyltransferase
DPDPODFO_00226	gene	glyA		
DPDPODFO_00227	CDS			hypothetical protein
DPDPODFO_00227	gene			
DPDPODFO_00228	CDS	zipA		Cell division protein ZipA
DPDPODFO_00228	gene	zipA		
DPDPODFO_00229	CDS			hypothetical protein
DPDPODFO_00229	gene			
DPDPODFO_00230	CDS			hypothetical protein
DPDPODFO_00230	gene			
DPDPODFO_00231	CDS			hypothetical protein
DPDPODFO_00231	gene			
DPDPODFO_00232	CDS			hypothetical protein
DPDPODFO_00232	gene			
DPDPODFO_00233	CDS	clsC	2.7.8.-	Cardiolipin synthase C
DPDPODFO_00233	gene	clsC		
DPDPODFO_00234	CDS	frdB	1.3.5.1	Fumarate reductase iron-sulfur subunit
DPDPODFO_00234	gene	frdB		
DPDPODFO_00235	CDS	frdA	1.3.5.4	Fumarate reductase flavoprotein subunit
DPDPODFO_00235	gene	frdA		
DPDPODFO_00236	CDS	frdC		Fumarate reductase cytochrome b subunit
DPDPODFO_00236	gene	frdC		
DPDPODFO_00237	CDS	tpiA	5.3.1.1	Triosephosphate isomerase
DPDPODFO_00237	gene	tpiA		
DPDPODFO_00238	CDS	fabI	1.3.1.9	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
DPDPODFO_00238	gene	fabI		
DPDPODFO_00239	CDS	lpxD	2.3.1.-	UDP-3-O-acylglucosamine N-acyltransferase
DPDPODFO_00239	gene	lpxD		
DPDPODFO_00240	CDS	metK	2.5.1.6	S-adenosylmethionine synthase
DPDPODFO_00240	gene	metK		
DPDPODFO_00241	CDS	ndk	2.7.4.6	Nucleoside diphosphate kinase
DPDPODFO_00241	gene	ndk		
DPDPODFO_00242	CDS			hypothetical protein
DPDPODFO_00242	gene			
DPDPODFO_00243	CDS	rpmF		50S ribosomal protein L32
DPDPODFO_00243	gene	rpmF		
DPDPODFO_00244	CDS	plsX	2.3.1.-	Phosphate acyltransferase
DPDPODFO_00244	gene	plsX		
DPDPODFO_00245	CDS	fabH	2.3.1.180	3-oxoacyl-[acyl-carrier-protein] synthase 3
DPDPODFO_00245	gene	fabH		
DPDPODFO_00246	CDS			hypothetical protein
DPDPODFO_00246	gene			
DPDPODFO_00247	CDS			hypothetical protein
DPDPODFO_00247	gene			
DPDPODFO_00248	CDS			hypothetical protein
DPDPODFO_00248	gene			
DPDPODFO_00249	CDS			hypothetical protein
DPDPODFO_00249	gene			
DPDPODFO_00250	CDS			hypothetical protein
DPDPODFO_00250	gene			
DPDPODFO_00251	CDS	apbC		Iron-sulfur cluster carrier protein
DPDPODFO_00251	gene	apbC		
DPDPODFO_00252	CDS	gspA		General stress protein A
DPDPODFO_00252	gene	gspA		
DPDPODFO_00253	CDS			hypothetical protein
DPDPODFO_00253	gene			
DPDPODFO_00254	CDS			hypothetical protein
DPDPODFO_00254	gene			
DPDPODFO_00255	CDS	htpG		Chaperone protein HtpG
DPDPODFO_00255	gene	htpG		
DPDPODFO_00256	CDS	hcpA	3.5.2.6	Beta-lactamase HcpA
DPDPODFO_00256	gene	hcpA		
DPDPODFO_00257	CDS	dapE	3.5.1.18	Succinyl-diaminopimelate desuccinylase
DPDPODFO_00257	gene	dapE		
DPDPODFO_00258	CDS	mnmG		tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
DPDPODFO_00258	gene	mnmG		
DPDPODFO_00259	CDS	sdcS		Sodium-dependent dicarboxylate transporter SdcS
DPDPODFO_00259	gene	sdcS		
DPDPODFO_00260	CDS	cdsA	2.7.7.41	Phosphatidate cytidylyltransferase
DPDPODFO_00260	gene	cdsA		
DPDPODFO_00261	CDS	dxr	1.1.1.267	1-deoxy-D-xylulose 5-phosphate reductoisomerase
DPDPODFO_00261	gene	dxr		
DPDPODFO_00262	CDS			hypothetical protein
DPDPODFO_00262	gene			
DPDPODFO_00263	CDS			hypothetical protein
DPDPODFO_00263	gene			
DPDPODFO_00264	CDS			hypothetical protein
DPDPODFO_00264	gene			
DPDPODFO_00265	CDS	iscS	2.8.1.7	Cysteine desulfurase IscS
DPDPODFO_00265	gene	iscS		
DPDPODFO_00266	CDS	iscU		Iron-sulfur cluster assembly scaffold protein IscU
DPDPODFO_00266	gene	iscU		
DPDPODFO_00267	CDS			hypothetical protein
DPDPODFO_00267	gene			
DPDPODFO_00268	CDS	radA	3.6.4.-	DNA repair protein RadA
DPDPODFO_00268	gene	radA		
DPDPODFO_00269	CDS	msrAB		Peptide methionine sulfoxide reductase msrA/msrB
DPDPODFO_00269	gene	msrAB		
DPDPODFO_00270	CDS			hypothetical protein
DPDPODFO_00270	gene			
DPDPODFO_00271	CDS			hypothetical protein
DPDPODFO_00271	gene			
