locus_tag	ftype	gene	EC_number	product
GEBNMNOD_00061	CDS	rplY		50S ribosomal protein L25
GEBNMNOD_00061	gene	rplY		
GEBNMNOD_00062	CDS	tal	2.2.1.2	Transaldolase
GEBNMNOD_00062	gene	tal		
GEBNMNOD_00063	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GEBNMNOD_00063	gene	murE		
GEBNMNOD_00064	CDS			hypothetical protein
GEBNMNOD_00064	gene			
GEBNMNOD_00065	CDS	nfuA		Fe/S biogenesis protein NfuA
GEBNMNOD_00065	gene	nfuA		
GEBNMNOD_00066	CDS	cysP		Sulfate permease CysP
GEBNMNOD_00066	gene	cysP		
GEBNMNOD_00067	CDS	corC		Magnesium and cobalt efflux protein CorC
GEBNMNOD_00067	gene	corC		
GEBNMNOD_00068	CDS			hypothetical protein
GEBNMNOD_00068	gene			
GEBNMNOD_00069	CDS	mdtN		Multidrug resistance protein MdtN
GEBNMNOD_00069	gene	mdtN		
GEBNMNOD_00070	CDS			hypothetical protein
GEBNMNOD_00070	gene			
GEBNMNOD_00071	CDS	ybhS		Inner membrane transport permease YbhS
GEBNMNOD_00071	gene	ybhS		
GEBNMNOD_00072	CDS	yigZ		IMPACT family member YigZ
GEBNMNOD_00072	gene	yigZ		
GEBNMNOD_00073	CDS			hypothetical protein
GEBNMNOD_00073	gene			
GEBNMNOD_00074	CDS	menG	2.1.1.163	Demethylmenaquinone methyltransferase
GEBNMNOD_00074	gene	menG		
GEBNMNOD_00075	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
GEBNMNOD_00075	gene	xseB		
GEBNMNOD_00076	CDS			hypothetical protein
GEBNMNOD_00076	gene			
GEBNMNOD_00077	CDS	serS	6.1.1.11	Serine--tRNA ligase
GEBNMNOD_00077	gene	serS		
GEBNMNOD_00078	CDS			hypothetical protein
GEBNMNOD_00078	gene			
GEBNMNOD_00079	CDS	pcrA	3.6.4.12	ATP-dependent DNA helicase PcrA
GEBNMNOD_00079	gene	pcrA		
GEBNMNOD_00080	CDS			hypothetical protein
GEBNMNOD_00080	gene			
GEBNMNOD_00081	CDS	ubiX	2.5.1.129	Flavin prenyltransferase UbiX
GEBNMNOD_00081	gene	ubiX		
GEBNMNOD_00082	CDS	coaD	2.7.7.3	Phosphopantetheine adenylyltransferase
GEBNMNOD_00082	gene	coaD		
GEBNMNOD_00083	CDS	tmk	2.7.4.9	Thymidylate kinase
GEBNMNOD_00083	gene	tmk		
GEBNMNOD_00084	CDS			hypothetical protein
GEBNMNOD_00084	gene			
GEBNMNOD_00085	CDS	bcgIA	3.1.21.-	Restriction enzyme BgcI subunit alpha
GEBNMNOD_00085	gene	bcgIA		
GEBNMNOD_00086	CDS	bcgIB	3.1.21.-	Restriction enzyme BgcI subunit beta
GEBNMNOD_00086	gene	bcgIB		
GEBNMNOD_00087	CDS			hypothetical protein
GEBNMNOD_00087	gene			
GEBNMNOD_00088	CDS	polA	2.7.7.7	DNA polymerase I, thermostable
GEBNMNOD_00088	gene	polA		
GEBNMNOD_00089	CDS			hypothetical protein
GEBNMNOD_00089	gene			
GEBNMNOD_00090	CDS	ilvE	2.6.1.42	Branched-chain-amino-acid transaminase 1
GEBNMNOD_00090	gene	ilvE		
GEBNMNOD_00091	CDS			hypothetical protein
GEBNMNOD_00091	gene			
GEBNMNOD_00092	CDS	mlaE		putative phospholipid ABC transporter permease protein MlaE
GEBNMNOD_00092	gene	mlaE		
GEBNMNOD_00093	CDS	metN2	3.6.3.-	Methionine import ATP-binding protein MetN 2
GEBNMNOD_00093	gene	metN2		
GEBNMNOD_00094	CDS			hypothetical protein
GEBNMNOD_00094	gene			
GEBNMNOD_00095	CDS			hypothetical protein
GEBNMNOD_00095	gene			
GEBNMNOD_00096	CDS			hypothetical protein
GEBNMNOD_00096	gene			
GEBNMNOD_00097	CDS	ccpA	1.11.1.5	Cytochrome c551 peroxidase
GEBNMNOD_00097	gene	ccpA		
GEBNMNOD_00098	CDS	dnaE	2.7.7.7	DNA polymerase III subunit alpha
GEBNMNOD_00098	gene	dnaE		
GEBNMNOD_00099	CDS	rluB	5.4.99.22	Ribosomal large subunit pseudouridine synthase B
GEBNMNOD_00099	gene	rluB		
GEBNMNOD_00100	CDS	trxA_1		Thioredoxin
GEBNMNOD_00100	gene	trxA_1		
GEBNMNOD_00101	CDS			hypothetical protein
GEBNMNOD_00101	gene			
GEBNMNOD_00102	CDS			LPP20 lipoprotein
GEBNMNOD_00102	gene			
GEBNMNOD_00103	CDS			hypothetical protein
GEBNMNOD_00103	gene			
GEBNMNOD_00104	CDS			hypothetical protein
GEBNMNOD_00104	gene			
GEBNMNOD_00105	CDS			hypothetical protein
GEBNMNOD_00105	gene			
GEBNMNOD_00106	CDS	mnmE	3.6.5.-	tRNA modification GTPase MnmE
GEBNMNOD_00106	gene	mnmE		
GEBNMNOD_00107	CDS			hypothetical protein
GEBNMNOD_00107	gene			
GEBNMNOD_00108	CDS	yidC		Membrane protein insertase YidC
GEBNMNOD_00108	gene	yidC		
GEBNMNOD_00109	CDS	rnpA	3.1.26.5	Ribonuclease P protein component
GEBNMNOD_00109	gene	rnpA		
GEBNMNOD_00110	CDS	exbD_1		Biopolymer transport protein ExbD
GEBNMNOD_00110	gene	exbD_1		
GEBNMNOD_00111	CDS	exbB_1		Biopolymer transport protein ExbB
GEBNMNOD_00111	gene	exbB_1		
GEBNMNOD_00112	CDS	smpB		SsrA-binding protein
GEBNMNOD_00112	gene	smpB		
GEBNMNOD_00113	CDS	ispE	2.7.1.148	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GEBNMNOD_00113	gene	ispE		
GEBNMNOD_00114	CDS	csrA		Carbon storage regulator 
GEBNMNOD_00114	gene	csrA		
GEBNMNOD_00115	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
GEBNMNOD_00115	gene	ppiB		
GEBNMNOD_00116	CDS			hypothetical protein
GEBNMNOD_00116	gene			
GEBNMNOD_00117	CDS			hypothetical protein
GEBNMNOD_00117	gene			
GEBNMNOD_00118	CDS			hypothetical protein
GEBNMNOD_00118	gene			
GEBNMNOD_00119	CDS			hypothetical protein
GEBNMNOD_00119	gene			
GEBNMNOD_00120	CDS			hypothetical protein
GEBNMNOD_00120	gene			
GEBNMNOD_00121	CDS	sppA	3.4.21.-	Putative signal peptide peptidase SppA
GEBNMNOD_00121	gene	sppA		
GEBNMNOD_00122	CDS	purU	3.5.1.10	Formyltetrahydrofolate deformylase
GEBNMNOD_00122	gene	purU		
GEBNMNOD_00123	CDS			hypothetical protein
GEBNMNOD_00123	gene			
GEBNMNOD_00124	CDS			hypothetical protein
GEBNMNOD_00124	gene			
GEBNMNOD_00125	CDS	rsmA	2.1.1.182	Ribosomal RNA small subunit methyltransferase A
GEBNMNOD_00125	gene	rsmA		
GEBNMNOD_00126	CDS	rnj	3.1.-.-	Ribonuclease J
GEBNMNOD_00126	gene	rnj		
GEBNMNOD_00127	CDS	kdsD	5.3.1.13	Arabinose 5-phosphate isomerase KdsD
GEBNMNOD_00127	gene	kdsD		
GEBNMNOD_00128	CDS	rlmN	2.1.1.192	putative dual-specificity RNA methyltransferase RlmN
GEBNMNOD_00128	gene	rlmN		
GEBNMNOD_00129	CDS			hypothetical protein
GEBNMNOD_00129	gene			
GEBNMNOD_00130	CDS			hypothetical protein
GEBNMNOD_00130	gene			
GEBNMNOD_00131	CDS			hypothetical protein
GEBNMNOD_00131	gene			
GEBNMNOD_00132	CDS			hypothetical protein
GEBNMNOD_00132	gene			
GEBNMNOD_00133	CDS			hypothetical protein
GEBNMNOD_00133	gene			
GEBNMNOD_00134	CDS	ileS	6.1.1.5	Isoleucine--tRNA ligase
GEBNMNOD_00134	gene	ileS		
GEBNMNOD_00135	CDS	ptlH		Type IV secretion system protein PtlH
GEBNMNOD_00135	gene	ptlH		
GEBNMNOD_00136	CDS	fliI	3.6.3.14	Flagellum-specific ATP synthase
GEBNMNOD_00136	gene	fliI		
GEBNMNOD_00137	CDS			hypothetical protein
GEBNMNOD_00137	gene			
GEBNMNOD_00138	CDS	murB	1.3.1.98	UDP-N-acetylenolpyruvoylglucosamine reductase
GEBNMNOD_00138	gene	murB		
GEBNMNOD_00139	CDS	cptA	2.7.-.-	Phosphoethanolamine transferase CptA
GEBNMNOD_00139	gene	cptA		
GEBNMNOD_00140	CDS			hypothetical protein
GEBNMNOD_00140	gene			
GEBNMNOD_00141	CDS			hypothetical protein
GEBNMNOD_00141	gene			
GEBNMNOD_00142	CDS	miaA	2.5.1.75	tRNA dimethylallyltransferase
GEBNMNOD_00142	gene	miaA		
GEBNMNOD_00143	CDS	rsfS		Ribosomal silencing factor RsfS
GEBNMNOD_00143	gene	rsfS		
GEBNMNOD_00144	CDS	queF	1.7.1.13	NADPH-dependent 7-cyano-7-deazaguanine reductase
GEBNMNOD_00144	gene	queF		
GEBNMNOD_00145	CDS			hypothetical protein
GEBNMNOD_00145	gene			
GEBNMNOD_00146	CDS			hypothetical protein
GEBNMNOD_00146	gene			
GEBNMNOD_00147	CDS			hypothetical protein
GEBNMNOD_00147	gene			
GEBNMNOD_00148	CDS			hypothetical protein
GEBNMNOD_00148	gene			
GEBNMNOD_00149	CDS			hypothetical protein
GEBNMNOD_00149	gene			
GEBNMNOD_00150	CDS		2.1.1.72	putative type I restriction enzymeP M protein
GEBNMNOD_00150	gene			
GEBNMNOD_00151	CDS			hypothetical protein
GEBNMNOD_00151	gene			
GEBNMNOD_00152	CDS			hypothetical protein
GEBNMNOD_00152	gene			
GEBNMNOD_00153	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
GEBNMNOD_00153	gene	ybiT		
GEBNMNOD_00154	CDS	guaC	1.7.1.7	GMP reductase
GEBNMNOD_00154	gene	guaC		
GEBNMNOD_00155	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
GEBNMNOD_00155	gene	patA		
GEBNMNOD_00156	CDS			hypothetical protein
GEBNMNOD_00156	gene			
GEBNMNOD_00157	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
GEBNMNOD_00157	gene	gmhA1		
GEBNMNOD_00158	CDS	hldE		Bifunctional protein HldE
GEBNMNOD_00158	gene	hldE		
GEBNMNOD_00159	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
GEBNMNOD_00159	gene	hldD		
GEBNMNOD_00160	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
GEBNMNOD_00160	gene	gmhB		
GEBNMNOD_00161	CDS			hypothetical protein
GEBNMNOD_00161	gene			
GEBNMNOD_00162	CDS	coaX	2.7.1.33	Type III pantothenate kinase
GEBNMNOD_00162	gene	coaX		
GEBNMNOD_00163	CDS	pgbB		Plasminogen-binding protein PgbB
GEBNMNOD_00163	gene	pgbB		
GEBNMNOD_00164	CDS			hypothetical protein
GEBNMNOD_00164	gene			
GEBNMNOD_00165	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
GEBNMNOD_00165	gene	dut		
GEBNMNOD_00166	CDS	greA		Transcription elongation factor GreA
GEBNMNOD_00166	gene	greA		
GEBNMNOD_00167	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
GEBNMNOD_00167	gene	lpxB		
GEBNMNOD_00168	CDS			hypothetical protein
GEBNMNOD_00168	gene			
GEBNMNOD_00169	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
GEBNMNOD_00169	gene	hypA		
GEBNMNOD_00170	CDS	flgE_1		Flagellar hook protein FlgE
GEBNMNOD_00170	gene	flgE_1		
GEBNMNOD_00171	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
GEBNMNOD_00171	gene	cdh		
GEBNMNOD_00172	CDS			hypothetical protein
GEBNMNOD_00172	gene			
GEBNMNOD_00173	CDS			hypothetical protein
GEBNMNOD_00173	gene			
GEBNMNOD_00174	CDS			hypothetical protein
GEBNMNOD_00174	gene			
GEBNMNOD_00175	CDS	katA	1.11.1.6	Catalase
GEBNMNOD_00175	gene	katA		
GEBNMNOD_00176	CDS	tdhA		TonB-dependent heme receptor A
GEBNMNOD_00176	gene	tdhA		
GEBNMNOD_00177	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
GEBNMNOD_00177	gene	ruvC		
GEBNMNOD_00178	CDS			hypothetical protein
GEBNMNOD_00178	gene			
GEBNMNOD_00179	CDS			hypothetical protein
GEBNMNOD_00179	gene			
GEBNMNOD_00180	CDS			hypothetical protein
GEBNMNOD_00180	gene			
GEBNMNOD_00181	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
GEBNMNOD_00181	gene	ruvA		
GEBNMNOD_00182	CDS			hypothetical protein
GEBNMNOD_00182	gene			
GEBNMNOD_00183	CDS	murJ		Lipid II flippase MurJ
GEBNMNOD_00183	gene	murJ		
GEBNMNOD_00184	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
GEBNMNOD_00184	gene	cysS		
GEBNMNOD_00185	CDS	vacA_1		Vacuolating cytotoxin autotransporter
GEBNMNOD_00185	gene	vacA_1		
GEBNMNOD_00186	CDS			putative ABC transporter ATP-binding protein
GEBNMNOD_00186	gene			
GEBNMNOD_00187	CDS	hmuU		Hemin transport system permease protein HmuU
GEBNMNOD_00187	gene	hmuU		
GEBNMNOD_00188	CDS		1.-.-.-	putative oxidoreductase
GEBNMNOD_00188	gene			
GEBNMNOD_00189	CDS			hypothetical protein
GEBNMNOD_00189	gene			
GEBNMNOD_00190	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
GEBNMNOD_00190	gene	yafQ_1		
GEBNMNOD_00191	CDS			hypothetical protein
GEBNMNOD_00191	gene			
GEBNMNOD_00192	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
GEBNMNOD_00192	gene	yafQ_2		
GEBNMNOD_00193	CDS			hypothetical protein
GEBNMNOD_00193	gene			
GEBNMNOD_00194	CDS			hypothetical protein
GEBNMNOD_00194	gene			
GEBNMNOD_00195	CDS			hypothetical protein
GEBNMNOD_00195	gene			
GEBNMNOD_00196	CDS	petB		Cytochrome b
GEBNMNOD_00196	gene	petB		
GEBNMNOD_00197	CDS	petA	1.10.2.2	Ubiquinol-cytochrome c reductase iron-sulfur subunit
GEBNMNOD_00197	gene	petA		
GEBNMNOD_00198	CDS	mfd	3.6.4.-	Transcription-repair-coupling factor
GEBNMNOD_00198	gene	mfd		
GEBNMNOD_00199	CDS			hypothetical protein
GEBNMNOD_00199	gene			
GEBNMNOD_00200	CDS	mepM_1	3.4.24.-	Murein DD-endopeptidase MepM
GEBNMNOD_00200	gene	mepM_1		
GEBNMNOD_00201	CDS	mepM_2	3.4.24.-	Murein DD-endopeptidase MepM
GEBNMNOD_00201	gene	mepM_2		
GEBNMNOD_00202	CDS	folC	6.3.2.12	Dihydrofolate synthase/folylpolyglutamate synthase
GEBNMNOD_00202	gene	folC		
GEBNMNOD_00203	CDS			hypothetical protein
GEBNMNOD_00203	gene			
GEBNMNOD_00204	CDS	leuS	6.1.1.4	Leucine--tRNA ligase
GEBNMNOD_00204	gene	leuS		
GEBNMNOD_00205	CDS			hypothetical protein
GEBNMNOD_00205	gene			
GEBNMNOD_00206	CDS			hypothetical protein
GEBNMNOD_00206	gene			
GEBNMNOD_00207	CDS			hypothetical protein
GEBNMNOD_00207	gene			
GEBNMNOD_00208	CDS			hypothetical protein
GEBNMNOD_00208	gene			
GEBNMNOD_00209	CDS	nhaA		Na(+)/H(+) antiporter NhaA
GEBNMNOD_00209	gene	nhaA		
GEBNMNOD_00210	CDS	addA	3.1.-.-	ATP-dependent helicase/nuclease subunit A
GEBNMNOD_00210	gene	addA		
GEBNMNOD_00211	CDS	rpsB		30S ribosomal protein S2
GEBNMNOD_00211	gene	rpsB		
GEBNMNOD_00212	CDS	tsf		Elongation factor Ts
GEBNMNOD_00212	gene	tsf		
GEBNMNOD_00213	CDS	ftsI	3.4.16.4	Peptidoglycan D,D-transpeptidase FtsI
GEBNMNOD_00213	gene	ftsI		
GEBNMNOD_00214	CDS	fliE		Flagellar hook-basal body complex protein FliE
GEBNMNOD_00214	gene	fliE		
GEBNMNOD_00215	CDS	flgC		Flagellar basal-body rod protein FlgC
GEBNMNOD_00215	gene	flgC		
GEBNMNOD_00216	CDS	flgB		Flagellar basal body rod protein FlgB
GEBNMNOD_00216	gene	flgB		
GEBNMNOD_00217	CDS	ftsW	2.4.1.129	putative peptidoglycan glycosyltransferase FtsW
GEBNMNOD_00217	gene	ftsW		
GEBNMNOD_00218	tRNA			tRNA-Met(cat)
GEBNMNOD_00218	gene			
GEBNMNOD_00219	tRNA			tRNA-Gln(ttg)
GEBNMNOD_00219	gene			
GEBNMNOD_00220	CDS	hypD		Hydrogenase isoenzymes formation protein HypD
GEBNMNOD_00220	gene	hypD		
GEBNMNOD_00221	CDS	hypC		Hydrogenase isoenzymes formation protein HypC
GEBNMNOD_00221	gene	hypC		
GEBNMNOD_00222	CDS	hypB		Hydrogenase/urease nickel incorporation protein HypB
GEBNMNOD_00222	gene	hypB		
GEBNMNOD_00223	CDS			hypothetical protein
GEBNMNOD_00223	gene			
GEBNMNOD_00224	CDS			hypothetical protein
GEBNMNOD_00224	gene			
GEBNMNOD_00225	CDS	ackA_1	2.7.2.1	Acetate kinase
GEBNMNOD_00225	gene	ackA_1		
GEBNMNOD_00226	CDS	ackA_2	2.7.2.1	Acetate kinase
GEBNMNOD_00226	gene	ackA_2		
GEBNMNOD_00227	CDS	pta_1	2.3.1.8	Phosphate acetyltransferase
GEBNMNOD_00227	gene	pta_1		
GEBNMNOD_00228	CDS	pta_2	2.3.1.8	Phosphate acetyltransferase
GEBNMNOD_00228	gene	pta_2		
GEBNMNOD_00229	CDS	pta_3	2.3.1.8	Phosphate acetyltransferase
GEBNMNOD_00229	gene	pta_3		
GEBNMNOD_00230	CDS			hypothetical protein
GEBNMNOD_00230	gene			
GEBNMNOD_00231	CDS			hypothetical protein
GEBNMNOD_00231	gene			
GEBNMNOD_00232	CDS	flgD		Basal-body rod modification protein FlgD
GEBNMNOD_00232	gene	flgD		
GEBNMNOD_00233	CDS	flgE_2		Flagellar hook protein FlgE
GEBNMNOD_00233	gene	flgE_2		
GEBNMNOD_00234	CDS			hypothetical protein
GEBNMNOD_00234	gene			
GEBNMNOD_00235	CDS	taqIM	2.1.1.72	Modification methylase TaqI
GEBNMNOD_00235	gene	taqIM		
GEBNMNOD_00236	CDS	uvrD	3.6.4.12	DNA helicase II
GEBNMNOD_00236	gene	uvrD		
GEBNMNOD_00237	CDS			hypothetical protein
GEBNMNOD_00237	gene			
GEBNMNOD_00238	CDS			hypothetical protein
GEBNMNOD_00238	gene			
GEBNMNOD_00239	CDS			hypothetical protein
GEBNMNOD_00239	gene			
GEBNMNOD_00240	CDS	hemR		Hemin receptor
GEBNMNOD_00240	gene	hemR		
GEBNMNOD_00241	CDS	bhuA_2		Heme transporter BhuA
GEBNMNOD_00241	gene	bhuA_2		
GEBNMNOD_00242	CDS			hypothetical protein
GEBNMNOD_00242	gene			
GEBNMNOD_00243	CDS	carB	6.3.5.5	Carbamoyl-phosphate synthase large chain
GEBNMNOD_00243	gene	carB		
GEBNMNOD_00244	CDS	yccA		Modulator of FtsH protease YccA
GEBNMNOD_00244	gene	yccA		
GEBNMNOD_00245	CDS	gap1	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase 1
GEBNMNOD_00245	gene	gap1		
GEBNMNOD_00246	CDS	vacA_2		Vacuolating cytotoxin autotransporter
GEBNMNOD_00246	gene	vacA_2		
GEBNMNOD_00247	CDS			hypothetical protein
GEBNMNOD_00247	gene			
GEBNMNOD_00248	CDS	dusC	1.3.1.-	tRNA-dihydrouridine(16) synthase
GEBNMNOD_00248	gene	dusC		
GEBNMNOD_00249	CDS	tilS	6.3.4.19	tRNA(Ile)-lysidine synthase
GEBNMNOD_00249	gene	tilS		
GEBNMNOD_00250	CDS			hypothetical protein
GEBNMNOD_00250	gene			
GEBNMNOD_00251	CDS			hypothetical protein
GEBNMNOD_00251	gene			
GEBNMNOD_00252	CDS			hypothetical protein
GEBNMNOD_00252	gene			
GEBNMNOD_00253	CDS			hypothetical protein
GEBNMNOD_00253	gene			
GEBNMNOD_00254	CDS	rimO	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
GEBNMNOD_00254	gene	rimO		
GEBNMNOD_00255	CDS	gpt	2.4.2.22	Xanthine phosphoribosyltransferase
GEBNMNOD_00255	gene	gpt		
GEBNMNOD_00256	CDS		2.6.1.51	Serine-pyruvate aminotransferase
GEBNMNOD_00256	gene			
GEBNMNOD_00257	CDS	pgpA	3.1.3.27	Phosphatidylglycerophosphatase A
GEBNMNOD_00257	gene	pgpA		
GEBNMNOD_00258	CDS	ddl	6.3.2.4	D-alanine--D-alanine ligase
GEBNMNOD_00258	gene	ddl		
