locus_tag	ftype	gene	EC_number	product
BJDFHBJJ_00064	gene	secA		
BJDFHBJJ_00065	CDS	lolC		Lipoprotein-releasing system transmembrane protein LolC
BJDFHBJJ_00065	gene	lolC		
BJDFHBJJ_00066	CDS			hypothetical protein
BJDFHBJJ_00066	gene			
BJDFHBJJ_00067	CDS			hypothetical protein
BJDFHBJJ_00067	gene			
BJDFHBJJ_00068	CDS			hypothetical protein
BJDFHBJJ_00068	gene			
BJDFHBJJ_00069	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
BJDFHBJJ_00069	gene	cadA		
BJDFHBJJ_00070	CDS	comM		Competence protein ComM
BJDFHBJJ_00070	gene	comM		
BJDFHBJJ_00071	CDS	def	3.5.1.88	Peptide deformylase
BJDFHBJJ_00071	gene	def		
BJDFHBJJ_00072	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
BJDFHBJJ_00072	gene	clpP		
BJDFHBJJ_00073	CDS	tig	5.2.1.8	Trigger factor
BJDFHBJJ_00073	gene	tig		
BJDFHBJJ_00074	CDS			hypothetical protein
BJDFHBJJ_00074	gene			
BJDFHBJJ_00075	CDS			hypothetical protein
BJDFHBJJ_00075	gene			
BJDFHBJJ_00076	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
BJDFHBJJ_00076	gene	moaC		
BJDFHBJJ_00077	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
BJDFHBJJ_00077	gene	mog		
BJDFHBJJ_00078	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
BJDFHBJJ_00078	gene	moaE		
BJDFHBJJ_00079	CDS			hypothetical protein
BJDFHBJJ_00079	gene			
BJDFHBJJ_00080	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
BJDFHBJJ_00080	gene	ribA		
BJDFHBJJ_00081	CDS			hypothetical protein
BJDFHBJJ_00081	gene			
BJDFHBJJ_00082	CDS	ribBA		Riboflavin biosynthesis protein RibBA
BJDFHBJJ_00082	gene	ribBA		
BJDFHBJJ_00083	CDS			hypothetical protein
BJDFHBJJ_00083	gene			
BJDFHBJJ_00084	CDS			hypothetical protein
BJDFHBJJ_00084	gene			
BJDFHBJJ_00085	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
BJDFHBJJ_00085	gene	fecA_1		
BJDFHBJJ_00086	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
BJDFHBJJ_00086	gene	acpS		
BJDFHBJJ_00087	CDS			hypothetical protein
BJDFHBJJ_00087	gene			
BJDFHBJJ_00088	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
BJDFHBJJ_00088	gene	rsmD		
BJDFHBJJ_00089	CDS			hypothetical protein
BJDFHBJJ_00089	gene			
BJDFHBJJ_00090	CDS			hypothetical protein
BJDFHBJJ_00090	gene			
BJDFHBJJ_00091	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
BJDFHBJJ_00091	gene	gloC		
BJDFHBJJ_00092	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
BJDFHBJJ_00092	gene	moeZ		
BJDFHBJJ_00093	CDS	pomA		Chemotaxis protein PomA
BJDFHBJJ_00093	gene	pomA		
BJDFHBJJ_00094	CDS	motB		Motility protein B
BJDFHBJJ_00094	gene	motB		
BJDFHBJJ_00095	CDS			hypothetical protein
BJDFHBJJ_00095	gene			
BJDFHBJJ_00096	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
BJDFHBJJ_00096	gene	opuCC		
BJDFHBJJ_00097	CDS	opuBA		Choline transport ATP-binding protein OpuBA
BJDFHBJJ_00097	gene	opuBA		
BJDFHBJJ_00098	CDS			hypothetical protein
BJDFHBJJ_00098	gene			
BJDFHBJJ_00099	CDS	uvrC		UvrABC system protein C
BJDFHBJJ_00099	gene	uvrC		
BJDFHBJJ_00100	CDS	hom	1.1.1.3	Homoserine dehydrogenase
BJDFHBJJ_00100	gene	hom		
BJDFHBJJ_00101	CDS			hypothetical protein
BJDFHBJJ_00101	gene			
BJDFHBJJ_00102	CDS	trxA_1		Thioredoxin
BJDFHBJJ_00102	gene	trxA_1		
BJDFHBJJ_00103	CDS	trxB	1.8.1.9	Thioredoxin reductase
BJDFHBJJ_00103	gene	trxB		
BJDFHBJJ_00104	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
BJDFHBJJ_00104	gene	lex1		
BJDFHBJJ_00105	CDS			hypothetical protein
BJDFHBJJ_00105	gene			
BJDFHBJJ_00106	CDS	atpB		ATP synthase subunit a
BJDFHBJJ_00106	gene	atpB		
BJDFHBJJ_00107	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
BJDFHBJJ_00107	gene	guaB		
BJDFHBJJ_00108	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
BJDFHBJJ_00108	gene	gatA		
BJDFHBJJ_00109	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
BJDFHBJJ_00109	gene	coaE		
BJDFHBJJ_00110	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
BJDFHBJJ_00110	gene	speE		
BJDFHBJJ_00111	CDS			hypothetical protein
BJDFHBJJ_00111	gene			
BJDFHBJJ_00112	CDS			hypothetical protein
BJDFHBJJ_00112	gene			
BJDFHBJJ_00113	CDS	der_1		GTPase Der
BJDFHBJJ_00113	gene	der_1		
BJDFHBJJ_00114	CDS	hup		DNA-binding protein HU
BJDFHBJJ_00114	gene	hup		
BJDFHBJJ_00115	tRNA			tRNA-Arg(cct)
BJDFHBJJ_00115	gene			
BJDFHBJJ_00116	CDS			hypothetical protein
BJDFHBJJ_00116	gene			
BJDFHBJJ_00117	CDS			hypothetical protein
BJDFHBJJ_00117	gene			
BJDFHBJJ_00118	CDS			hypothetical protein
BJDFHBJJ_00118	gene			
BJDFHBJJ_00119	CDS	pseB	4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
BJDFHBJJ_00119	gene	pseB		
BJDFHBJJ_00120	CDS	coaBC		Coenzyme A biosynthesis bifunctional protein CoaBC
BJDFHBJJ_00120	gene	coaBC		
BJDFHBJJ_00121	CDS			hypothetical protein
BJDFHBJJ_00121	gene			
BJDFHBJJ_00122	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
BJDFHBJJ_00122	gene	thiE		
BJDFHBJJ_00123	CDS	thiD_1	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BJDFHBJJ_00123	gene	thiD_1		
BJDFHBJJ_00124	CDS	thiD_2	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BJDFHBJJ_00124	gene	thiD_2		
BJDFHBJJ_00125	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
BJDFHBJJ_00125	gene	thiM		
BJDFHBJJ_00126	CDS	hsdR_1	3.1.21.3	Type I restriction enzyme EcoR124II R protein
BJDFHBJJ_00126	gene	hsdR_1		
BJDFHBJJ_00127	CDS			hypothetical protein
BJDFHBJJ_00127	gene			
BJDFHBJJ_00128	CDS			Putative type-1 restriction enzyme specificity protein MG438
BJDFHBJJ_00128	gene			
BJDFHBJJ_00129	CDS			hypothetical protein
BJDFHBJJ_00129	gene			
BJDFHBJJ_00130	CDS		2.1.1.72	putative type I restriction enzymeP M protein
BJDFHBJJ_00130	gene			
BJDFHBJJ_00131	CDS			hypothetical protein
BJDFHBJJ_00131	gene			
BJDFHBJJ_00132	CDS			hypothetical protein
BJDFHBJJ_00132	gene			
BJDFHBJJ_00133	CDS			hypothetical protein
BJDFHBJJ_00133	gene			
BJDFHBJJ_00134	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
BJDFHBJJ_00134	gene	ybiT		
BJDFHBJJ_00135	CDS	guaC	1.7.1.7	GMP reductase
BJDFHBJJ_00135	gene	guaC		
BJDFHBJJ_00136	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
BJDFHBJJ_00136	gene	patA		
BJDFHBJJ_00137	CDS			hypothetical protein
BJDFHBJJ_00137	gene			
BJDFHBJJ_00138	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
BJDFHBJJ_00138	gene	gmhA1		
BJDFHBJJ_00139	CDS	hldE		Bifunctional protein HldE
BJDFHBJJ_00139	gene	hldE		
BJDFHBJJ_00140	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
BJDFHBJJ_00140	gene	hldD		
BJDFHBJJ_00141	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
BJDFHBJJ_00141	gene	gmhB		
BJDFHBJJ_00142	CDS			hypothetical protein
BJDFHBJJ_00142	gene			
BJDFHBJJ_00143	CDS	coaX	2.7.1.33	Type III pantothenate kinase
BJDFHBJJ_00143	gene	coaX		
BJDFHBJJ_00144	CDS	pgbB		Plasminogen-binding protein PgbB
BJDFHBJJ_00144	gene	pgbB		
BJDFHBJJ_00145	CDS			hypothetical protein
BJDFHBJJ_00145	gene			
BJDFHBJJ_00146	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BJDFHBJJ_00146	gene	dut		
BJDFHBJJ_00147	CDS	greA		Transcription elongation factor GreA
BJDFHBJJ_00147	gene	greA		
BJDFHBJJ_00148	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
BJDFHBJJ_00148	gene	lpxB		
BJDFHBJJ_00149	CDS			hypothetical protein
BJDFHBJJ_00149	gene			
BJDFHBJJ_00150	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
BJDFHBJJ_00150	gene	hypA		
BJDFHBJJ_00151	CDS	flgE_1		Flagellar hook protein FlgE
BJDFHBJJ_00151	gene	flgE_1		
BJDFHBJJ_00152	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
BJDFHBJJ_00152	gene	cdh		
BJDFHBJJ_00153	CDS			hypothetical protein
BJDFHBJJ_00153	gene			
BJDFHBJJ_00154	CDS			hypothetical protein
BJDFHBJJ_00154	gene			
BJDFHBJJ_00155	CDS			hypothetical protein
BJDFHBJJ_00155	gene			
BJDFHBJJ_00156	CDS	katA	1.11.1.6	Catalase
BJDFHBJJ_00156	gene	katA		
BJDFHBJJ_00157	CDS	tdhA		TonB-dependent heme receptor A
BJDFHBJJ_00157	gene	tdhA		
BJDFHBJJ_00158	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
BJDFHBJJ_00158	gene	ruvC		
BJDFHBJJ_00159	CDS			hypothetical protein
BJDFHBJJ_00159	gene			
BJDFHBJJ_00160	CDS			hypothetical protein
BJDFHBJJ_00160	gene			
BJDFHBJJ_00161	CDS			hypothetical protein
BJDFHBJJ_00161	gene			
BJDFHBJJ_00162	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
BJDFHBJJ_00162	gene	ruvA		
BJDFHBJJ_00163	CDS			hypothetical protein
BJDFHBJJ_00163	gene			
BJDFHBJJ_00164	CDS	murJ		Lipid II flippase MurJ
BJDFHBJJ_00164	gene	murJ		
BJDFHBJJ_00165	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
BJDFHBJJ_00165	gene	cysS		
BJDFHBJJ_00166	CDS	vacA_1		Vacuolating cytotoxin autotransporter
BJDFHBJJ_00166	gene	vacA_1		
BJDFHBJJ_00167	CDS			putative ABC transporter ATP-binding protein
BJDFHBJJ_00167	gene			
BJDFHBJJ_00168	CDS	hmuU		Hemin transport system permease protein HmuU
BJDFHBJJ_00168	gene	hmuU		
BJDFHBJJ_00169	CDS		1.-.-.-	putative oxidoreductase
BJDFHBJJ_00169	gene			
BJDFHBJJ_00170	CDS			hypothetical protein
BJDFHBJJ_00170	gene			
BJDFHBJJ_00171	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
BJDFHBJJ_00171	gene	yafQ_1		
BJDFHBJJ_00172	CDS			hypothetical protein
BJDFHBJJ_00172	gene			
BJDFHBJJ_00173	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
BJDFHBJJ_00173	gene	yafQ_2		
BJDFHBJJ_00174	CDS			hypothetical protein
BJDFHBJJ_00174	gene			
BJDFHBJJ_00175	CDS			hypothetical protein
BJDFHBJJ_00175	gene			
BJDFHBJJ_00176	CDS			hypothetical protein
BJDFHBJJ_00176	gene			
BJDFHBJJ_00177	CDS			hypothetical protein
BJDFHBJJ_00177	gene			
BJDFHBJJ_00178	CDS	cagT		CAG pathogenicity island protein 12
BJDFHBJJ_00178	gene	cagT		
BJDFHBJJ_00179	CDS			hypothetical protein
BJDFHBJJ_00179	gene			
BJDFHBJJ_00180	CDS	cagS		CAG pathogenicity island protein 13
BJDFHBJJ_00180	gene	cagS		
BJDFHBJJ_00181	CDS			hypothetical protein
BJDFHBJJ_00181	gene			
BJDFHBJJ_00182	CDS			hypothetical protein
BJDFHBJJ_00182	gene			
BJDFHBJJ_00183	CDS			hypothetical protein
BJDFHBJJ_00183	gene			
BJDFHBJJ_00184	CDS			hypothetical protein
BJDFHBJJ_00184	gene			
BJDFHBJJ_00185	CDS			hypothetical protein
BJDFHBJJ_00185	gene			
BJDFHBJJ_00186	CDS			hypothetical protein
BJDFHBJJ_00186	gene			
BJDFHBJJ_00187	CDS			hypothetical protein
BJDFHBJJ_00187	gene			
BJDFHBJJ_00188	CDS			hypothetical protein
BJDFHBJJ_00188	gene			
BJDFHBJJ_00189	CDS			hypothetical protein
BJDFHBJJ_00189	gene			
BJDFHBJJ_00190	CDS	virB4_1		Type IV secretion system protein virB4
BJDFHBJJ_00190	gene	virB4_1		
BJDFHBJJ_00191	CDS			hypothetical protein
BJDFHBJJ_00191	gene			
BJDFHBJJ_00192	CDS			hypothetical protein
BJDFHBJJ_00192	gene			
BJDFHBJJ_00193	CDS			hypothetical protein
BJDFHBJJ_00193	gene			
BJDFHBJJ_00194	CDS	cagA		Cytotoxicity-associated immunodominant antigen
BJDFHBJJ_00194	gene	cagA		
BJDFHBJJ_00195	CDS			hypothetical protein
BJDFHBJJ_00195	gene			
BJDFHBJJ_00196	CDS			hypothetical protein
BJDFHBJJ_00196	gene			
BJDFHBJJ_00197	CDS	murI	5.1.1.3	Glutamate racemase
BJDFHBJJ_00197	gene	murI		
BJDFHBJJ_00198	CDS	rho	3.6.4.-	Transcription termination factor Rho
BJDFHBJJ_00198	gene	rho		
BJDFHBJJ_00199	CDS	rpmE		50S ribosomal protein L31
BJDFHBJJ_00199	gene	rpmE		
BJDFHBJJ_00200	CDS	rsmI	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
BJDFHBJJ_00200	gene	rsmI		
BJDFHBJJ_00201	CDS		2.1.1.-	Putative TrmH family tRNA/rRNA methyltransferase
BJDFHBJJ_00201	gene			
BJDFHBJJ_00202	CDS			hypothetical protein
BJDFHBJJ_00202	gene			
BJDFHBJJ_00203	CDS			hypothetical protein
BJDFHBJJ_00203	gene			
BJDFHBJJ_00204	CDS			hypothetical protein
BJDFHBJJ_00204	gene			
BJDFHBJJ_00205	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BJDFHBJJ_00205	gene	accA		
BJDFHBJJ_00206	CDS	fabF	2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase 2
BJDFHBJJ_00206	gene	fabF		
BJDFHBJJ_00207	CDS	acpP_1		Acyl carrier protein
BJDFHBJJ_00207	gene	acpP_1		
BJDFHBJJ_00208	CDS	fabG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
BJDFHBJJ_00208	gene	fabG		
BJDFHBJJ_00209	CDS	rpsU		30S ribosomal protein S21
BJDFHBJJ_00209	gene	rpsU		
BJDFHBJJ_00210	CDS			hypothetical protein
BJDFHBJJ_00210	gene			
BJDFHBJJ_00211	CDS			hypothetical protein
BJDFHBJJ_00211	gene			
BJDFHBJJ_00212	CDS	rclC		Inner membrane protein RclC
BJDFHBJJ_00212	gene	rclC		
BJDFHBJJ_00213	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
BJDFHBJJ_00213	gene	dapF		
BJDFHBJJ_00214	CDS			hypothetical protein
BJDFHBJJ_00214	gene			
BJDFHBJJ_00215	CDS	pqqE		Coenzyme PQQ synthesis protein E
BJDFHBJJ_00215	gene	pqqE		
BJDFHBJJ_00216	CDS	ychF		Ribosome-binding ATPase YchF
BJDFHBJJ_00216	gene	ychF		
BJDFHBJJ_00217	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
BJDFHBJJ_00217	gene	pepA		
BJDFHBJJ_00218	CDS	yohD_1		Inner membrane protein YohD
BJDFHBJJ_00218	gene	yohD_1		
BJDFHBJJ_00219	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
BJDFHBJJ_00219	gene	apt		
BJDFHBJJ_00220	CDS			hypothetical protein
BJDFHBJJ_00220	gene			
BJDFHBJJ_00221	CDS	ywlF	5.3.1.-	Putative sugar phosphate isomerase YwlF
BJDFHBJJ_00221	gene	ywlF		
BJDFHBJJ_00222	CDS			hypothetical protein
BJDFHBJJ_00222	gene			
BJDFHBJJ_00223	CDS	lepB	3.4.21.89	Signal peptidase I
BJDFHBJJ_00223	gene	lepB		
BJDFHBJJ_00224	CDS	folD		Bifunctional protein FolD protein
BJDFHBJJ_00224	gene	folD		
BJDFHBJJ_00225	CDS	mdoB	2.7.8.20	Phosphoglycerol transferase I
BJDFHBJJ_00225	gene	mdoB		
BJDFHBJJ_00226	CDS			hypothetical protein
BJDFHBJJ_00226	gene			
BJDFHBJJ_00227	CDS			hypothetical protein
BJDFHBJJ_00227	gene			
BJDFHBJJ_00228	CDS	pyrC_1	3.5.2.3	Dihydroorotase
BJDFHBJJ_00228	gene	pyrC_1		
BJDFHBJJ_00229	CDS			hypothetical protein
BJDFHBJJ_00229	gene			
BJDFHBJJ_00230	CDS			hypothetical protein
BJDFHBJJ_00230	gene			
BJDFHBJJ_00231	CDS	fliN_1		Flagellar motor switch protein FliN
BJDFHBJJ_00231	gene	fliN_1		
BJDFHBJJ_00232	CDS	nth_1	4.2.99.18	Endonuclease III
BJDFHBJJ_00232	gene	nth_1		
BJDFHBJJ_00233	CDS	feoA		Putative Fe(2+) transport protein A
BJDFHBJJ_00233	gene	feoA		
BJDFHBJJ_00234	CDS			hypothetical protein
BJDFHBJJ_00234	gene			
BJDFHBJJ_00235	CDS	mltG	4.2.2.-	Endolytic murein transglycosylase
BJDFHBJJ_00235	gene	mltG		
BJDFHBJJ_00236	CDS	hydA_1	1.12.7.2	Periplasmic [Fe] hydrogenase large subunit
BJDFHBJJ_00236	gene	hydA_1		
BJDFHBJJ_00237	CDS	korA	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorA
BJDFHBJJ_00237	gene	korA		
BJDFHBJJ_00238	CDS	korB	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorB
BJDFHBJJ_00238	gene	korB		
BJDFHBJJ_00239	CDS			hypothetical protein
BJDFHBJJ_00239	gene			
BJDFHBJJ_00240	CDS			hypothetical protein
BJDFHBJJ_00240	gene			
BJDFHBJJ_00241	CDS			hypothetical protein
BJDFHBJJ_00241	gene			
BJDFHBJJ_00242	CDS			hypothetical protein
BJDFHBJJ_00242	gene			
BJDFHBJJ_00243	CDS	dsbB		Disulfide bond formation protein B
BJDFHBJJ_00243	gene	dsbB		
BJDFHBJJ_00244	CDS			hypothetical protein
BJDFHBJJ_00244	gene			
BJDFHBJJ_00245	CDS	mrcA		Penicillin-binding protein 1A
BJDFHBJJ_00245	gene	mrcA		
BJDFHBJJ_00246	CDS	bioF	2.3.1.47	8-amino-7-oxononanoate synthase 2
BJDFHBJJ_00246	gene	bioF		
BJDFHBJJ_00247	CDS	mcpU		Methyl-accepting chemotaxis protein McpU
BJDFHBJJ_00247	gene	mcpU		
BJDFHBJJ_00248	CDS			putative ABC transporter ATP-binding protein
BJDFHBJJ_00248	gene			
BJDFHBJJ_00249	CDS			hypothetical protein
BJDFHBJJ_00249	gene			
BJDFHBJJ_00250	CDS	flaA		Flagellin A
BJDFHBJJ_00250	gene	flaA		
BJDFHBJJ_00251	CDS	nth_2	4.2.99.18	Endonuclease III
BJDFHBJJ_00251	gene	nth_2		
BJDFHBJJ_00252	CDS			hypothetical protein
BJDFHBJJ_00252	gene			
BJDFHBJJ_00253	CDS	hemE	4.1.1.37	Uroporphyrinogen decarboxylase
BJDFHBJJ_00253	gene	hemE		
BJDFHBJJ_00254	CDS			hypothetical protein
BJDFHBJJ_00254	gene			
BJDFHBJJ_00255	CDS	czcB		Cobalt-zinc-cadmium resistance protein CzcB
BJDFHBJJ_00255	gene	czcB		
