locus_tag	ftype	gene	EC_number	product
BPLIIOBE_00051	CDS			hypothetical protein
BPLIIOBE_00051	gene			
BPLIIOBE_00052	CDS			hypothetical protein
BPLIIOBE_00052	gene			
BPLIIOBE_00053	CDS			hypothetical protein
BPLIIOBE_00053	gene			
BPLIIOBE_00054	CDS			hypothetical protein
BPLIIOBE_00054	gene			
BPLIIOBE_00055	CDS	nusB		N utilization substance protein B 
BPLIIOBE_00055	gene	nusB		
BPLIIOBE_00056	CDS	ribH	2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
BPLIIOBE_00056	gene	ribH		
BPLIIOBE_00057	CDS	kdsA	2.5.1.55	2-dehydro-3-deoxyphosphooctonate aldolase
BPLIIOBE_00057	gene	kdsA		
BPLIIOBE_00058	CDS	cynT	4.2.1.1	Carbonic anhydrase 1
BPLIIOBE_00058	gene	cynT		
BPLIIOBE_00059	CDS	pyrF	4.1.1.23	Orotidine 5'-phosphate decarboxylase
BPLIIOBE_00059	gene	pyrF		
BPLIIOBE_00060	CDS	panC	6.3.2.1	Pantothenate synthetase
BPLIIOBE_00060	gene	panC		
BPLIIOBE_00061	tRNA			tRNA-Glu(ttc)
BPLIIOBE_00061	gene			
BPLIIOBE_00062	tRNA			tRNA-Asp(gtc)
BPLIIOBE_00062	gene			
BPLIIOBE_00063	tRNA			tRNA-Val(tac)
BPLIIOBE_00063	gene			
BPLIIOBE_00064	tRNA			tRNA-Glu(ttc)
BPLIIOBE_00064	gene			
BPLIIOBE_00065	tRNA			tRNA-Lys(ttt)
BPLIIOBE_00065	gene			
BPLIIOBE_00066	CDS			hypothetical protein
BPLIIOBE_00066	gene			
BPLIIOBE_00067	CDS	groL		60 kDa chaperonin
BPLIIOBE_00067	gene	groL		
BPLIIOBE_00068	CDS	groS		10 kDa chaperonin
BPLIIOBE_00068	gene	groS		
BPLIIOBE_00069	CDS	dnaG	2.7.7.-	DNA primase
BPLIIOBE_00069	gene	dnaG		
BPLIIOBE_00070	CDS	mnmA_1	2.8.1.-	tRNA-specific 2-thiouridylase MnmA
BPLIIOBE_00070	gene	mnmA_1		
BPLIIOBE_00071	CDS			hypothetical protein
BPLIIOBE_00071	gene			
BPLIIOBE_00072	CDS			hypothetical protein
BPLIIOBE_00072	gene			
BPLIIOBE_00073	CDS			hypothetical protein
BPLIIOBE_00073	gene			
BPLIIOBE_00074	CDS	virB4_1		Type IV secretion system protein virB4
BPLIIOBE_00074	gene	virB4_1		
BPLIIOBE_00075	CDS			hypothetical protein
BPLIIOBE_00075	gene			
BPLIIOBE_00076	CDS	cheV_1		Chemotaxis protein CheV
BPLIIOBE_00076	gene	cheV_1		
BPLIIOBE_00077	CDS	nspC	4.1.1.96	Carboxynorspermidine/carboxyspermidine decarboxylase
BPLIIOBE_00077	gene	nspC		
BPLIIOBE_00078	CDS	lpxE_2	3.1.-.-	Lipid A 1-phosphatase
BPLIIOBE_00078	gene	lpxE_2		
BPLIIOBE_00079	CDS	eptA	2.7.-.-	Phosphoethanolamine transferase EptA
BPLIIOBE_00079	gene	eptA		
BPLIIOBE_00080	CDS			hypothetical protein
BPLIIOBE_00080	gene			
BPLIIOBE_00081	CDS	aarA	2.3.3.16	Citrate synthase
BPLIIOBE_00081	gene	aarA		
BPLIIOBE_00082	CDS	icd	1.1.1.42	Isocitrate dehydrogenase [NADP]
BPLIIOBE_00082	gene	icd		
BPLIIOBE_00083	CDS			hypothetical protein
BPLIIOBE_00083	gene			
BPLIIOBE_00084	CDS	bioD	6.3.3.3	ATP-dependent dethiobiotin synthetase BioD
BPLIIOBE_00084	gene	bioD		
BPLIIOBE_00085	CDS			hypothetical protein
BPLIIOBE_00085	gene			
BPLIIOBE_00086	CDS			hypothetical protein
BPLIIOBE_00086	gene			
BPLIIOBE_00087	CDS	clpS		ATP-dependent Clp protease adapter protein ClpS
BPLIIOBE_00087	gene	clpS		
BPLIIOBE_00088	CDS	clpA		ATP-dependent Clp protease ATP-binding subunit ClpA
BPLIIOBE_00088	gene	clpA		
BPLIIOBE_00089	CDS	panD	4.1.1.11	Aspartate 1-decarboxylase
BPLIIOBE_00089	gene	panD		
BPLIIOBE_00090	CDS			Nucleoid-associated protein
BPLIIOBE_00090	gene			
BPLIIOBE_00091	CDS			hypothetical protein
BPLIIOBE_00091	gene			
BPLIIOBE_00092	CDS			hypothetical protein
BPLIIOBE_00092	gene			
BPLIIOBE_00093	CDS			hypothetical protein
BPLIIOBE_00093	gene			
BPLIIOBE_00094	CDS			hypothetical protein
BPLIIOBE_00094	gene			
BPLIIOBE_00095	CDS			hypothetical protein
BPLIIOBE_00095	gene			
BPLIIOBE_00096	CDS	ptlG		Type IV secretion system protein PtlG
BPLIIOBE_00096	gene	ptlG		
BPLIIOBE_00097	CDS	algA		Alginate biosynthesis protein AlgA
BPLIIOBE_00097	gene	algA		
BPLIIOBE_00098	CDS	gmd	4.2.1.47	GDP-mannose 4,6-dehydratase
BPLIIOBE_00098	gene	gmd		
BPLIIOBE_00099	CDS	colC	1.1.1.356	GDP-L-colitose synthase
BPLIIOBE_00099	gene	colC		
BPLIIOBE_00100	CDS	hypE		Hydrogenase isoenzymes formation protein HypE
BPLIIOBE_00100	gene	hypE		
BPLIIOBE_00101	CDS	hypF	2.1.3.-	Carbamoyltransferase HypF
BPLIIOBE_00101	gene	hypF		
BPLIIOBE_00102	CDS	aguA	3.5.3.12	Agmatine deiminase
BPLIIOBE_00102	gene	aguA		
BPLIIOBE_00103	CDS	dpnA_1	2.1.1.72	Modification methylase DpnIIB
BPLIIOBE_00103	gene	dpnA_1		
BPLIIOBE_00104	CDS	bspRIM	2.1.1.37	Modification methylase BspRI
BPLIIOBE_00104	gene	bspRIM		
BPLIIOBE_00105	CDS			hypothetical protein
BPLIIOBE_00105	gene			
BPLIIOBE_00106	CDS			hypothetical protein
BPLIIOBE_00106	gene			
BPLIIOBE_00107	CDS			hypothetical protein
BPLIIOBE_00107	gene			
BPLIIOBE_00108	CDS	haeIIIM	2.1.1.37	Modification methylase HaeIII
BPLIIOBE_00108	gene	haeIIIM		
BPLIIOBE_00109	CDS	putP		High-affinity proline transporter PutP
BPLIIOBE_00109	gene	putP		
BPLIIOBE_00110	CDS	rocA1	1.2.1.88	1-pyrroline-5-carboxylate dehydrogenase 1
BPLIIOBE_00110	gene	rocA1		
BPLIIOBE_00111	CDS			hypothetical protein
BPLIIOBE_00111	gene			
BPLIIOBE_00112	CDS	smc_1		Chromosome partition protein Smc
BPLIIOBE_00112	gene	smc_1		
BPLIIOBE_00113	CDS	smc_2		Chromosome partition protein Smc
BPLIIOBE_00113	gene	smc_2		
BPLIIOBE_00114	CDS			hypothetical protein
BPLIIOBE_00114	gene			
BPLIIOBE_00115	CDS			hypothetical protein
BPLIIOBE_00115	gene			
BPLIIOBE_00116	CDS			hypothetical protein
BPLIIOBE_00116	gene			
BPLIIOBE_00117	CDS			hypothetical protein
BPLIIOBE_00117	gene			
BPLIIOBE_00118	CDS			hypothetical protein
BPLIIOBE_00118	gene			
BPLIIOBE_00119	CDS			hypothetical protein
BPLIIOBE_00119	gene			
BPLIIOBE_00120	CDS	ftsK		DNA translocase FtsK
BPLIIOBE_00120	gene	ftsK		
BPLIIOBE_00121	CDS	ureH		Urease accessory protein UreH
BPLIIOBE_00121	gene	ureH		
BPLIIOBE_00122	CDS	ureG		Urease accessory protein UreG
BPLIIOBE_00122	gene	ureG		
BPLIIOBE_00123	CDS	ureF		Urease accessory protein UreF
BPLIIOBE_00123	gene	ureF		
BPLIIOBE_00124	CDS	ureE		Urease accessory protein UreE
BPLIIOBE_00124	gene	ureE		
BPLIIOBE_00125	CDS	ureI		Acid-activated urea channel
BPLIIOBE_00125	gene	ureI		
BPLIIOBE_00126	CDS	ureB	3.5.1.5	Urease subunit beta
BPLIIOBE_00126	gene	ureB		
BPLIIOBE_00127	CDS	ureA	3.5.1.5	Urease subunit alpha
BPLIIOBE_00127	gene	ureA		
BPLIIOBE_00128	tRNA			tRNA-Val(gac)
BPLIIOBE_00128	gene			
BPLIIOBE_00129	CDS	lspA	3.4.23.36	Lipoprotein signal peptidase
BPLIIOBE_00129	gene	lspA		
BPLIIOBE_00130	CDS	glmM	5.4.2.10	Phosphoglucosamine mutase
BPLIIOBE_00130	gene	glmM		
BPLIIOBE_00131	CDS	rpsT		30S ribosomal protein S20
BPLIIOBE_00131	gene	rpsT		
BPLIIOBE_00132	CDS	prfA		Peptide chain release factor RF1
BPLIIOBE_00132	gene	prfA		
BPLIIOBE_00133	CDS			hypothetical protein
BPLIIOBE_00133	gene			
BPLIIOBE_00134	CDS			hypothetical protein
BPLIIOBE_00134	gene			
BPLIIOBE_00135	CDS			hypothetical protein
BPLIIOBE_00135	gene			
BPLIIOBE_00136	CDS	pctB		Methyl-accepting chemotaxis protein PctB
BPLIIOBE_00136	gene	pctB		
BPLIIOBE_00137	CDS	rpsI		30S ribosomal protein S9
BPLIIOBE_00137	gene	rpsI		
BPLIIOBE_00138	CDS	rplM		50S ribosomal protein L13
BPLIIOBE_00138	gene	rplM		
BPLIIOBE_00139	CDS			hypothetical protein
BPLIIOBE_00139	gene			
BPLIIOBE_00140	CDS	mqo	1.1.5.4	Malate:quinone oxidoreductase
BPLIIOBE_00140	gene	mqo		
BPLIIOBE_00141	CDS			hypothetical protein
BPLIIOBE_00141	gene			
BPLIIOBE_00142	CDS	rpoD		RNA polymerase sigma factor RpoD
BPLIIOBE_00142	gene	rpoD		
BPLIIOBE_00143	CDS	mtnN	3.2.2.30	Aminodeoxyfutalosine nucleosidase
BPLIIOBE_00143	gene	mtnN		
BPLIIOBE_00144	CDS	fenF	2.3.1.39	Malonyl CoA-acyl carrier protein transacylase
BPLIIOBE_00144	gene	fenF		
BPLIIOBE_00145	tRNA			tRNA-Ser(gct)
BPLIIOBE_00145	gene			
BPLIIOBE_00146	CDS	mboIR	3.1.21.4	Type-2 restriction enzyme MboI
BPLIIOBE_00146	gene	mboIR		
BPLIIOBE_00147	CDS	dpnA_2	2.1.1.72	Modification methylase DpnIIB
BPLIIOBE_00147	gene	dpnA_2		
BPLIIOBE_00148	CDS	wbnK	2.4.1.308	O-antigen biosynthesis glycosyltransferase WbnK
BPLIIOBE_00148	gene	wbnK		
BPLIIOBE_00149	CDS			hypothetical protein
BPLIIOBE_00149	gene			
BPLIIOBE_00150	CDS		1.-.-.-	Putative 2-hydroxyacid dehydrogenase
BPLIIOBE_00150	gene			
BPLIIOBE_00151	CDS			hypothetical protein
BPLIIOBE_00151	gene			
BPLIIOBE_00152	CDS	thrC	4.2.3.1	Threonine synthase
BPLIIOBE_00152	gene	thrC		
BPLIIOBE_00153	CDS	pctC		Methyl-accepting chemotaxis protein PctC
BPLIIOBE_00153	gene	pctC		
BPLIIOBE_00154	CDS			hypothetical protein
BPLIIOBE_00154	gene			
BPLIIOBE_00155	CDS			hypothetical protein
BPLIIOBE_00155	gene			
BPLIIOBE_00156	CDS		2.4.-.-	putative glycosyltransferase
BPLIIOBE_00156	gene			
BPLIIOBE_00157	CDS	mcp4		Methyl-accepting chemotaxis protein 4
BPLIIOBE_00157	gene	mcp4		
BPLIIOBE_00158	CDS	yfkN		Trifunctional nucleotide phosphoesterase protein YfkN
BPLIIOBE_00158	gene	yfkN		
BPLIIOBE_00159	CDS	luxS	4.4.1.21	S-ribosylhomocysteine lyase
BPLIIOBE_00159	gene	luxS		
BPLIIOBE_00160	CDS	metB	2.5.1.48	Cystathionine gamma-synthase
BPLIIOBE_00160	gene	metB		
BPLIIOBE_00161	CDS	cysM	2.5.1.47	Cysteine synthase
BPLIIOBE_00161	gene	cysM		
BPLIIOBE_00162	CDS			hypothetical protein
BPLIIOBE_00162	gene			
BPLIIOBE_00163	CDS	dnaK		Chaperone protein DnaK
BPLIIOBE_00163	gene	dnaK		
BPLIIOBE_00164	CDS	grpE		Protein GrpE
BPLIIOBE_00164	gene	grpE		
BPLIIOBE_00165	CDS	hrcA		Heat-inducible transcription repressor HrcA
BPLIIOBE_00165	gene	hrcA		
BPLIIOBE_00166	CDS			hypothetical protein
BPLIIOBE_00166	gene			
BPLIIOBE_00167	CDS			hypothetical protein
BPLIIOBE_00167	gene			
BPLIIOBE_00168	CDS			hypothetical protein
BPLIIOBE_00168	gene			
BPLIIOBE_00169	CDS	flaB		Flagellin B
BPLIIOBE_00169	gene	flaB		
BPLIIOBE_00170	CDS	topA_1	5.99.1.2	DNA topoisomerase 1
BPLIIOBE_00170	gene	topA_1		
BPLIIOBE_00171	CDS	queE_1	4.3.99.3	7-carboxy-7-deazaguanine synthase
BPLIIOBE_00171	gene	queE_1		
BPLIIOBE_00172	CDS			hypothetical protein
BPLIIOBE_00172	gene			
BPLIIOBE_00173	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
BPLIIOBE_00173	gene	yafQ_1		
BPLIIOBE_00174	CDS			hypothetical protein
BPLIIOBE_00174	gene			
BPLIIOBE_00175	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
BPLIIOBE_00175	gene	yafQ_2		
BPLIIOBE_00176	CDS			hypothetical protein
BPLIIOBE_00176	gene			
BPLIIOBE_00177	CDS		1.-.-.-	putative oxidoreductase
BPLIIOBE_00177	gene			
BPLIIOBE_00178	CDS	hmuU		Hemin transport system permease protein HmuU
BPLIIOBE_00178	gene	hmuU		
BPLIIOBE_00179	CDS			putative ABC transporter ATP-binding protein
BPLIIOBE_00179	gene			
BPLIIOBE_00180	CDS	vacA_1		Vacuolating cytotoxin autotransporter
BPLIIOBE_00180	gene	vacA_1		
BPLIIOBE_00181	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
BPLIIOBE_00181	gene	cysS		
BPLIIOBE_00182	CDS	murJ		Lipid II flippase MurJ
BPLIIOBE_00182	gene	murJ		
BPLIIOBE_00183	CDS			hypothetical protein
BPLIIOBE_00183	gene			
BPLIIOBE_00184	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
BPLIIOBE_00184	gene	ruvA		
BPLIIOBE_00185	CDS			hypothetical protein
BPLIIOBE_00185	gene			
BPLIIOBE_00186	CDS			hypothetical protein
BPLIIOBE_00186	gene			
BPLIIOBE_00187	CDS			hypothetical protein
BPLIIOBE_00187	gene			
BPLIIOBE_00188	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
BPLIIOBE_00188	gene	ruvC		
BPLIIOBE_00189	CDS	tdhA		TonB-dependent heme receptor A
BPLIIOBE_00189	gene	tdhA		
BPLIIOBE_00190	CDS	katA	1.11.1.6	Catalase
BPLIIOBE_00190	gene	katA		
BPLIIOBE_00191	CDS			hypothetical protein
BPLIIOBE_00191	gene			
BPLIIOBE_00192	CDS			hypothetical protein
BPLIIOBE_00192	gene			
BPLIIOBE_00193	CDS			hypothetical protein
BPLIIOBE_00193	gene			
BPLIIOBE_00194	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
BPLIIOBE_00194	gene	cdh		
BPLIIOBE_00195	CDS	flgE_1		Flagellar hook protein FlgE
BPLIIOBE_00195	gene	flgE_1		
BPLIIOBE_00196	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
BPLIIOBE_00196	gene	hypA		
BPLIIOBE_00197	CDS			hypothetical protein
BPLIIOBE_00197	gene			
BPLIIOBE_00198	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
BPLIIOBE_00198	gene	lpxB		
BPLIIOBE_00199	CDS	greA		Transcription elongation factor GreA
BPLIIOBE_00199	gene	greA		
BPLIIOBE_00200	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BPLIIOBE_00200	gene	dut		
BPLIIOBE_00201	CDS			hypothetical protein
BPLIIOBE_00201	gene			
BPLIIOBE_00202	CDS	pgbB		Plasminogen-binding protein PgbB
BPLIIOBE_00202	gene	pgbB		
BPLIIOBE_00203	CDS	coaX	2.7.1.33	Type III pantothenate kinase
BPLIIOBE_00203	gene	coaX		
BPLIIOBE_00204	CDS			hypothetical protein
BPLIIOBE_00204	gene			
BPLIIOBE_00205	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
BPLIIOBE_00205	gene	gmhB		
BPLIIOBE_00206	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
BPLIIOBE_00206	gene	hldD		
BPLIIOBE_00207	CDS	hldE		Bifunctional protein HldE
BPLIIOBE_00207	gene	hldE		
BPLIIOBE_00208	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
BPLIIOBE_00208	gene	gmhA1		
BPLIIOBE_00209	CDS			hypothetical protein
BPLIIOBE_00209	gene			
BPLIIOBE_00210	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
BPLIIOBE_00210	gene	patA		
BPLIIOBE_00211	CDS	guaC	1.7.1.7	GMP reductase
BPLIIOBE_00211	gene	guaC		
BPLIIOBE_00212	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
BPLIIOBE_00212	gene	ybiT		
BPLIIOBE_00213	CDS			hypothetical protein
BPLIIOBE_00213	gene			
BPLIIOBE_00214	CDS			hypothetical protein
BPLIIOBE_00214	gene			
BPLIIOBE_00215	CDS		2.1.1.72	putative type I restriction enzymeP M protein
BPLIIOBE_00215	gene			
BPLIIOBE_00216	CDS			hypothetical protein
BPLIIOBE_00216	gene			
BPLIIOBE_00217	CDS			Putative type-1 restriction enzyme specificity protein MG438
BPLIIOBE_00217	gene			
BPLIIOBE_00218	CDS			hypothetical protein
BPLIIOBE_00218	gene			
BPLIIOBE_00219	CDS	hsdR_1	3.1.21.3	Type I restriction enzyme EcoR124II R protein
BPLIIOBE_00219	gene	hsdR_1		
BPLIIOBE_00220	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
BPLIIOBE_00220	gene	thiM		
BPLIIOBE_00221	CDS	thiD	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BPLIIOBE_00221	gene	thiD		
BPLIIOBE_00222	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
BPLIIOBE_00222	gene	thiE		
BPLIIOBE_00223	CDS			hypothetical protein
BPLIIOBE_00223	gene			
BPLIIOBE_00224	CDS	coaBC		Coenzyme A biosynthesis bifunctional protein CoaBC
BPLIIOBE_00224	gene	coaBC		
BPLIIOBE_00225	CDS	pseB	4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
BPLIIOBE_00225	gene	pseB		
BPLIIOBE_00226	CDS			hypothetical protein
BPLIIOBE_00226	gene			
BPLIIOBE_00227	CDS			hypothetical protein
BPLIIOBE_00227	gene			
BPLIIOBE_00228	CDS			hypothetical protein
BPLIIOBE_00228	gene			
BPLIIOBE_00229	tRNA			tRNA-Arg(cct)
BPLIIOBE_00229	gene			
BPLIIOBE_00230	CDS	hup		DNA-binding protein HU
BPLIIOBE_00230	gene	hup		
BPLIIOBE_00231	CDS	der_1		GTPase Der
BPLIIOBE_00231	gene	der_1		
BPLIIOBE_00232	CDS			hypothetical protein
BPLIIOBE_00232	gene			
BPLIIOBE_00233	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
BPLIIOBE_00233	gene	speE		
BPLIIOBE_00234	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
BPLIIOBE_00234	gene	coaE		
BPLIIOBE_00235	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
BPLIIOBE_00235	gene	gatA		
BPLIIOBE_00236	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
BPLIIOBE_00236	gene	guaB		
BPLIIOBE_00237	CDS	atpB		ATP synthase subunit a
BPLIIOBE_00237	gene	atpB		
BPLIIOBE_00238	CDS			hypothetical protein
BPLIIOBE_00238	gene			
BPLIIOBE_00239	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
BPLIIOBE_00239	gene	lex1		
BPLIIOBE_00240	CDS	trxB	1.8.1.9	Thioredoxin reductase
BPLIIOBE_00240	gene	trxB		
BPLIIOBE_00241	CDS	trxA_1		Thioredoxin
BPLIIOBE_00241	gene	trxA_1		
BPLIIOBE_00242	CDS			hypothetical protein
BPLIIOBE_00242	gene			
BPLIIOBE_00243	CDS	hom	1.1.1.3	Homoserine dehydrogenase
BPLIIOBE_00243	gene	hom		
BPLIIOBE_00244	CDS	uvrC		UvrABC system protein C
BPLIIOBE_00244	gene	uvrC		
BPLIIOBE_00245	CDS			hypothetical protein
BPLIIOBE_00245	gene			
BPLIIOBE_00246	CDS	opuBA		Choline transport ATP-binding protein OpuBA
BPLIIOBE_00246	gene	opuBA		
BPLIIOBE_00247	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
BPLIIOBE_00247	gene	opuCC		
BPLIIOBE_00248	CDS			hypothetical protein
BPLIIOBE_00248	gene			
BPLIIOBE_00249	CDS	motB		Motility protein B
BPLIIOBE_00249	gene	motB		
BPLIIOBE_00250	CDS	pomA		Chemotaxis protein PomA
BPLIIOBE_00250	gene	pomA		
BPLIIOBE_00251	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
BPLIIOBE_00251	gene	moeZ		
BPLIIOBE_00252	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
BPLIIOBE_00252	gene	gloC		
BPLIIOBE_00253	CDS			hypothetical protein
BPLIIOBE_00253	gene			
BPLIIOBE_00254	CDS			hypothetical protein
BPLIIOBE_00254	gene			
BPLIIOBE_00255	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
BPLIIOBE_00255	gene	rsmD		
BPLIIOBE_00256	CDS			hypothetical protein
BPLIIOBE_00256	gene			
BPLIIOBE_00257	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
BPLIIOBE_00257	gene	acpS		
BPLIIOBE_00258	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
