locus_tag	ftype	gene	EC_number	product
EKEBIHOE_00076	gene			
EKEBIHOE_00077	CDS	folP		Bifunctional dihydropteroate synthase/dihydropteroate reductase
EKEBIHOE_00077	gene	folP		
EKEBIHOE_00078	CDS			hypothetical protein
EKEBIHOE_00078	gene			
EKEBIHOE_00079	CDS			hypothetical protein
EKEBIHOE_00079	gene			
EKEBIHOE_00080	CDS			hypothetical protein
EKEBIHOE_00080	gene			
EKEBIHOE_00081	CDS			hypothetical protein
EKEBIHOE_00081	gene			
EKEBIHOE_00082	CDS	carA	6.3.5.5	Carbamoyl-phosphate synthase small chain
EKEBIHOE_00082	gene	carA		
EKEBIHOE_00083	CDS	amiF	3.5.1.49	Formamidase
EKEBIHOE_00083	gene	amiF		
EKEBIHOE_00084	CDS	maf		Septum formation protein Maf
EKEBIHOE_00084	gene	maf		
EKEBIHOE_00085	CDS	alaS	6.1.1.7	Alanine--tRNA ligase
EKEBIHOE_00085	gene	alaS		
EKEBIHOE_00086	CDS			hypothetical protein
EKEBIHOE_00086	gene			
EKEBIHOE_00087	CDS			hypothetical protein
EKEBIHOE_00087	gene			
EKEBIHOE_00088	CDS	thyX	2.1.1.148	Flavin-dependent thymidylate synthase
EKEBIHOE_00088	gene	thyX		
EKEBIHOE_00089	CDS	glmS	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
EKEBIHOE_00089	gene	glmS		
EKEBIHOE_00090	CDS			hypothetical protein
EKEBIHOE_00090	gene			
EKEBIHOE_00091	CDS	mqnB	3.2.2.26	Futalosine hydrolase
EKEBIHOE_00091	gene	mqnB		
EKEBIHOE_00092	CDS	dnaA		Chromosomal replication initiator protein DnaA
EKEBIHOE_00092	gene	dnaA		
EKEBIHOE_00093	CDS			hypothetical protein
EKEBIHOE_00093	gene			
EKEBIHOE_00094	tRNA			tRNA-Phe(gaa)
EKEBIHOE_00094	gene			
EKEBIHOE_00095	CDS	exoA	3.1.11.2	Exodeoxyribonuclease
EKEBIHOE_00095	gene	exoA		
EKEBIHOE_00096	CDS			hypothetical protein
EKEBIHOE_00096	gene			
EKEBIHOE_00097	CDS			hypothetical protein
EKEBIHOE_00097	gene			
EKEBIHOE_00098	CDS	recG	3.6.4.12	ATP-dependent DNA helicase RecG
EKEBIHOE_00098	gene	recG		
EKEBIHOE_00099	CDS			hypothetical protein
EKEBIHOE_00099	gene			
EKEBIHOE_00100	CDS			hypothetical protein
EKEBIHOE_00100	gene			
EKEBIHOE_00101	CDS			hypothetical protein
EKEBIHOE_00101	gene			
EKEBIHOE_00102	CDS			hypothetical protein
EKEBIHOE_00102	gene			
EKEBIHOE_00103	CDS			hypothetical protein
EKEBIHOE_00103	gene			
EKEBIHOE_00104	CDS			hypothetical protein
EKEBIHOE_00104	gene			
EKEBIHOE_00105	CDS	paeR7IM	2.1.1.72	Modification methylase PaeR7I
EKEBIHOE_00105	gene	paeR7IM		
EKEBIHOE_00106	CDS			hypothetical protein
EKEBIHOE_00106	gene			
EKEBIHOE_00107	CDS	nusA		Transcription termination/antitermination protein NusA
EKEBIHOE_00107	gene	nusA		
EKEBIHOE_00108	CDS	selA	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase
EKEBIHOE_00108	gene	selA		
EKEBIHOE_00109	CDS	bhuA_2		Heme transporter BhuA
EKEBIHOE_00109	gene	bhuA_2		
EKEBIHOE_00110	CDS			hypothetical protein
EKEBIHOE_00110	gene			
EKEBIHOE_00111	CDS			hypothetical protein
EKEBIHOE_00111	gene			
EKEBIHOE_00112	CDS	plsY	2.3.1.-	Glycerol-3-phosphate acyltransferase
EKEBIHOE_00112	gene	plsY		
EKEBIHOE_00113	CDS	yccM		Putative electron transport protein YccM
EKEBIHOE_00113	gene	yccM		
EKEBIHOE_00114	CDS		1.5.1.43	Carboxynorspermidine synthase
EKEBIHOE_00114	gene			
EKEBIHOE_00115	CDS	gltS		Sodium/glutamate symporter
EKEBIHOE_00115	gene	gltS		
EKEBIHOE_00116	CDS	ribD		Riboflavin biosynthesis protein RibD
EKEBIHOE_00116	gene	ribD		
EKEBIHOE_00117	CDS	yfiC	2.1.1.223	tRNA1(Val) (adenine(37)-N6)-methyltransferase
EKEBIHOE_00117	gene	yfiC		
EKEBIHOE_00118	CDS	copA_1	3.6.3.54	Copper-exporting P-type ATPase A
EKEBIHOE_00118	gene	copA_1		
EKEBIHOE_00119	CDS			hypothetical protein
EKEBIHOE_00119	gene			
EKEBIHOE_00120	CDS			hypothetical protein
EKEBIHOE_00120	gene			
EKEBIHOE_00121	CDS			hypothetical protein
EKEBIHOE_00121	gene			
EKEBIHOE_00122	CDS			hypothetical protein
EKEBIHOE_00122	gene			
EKEBIHOE_00123	CDS	pth	3.1.1.29	Peptidyl-tRNA hydrolase
EKEBIHOE_00123	gene	pth		
EKEBIHOE_00124	CDS	rplY		50S ribosomal protein L25
EKEBIHOE_00124	gene	rplY		
EKEBIHOE_00125	CDS	tal	2.2.1.2	Transaldolase
EKEBIHOE_00125	gene	tal		
EKEBIHOE_00126	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
EKEBIHOE_00126	gene	murE		
EKEBIHOE_00127	CDS			hypothetical protein
EKEBIHOE_00127	gene			
EKEBIHOE_00128	CDS	nfuA		Fe/S biogenesis protein NfuA
EKEBIHOE_00128	gene	nfuA		
EKEBIHOE_00129	CDS	cysP		Sulfate permease CysP
EKEBIHOE_00129	gene	cysP		
EKEBIHOE_00130	CDS	corC		Magnesium and cobalt efflux protein CorC
EKEBIHOE_00130	gene	corC		
EKEBIHOE_00131	CDS			hypothetical protein
EKEBIHOE_00131	gene			
EKEBIHOE_00132	CDS	mdtN		Multidrug resistance protein MdtN
EKEBIHOE_00132	gene	mdtN		
EKEBIHOE_00133	CDS			hypothetical protein
EKEBIHOE_00133	gene			
EKEBIHOE_00134	CDS	ybhS		Inner membrane transport permease YbhS
EKEBIHOE_00134	gene	ybhS		
EKEBIHOE_00135	CDS	yigZ		IMPACT family member YigZ
EKEBIHOE_00135	gene	yigZ		
EKEBIHOE_00136	CDS			hypothetical protein
EKEBIHOE_00136	gene			
EKEBIHOE_00137	CDS	menG	2.1.1.163	Demethylmenaquinone methyltransferase
EKEBIHOE_00137	gene	menG		
EKEBIHOE_00138	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
EKEBIHOE_00138	gene	xseB		
EKEBIHOE_00139	CDS			hypothetical protein
EKEBIHOE_00139	gene			
EKEBIHOE_00140	CDS	serS	6.1.1.11	Serine--tRNA ligase
EKEBIHOE_00140	gene	serS		
EKEBIHOE_00141	CDS			hypothetical protein
EKEBIHOE_00141	gene			
EKEBIHOE_00142	CDS	pcrA	3.6.4.12	ATP-dependent DNA helicase PcrA
EKEBIHOE_00142	gene	pcrA		
EKEBIHOE_00143	CDS			hypothetical protein
EKEBIHOE_00143	gene			
EKEBIHOE_00144	CDS	ubiX	2.5.1.129	Flavin prenyltransferase UbiX
EKEBIHOE_00144	gene	ubiX		
EKEBIHOE_00145	CDS	coaD	2.7.7.3	Phosphopantetheine adenylyltransferase
EKEBIHOE_00145	gene	coaD		
EKEBIHOE_00146	CDS	tmk	2.7.4.9	Thymidylate kinase
EKEBIHOE_00146	gene	tmk		
EKEBIHOE_00147	CDS			hypothetical protein
EKEBIHOE_00147	gene			
EKEBIHOE_00148	CDS	bcgIA	3.1.21.-	Restriction enzyme BgcI subunit alpha
EKEBIHOE_00148	gene	bcgIA		
EKEBIHOE_00149	CDS	bcgIB	3.1.21.-	Restriction enzyme BgcI subunit beta
EKEBIHOE_00149	gene	bcgIB		
EKEBIHOE_00150	CDS	polA	2.7.7.7	DNA polymerase I, thermostable
EKEBIHOE_00150	gene	polA		
EKEBIHOE_00151	CDS			hypothetical protein
EKEBIHOE_00151	gene			
EKEBIHOE_00152	CDS	ilvE	2.6.1.42	Branched-chain-amino-acid transaminase 1
EKEBIHOE_00152	gene	ilvE		
EKEBIHOE_00153	CDS			hypothetical protein
EKEBIHOE_00153	gene			
EKEBIHOE_00154	CDS	mlaE		putative phospholipid ABC transporter permease protein MlaE
EKEBIHOE_00154	gene	mlaE		
EKEBIHOE_00155	CDS	metN2	3.6.3.-	Methionine import ATP-binding protein MetN 2
EKEBIHOE_00155	gene	metN2		
EKEBIHOE_00156	CDS			hypothetical protein
EKEBIHOE_00156	gene			
EKEBIHOE_00157	CDS			hypothetical protein
EKEBIHOE_00157	gene			
EKEBIHOE_00158	CDS			hypothetical protein
EKEBIHOE_00158	gene			
EKEBIHOE_00159	CDS	ccpA	1.11.1.5	Cytochrome c551 peroxidase
EKEBIHOE_00159	gene	ccpA		
EKEBIHOE_00160	CDS	dnaE	2.7.7.7	DNA polymerase III subunit alpha
EKEBIHOE_00160	gene	dnaE		
EKEBIHOE_00161	CDS	rluB	5.4.99.22	Ribosomal large subunit pseudouridine synthase B
EKEBIHOE_00161	gene	rluB		
EKEBIHOE_00162	CDS	trxA_1		Thioredoxin
EKEBIHOE_00162	gene	trxA_1		
EKEBIHOE_00163	CDS			hypothetical protein
EKEBIHOE_00163	gene			
EKEBIHOE_00164	CDS			LPP20 lipoprotein
EKEBIHOE_00164	gene			
EKEBIHOE_00165	CDS			hypothetical protein
EKEBIHOE_00165	gene			
EKEBIHOE_00166	CDS			hypothetical protein
EKEBIHOE_00166	gene			
EKEBIHOE_00167	CDS			hypothetical protein
EKEBIHOE_00167	gene			
EKEBIHOE_00168	CDS	mnmE	3.6.5.-	tRNA modification GTPase MnmE
EKEBIHOE_00168	gene	mnmE		
EKEBIHOE_00169	CDS			hypothetical protein
EKEBIHOE_00169	gene			
EKEBIHOE_00170	CDS	yidC		Membrane protein insertase YidC
EKEBIHOE_00170	gene	yidC		
EKEBIHOE_00171	CDS	rnpA	3.1.26.5	Ribonuclease P protein component
EKEBIHOE_00171	gene	rnpA		
EKEBIHOE_00172	CDS	exbD_1		Biopolymer transport protein ExbD
EKEBIHOE_00172	gene	exbD_1		
EKEBIHOE_00173	CDS	exbB_1		Biopolymer transport protein ExbB
EKEBIHOE_00173	gene	exbB_1		
EKEBIHOE_00174	CDS	smpB		SsrA-binding protein
EKEBIHOE_00174	gene	smpB		
EKEBIHOE_00175	CDS	ispE	2.7.1.148	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
EKEBIHOE_00175	gene	ispE		
EKEBIHOE_00176	CDS	csrA		Carbon storage regulator 
EKEBIHOE_00176	gene	csrA		
EKEBIHOE_00177	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
EKEBIHOE_00177	gene	ppiB		
EKEBIHOE_00178	tRNA			tRNA-Arg(tct)
EKEBIHOE_00178	gene			
EKEBIHOE_00179	tRNA			tRNA-Arg(tcg)
EKEBIHOE_00179	gene			
EKEBIHOE_00180	tRNA			tRNA-His(gtg)
EKEBIHOE_00180	gene			
EKEBIHOE_00181	tRNA			tRNA-Pro(tgg)
EKEBIHOE_00181	gene			
EKEBIHOE_00182	CDS			hypothetical protein
EKEBIHOE_00182	gene			
EKEBIHOE_00183	CDS			hypothetical protein
EKEBIHOE_00183	gene			
EKEBIHOE_00184	CDS	guaA	6.3.5.2	GMP synthase [glutamine-hydrolyzing]
EKEBIHOE_00184	gene	guaA		
EKEBIHOE_00185	CDS			hypothetical protein
EKEBIHOE_00185	gene			
EKEBIHOE_00186	CDS	dorA	1.7.2.3	Dimethyl sulfoxide/trimethylamine N-oxide reductase
EKEBIHOE_00186	gene	dorA		
EKEBIHOE_00187	CDS			hypothetical protein
EKEBIHOE_00187	gene			
EKEBIHOE_00188	CDS	csd	2.8.1.7	putative cysteine desulfurase
EKEBIHOE_00188	gene	csd		
EKEBIHOE_00189	CDS			putative HIT-like protein
EKEBIHOE_00189	gene			
EKEBIHOE_00190	CDS	pheS	6.1.1.20	Phenylalanine--tRNA ligase alpha subunit
EKEBIHOE_00190	gene	pheS		
EKEBIHOE_00191	CDS	pheT	6.1.1.20	Phenylalanine--tRNA ligase beta subunit
EKEBIHOE_00191	gene	pheT		
EKEBIHOE_00192	CDS	aroA1	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase 1
EKEBIHOE_00192	gene	aroA1		
EKEBIHOE_00193	CDS	ispH	1.17.7.4	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
EKEBIHOE_00193	gene	ispH		
EKEBIHOE_00194	CDS	rpsA		30S ribosomal protein S1
EKEBIHOE_00194	gene	rpsA		
EKEBIHOE_00195	CDS			hypothetical protein
EKEBIHOE_00195	gene			
EKEBIHOE_00196	CDS	serA	1.1.1.95	D-3-phosphoglycerate dehydrogenase
EKEBIHOE_00196	gene	serA		
EKEBIHOE_00197	CDS	ubiD	4.1.1.98	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
EKEBIHOE_00197	gene	ubiD		
EKEBIHOE_00198	CDS			hypothetical protein
EKEBIHOE_00198	gene			
EKEBIHOE_00199	CDS	lpxH	3.6.1.54	UDP-2,3-diacylglucosamine hydrolase
EKEBIHOE_00199	gene	lpxH		
EKEBIHOE_00200	CDS	cheV_1		Chemotaxis protein CheV
EKEBIHOE_00200	gene	cheV_1		
EKEBIHOE_00201	CDS	cheA	2.7.13.3	Chemotaxis protein CheA
EKEBIHOE_00201	gene	cheA		
EKEBIHOE_00202	CDS	cheW		Chemotaxis protein CheW
EKEBIHOE_00202	gene	cheW		
EKEBIHOE_00203	CDS	tpx	1.11.1.-	putative thiol peroxidase
EKEBIHOE_00203	gene	tpx		
EKEBIHOE_00204	CDS	sodB	1.15.1.1	Superoxide dismutase [Fe]
EKEBIHOE_00204	gene	sodB		
EKEBIHOE_00205	CDS	cmoA	2.1.3.-	Carboxy-S-adenosyl-L-methionine synthase
EKEBIHOE_00205	gene	cmoA		
EKEBIHOE_00206	CDS	priA	3.6.4.-	Primosomal protein N'
EKEBIHOE_00206	gene	priA		
EKEBIHOE_00207	CDS			hypothetical protein
EKEBIHOE_00207	gene			
EKEBIHOE_00208	CDS			hypothetical protein
EKEBIHOE_00208	gene			
EKEBIHOE_00209	CDS			hypothetical protein
EKEBIHOE_00209	gene			
EKEBIHOE_00210	CDS			hypothetical protein
EKEBIHOE_00210	gene			
EKEBIHOE_00211	CDS	htpX_1	3.4.24.-	Protease HtpX
EKEBIHOE_00211	gene	htpX_1		
EKEBIHOE_00212	CDS	prmC	2.1.1.297	Release factor glutamine methyltransferase
EKEBIHOE_00212	gene	prmC		
EKEBIHOE_00213	CDS	gdhA	1.4.1.2	NAD(P)-specific glutamate dehydrogenase
EKEBIHOE_00213	gene	gdhA		
EKEBIHOE_00214	CDS			hypothetical protein
EKEBIHOE_00214	gene			
EKEBIHOE_00215	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
EKEBIHOE_00215	gene	yafQ_1		
EKEBIHOE_00216	CDS			hypothetical protein
EKEBIHOE_00216	gene			
EKEBIHOE_00217	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
EKEBIHOE_00217	gene	yafQ_2		
EKEBIHOE_00218	CDS			hypothetical protein
EKEBIHOE_00218	gene			
EKEBIHOE_00219	CDS		1.-.-.-	putative oxidoreductase
EKEBIHOE_00219	gene			
EKEBIHOE_00220	CDS	hmuU		Hemin transport system permease protein HmuU
EKEBIHOE_00220	gene	hmuU		
EKEBIHOE_00221	CDS			putative ABC transporter ATP-binding protein
EKEBIHOE_00221	gene			
EKEBIHOE_00222	CDS	vacA_2		Vacuolating cytotoxin autotransporter
EKEBIHOE_00222	gene	vacA_2		
EKEBIHOE_00223	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
EKEBIHOE_00223	gene	cysS		
EKEBIHOE_00224	CDS	murJ		Lipid II flippase MurJ
EKEBIHOE_00224	gene	murJ		
EKEBIHOE_00225	CDS			hypothetical protein
EKEBIHOE_00225	gene			
EKEBIHOE_00226	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
EKEBIHOE_00226	gene	ruvA		
EKEBIHOE_00227	CDS			hypothetical protein
EKEBIHOE_00227	gene			
EKEBIHOE_00228	CDS			hypothetical protein
EKEBIHOE_00228	gene			
EKEBIHOE_00229	CDS			hypothetical protein
EKEBIHOE_00229	gene			
EKEBIHOE_00230	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
EKEBIHOE_00230	gene	ruvC		
EKEBIHOE_00231	CDS	tdhA		TonB-dependent heme receptor A
EKEBIHOE_00231	gene	tdhA		
EKEBIHOE_00232	CDS	katA	1.11.1.6	Catalase
EKEBIHOE_00232	gene	katA		
EKEBIHOE_00233	CDS			hypothetical protein
EKEBIHOE_00233	gene			
EKEBIHOE_00234	CDS			hypothetical protein
EKEBIHOE_00234	gene			
EKEBIHOE_00235	CDS			hypothetical protein
EKEBIHOE_00235	gene			
EKEBIHOE_00236	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
EKEBIHOE_00236	gene	cdh		
EKEBIHOE_00237	CDS	flgE_2		Flagellar hook protein FlgE
EKEBIHOE_00237	gene	flgE_2		
EKEBIHOE_00238	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
EKEBIHOE_00238	gene	hypA		
EKEBIHOE_00239	CDS			hypothetical protein
EKEBIHOE_00239	gene			
EKEBIHOE_00240	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
EKEBIHOE_00240	gene	lpxB		
EKEBIHOE_00241	CDS	greA		Transcription elongation factor GreA
EKEBIHOE_00241	gene	greA		
EKEBIHOE_00242	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
EKEBIHOE_00242	gene	dut		
EKEBIHOE_00243	CDS			hypothetical protein
EKEBIHOE_00243	gene			
EKEBIHOE_00244	CDS	pgbB		Plasminogen-binding protein PgbB
EKEBIHOE_00244	gene	pgbB		
EKEBIHOE_00245	CDS	coaX	2.7.1.33	Type III pantothenate kinase
EKEBIHOE_00245	gene	coaX		
EKEBIHOE_00246	CDS			hypothetical protein
EKEBIHOE_00246	gene			
EKEBIHOE_00247	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
EKEBIHOE_00247	gene	gmhB		
EKEBIHOE_00248	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
EKEBIHOE_00248	gene	hldD		
EKEBIHOE_00249	CDS	hldE		Bifunctional protein HldE
EKEBIHOE_00249	gene	hldE		
EKEBIHOE_00250	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
EKEBIHOE_00250	gene	gmhA1		
EKEBIHOE_00251	CDS			hypothetical protein
EKEBIHOE_00251	gene			
EKEBIHOE_00252	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
EKEBIHOE_00252	gene	patA		
EKEBIHOE_00253	CDS	guaC	1.7.1.7	GMP reductase
EKEBIHOE_00253	gene	guaC		
EKEBIHOE_00254	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
EKEBIHOE_00254	gene	ybiT		
EKEBIHOE_00255	CDS			hypothetical protein
EKEBIHOE_00255	gene			
EKEBIHOE_00256	CDS			hypothetical protein
EKEBIHOE_00256	gene			
EKEBIHOE_00257	CDS		2.1.1.72	putative type I restriction enzymeP M protein
EKEBIHOE_00257	gene			
EKEBIHOE_00258	CDS			hypothetical protein
EKEBIHOE_00258	gene			
EKEBIHOE_00259	CDS		5.3.2.-	putative tautomerase
EKEBIHOE_00259	gene			
EKEBIHOE_00260	CDS	recR		Recombination protein RecR
EKEBIHOE_00260	gene	recR		
