locus_tag	ftype	gene	EC_number	product
HCNCMENI_00068	gene	comM		
HCNCMENI_00069	CDS	def	3.5.1.88	Peptide deformylase
HCNCMENI_00069	gene	def		
HCNCMENI_00070	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
HCNCMENI_00070	gene	clpP		
HCNCMENI_00071	CDS	tig	5.2.1.8	Trigger factor
HCNCMENI_00071	gene	tig		
HCNCMENI_00072	CDS			hypothetical protein
HCNCMENI_00072	gene			
HCNCMENI_00073	CDS			hypothetical protein
HCNCMENI_00073	gene			
HCNCMENI_00074	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
HCNCMENI_00074	gene	moaC		
HCNCMENI_00075	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
HCNCMENI_00075	gene	mog		
HCNCMENI_00076	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
HCNCMENI_00076	gene	moaE		
HCNCMENI_00077	CDS			hypothetical protein
HCNCMENI_00077	gene			
HCNCMENI_00078	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
HCNCMENI_00078	gene	ribA		
HCNCMENI_00079	CDS			hypothetical protein
HCNCMENI_00079	gene			
HCNCMENI_00080	CDS	ribBA		Riboflavin biosynthesis protein RibBA
HCNCMENI_00080	gene	ribBA		
HCNCMENI_00081	CDS			hypothetical protein
HCNCMENI_00081	gene			
HCNCMENI_00082	CDS			hypothetical protein
HCNCMENI_00082	gene			
HCNCMENI_00083	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
HCNCMENI_00083	gene	fecA_1		
HCNCMENI_00084	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
HCNCMENI_00084	gene	acpS		
HCNCMENI_00085	CDS			hypothetical protein
HCNCMENI_00085	gene			
HCNCMENI_00086	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
HCNCMENI_00086	gene	rsmD		
HCNCMENI_00087	CDS			hypothetical protein
HCNCMENI_00087	gene			
HCNCMENI_00088	CDS			hypothetical protein
HCNCMENI_00088	gene			
HCNCMENI_00089	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
HCNCMENI_00089	gene	gloC		
HCNCMENI_00090	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
HCNCMENI_00090	gene	moeZ		
HCNCMENI_00091	CDS	pomA		Chemotaxis protein PomA
HCNCMENI_00091	gene	pomA		
HCNCMENI_00092	CDS	motB		Motility protein B
HCNCMENI_00092	gene	motB		
HCNCMENI_00093	CDS			hypothetical protein
HCNCMENI_00093	gene			
HCNCMENI_00094	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
HCNCMENI_00094	gene	opuCC		
HCNCMENI_00095	CDS	opuBA		Choline transport ATP-binding protein OpuBA
HCNCMENI_00095	gene	opuBA		
HCNCMENI_00096	CDS			hypothetical protein
HCNCMENI_00096	gene			
HCNCMENI_00097	CDS	uvrC		UvrABC system protein C
HCNCMENI_00097	gene	uvrC		
HCNCMENI_00098	CDS	hom	1.1.1.3	Homoserine dehydrogenase
HCNCMENI_00098	gene	hom		
HCNCMENI_00099	CDS			hypothetical protein
HCNCMENI_00099	gene			
HCNCMENI_00100	CDS	trxA_1		Thioredoxin
HCNCMENI_00100	gene	trxA_1		
HCNCMENI_00101	CDS	trxB	1.8.1.9	Thioredoxin reductase
HCNCMENI_00101	gene	trxB		
HCNCMENI_00102	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
HCNCMENI_00102	gene	lex1		
HCNCMENI_00103	CDS			hypothetical protein
HCNCMENI_00103	gene			
HCNCMENI_00104	CDS	atpB		ATP synthase subunit a
HCNCMENI_00104	gene	atpB		
HCNCMENI_00105	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
HCNCMENI_00105	gene	guaB		
HCNCMENI_00106	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
HCNCMENI_00106	gene	gatA		
HCNCMENI_00107	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
HCNCMENI_00107	gene	coaE		
HCNCMENI_00108	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
HCNCMENI_00108	gene	speE		
HCNCMENI_00109	CDS			hypothetical protein
HCNCMENI_00109	gene			
HCNCMENI_00110	CDS	der_1		GTPase Der
HCNCMENI_00110	gene	der_1		
HCNCMENI_00111	CDS	hup		DNA-binding protein HU
HCNCMENI_00111	gene	hup		
HCNCMENI_00112	tRNA			tRNA-Arg(cct)
HCNCMENI_00112	gene			
HCNCMENI_00113	CDS			hypothetical protein
HCNCMENI_00113	gene			
HCNCMENI_00114	CDS			hypothetical protein
HCNCMENI_00114	gene			
HCNCMENI_00115	CDS			hypothetical protein
HCNCMENI_00115	gene			
HCNCMENI_00116	CDS	pseB	4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
HCNCMENI_00116	gene	pseB		
HCNCMENI_00117	CDS	coaBC		Coenzyme A biosynthesis bifunctional protein CoaBC
HCNCMENI_00117	gene	coaBC		
HCNCMENI_00118	CDS			hypothetical protein
HCNCMENI_00118	gene			
HCNCMENI_00119	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
HCNCMENI_00119	gene	thiE		
HCNCMENI_00120	CDS	thiD	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HCNCMENI_00120	gene	thiD		
HCNCMENI_00121	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
HCNCMENI_00121	gene	thiM		
HCNCMENI_00122	CDS	hsdR_1	3.1.21.3	Type I restriction enzyme EcoR124II R protein
HCNCMENI_00122	gene	hsdR_1		
HCNCMENI_00123	CDS			hypothetical protein
HCNCMENI_00123	gene			
HCNCMENI_00124	CDS			Putative type-1 restriction enzyme specificity protein MG438
HCNCMENI_00124	gene			
HCNCMENI_00125	CDS			hypothetical protein
HCNCMENI_00125	gene			
HCNCMENI_00126	CDS		2.1.1.72	putative type I restriction enzymeP M protein
HCNCMENI_00126	gene			
HCNCMENI_00127	CDS			hypothetical protein
HCNCMENI_00127	gene			
HCNCMENI_00128	CDS			hypothetical protein
HCNCMENI_00128	gene			
HCNCMENI_00129	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
HCNCMENI_00129	gene	ybiT		
HCNCMENI_00130	CDS	guaC	1.7.1.7	GMP reductase
HCNCMENI_00130	gene	guaC		
HCNCMENI_00131	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
HCNCMENI_00131	gene	patA		
HCNCMENI_00132	CDS			hypothetical protein
HCNCMENI_00132	gene			
HCNCMENI_00133	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
HCNCMENI_00133	gene	gmhA1		
HCNCMENI_00134	CDS	hldE		Bifunctional protein HldE
HCNCMENI_00134	gene	hldE		
HCNCMENI_00135	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
HCNCMENI_00135	gene	hldD		
HCNCMENI_00136	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
HCNCMENI_00136	gene	gmhB		
HCNCMENI_00137	CDS			hypothetical protein
HCNCMENI_00137	gene			
HCNCMENI_00138	CDS	coaX	2.7.1.33	Type III pantothenate kinase
HCNCMENI_00138	gene	coaX		
HCNCMENI_00139	CDS	pgbB		Plasminogen-binding protein PgbB
HCNCMENI_00139	gene	pgbB		
HCNCMENI_00140	CDS			hypothetical protein
HCNCMENI_00140	gene			
HCNCMENI_00141	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
HCNCMENI_00141	gene	dut		
HCNCMENI_00142	CDS	greA		Transcription elongation factor GreA
HCNCMENI_00142	gene	greA		
HCNCMENI_00143	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
HCNCMENI_00143	gene	lpxB		
HCNCMENI_00144	CDS			hypothetical protein
HCNCMENI_00144	gene			
HCNCMENI_00145	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
HCNCMENI_00145	gene	hypA		
HCNCMENI_00146	CDS	flgE_1		Flagellar hook protein FlgE
HCNCMENI_00146	gene	flgE_1		
HCNCMENI_00147	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
HCNCMENI_00147	gene	cdh		
HCNCMENI_00148	CDS			hypothetical protein
HCNCMENI_00148	gene			
HCNCMENI_00149	CDS			hypothetical protein
HCNCMENI_00149	gene			
HCNCMENI_00150	CDS			hypothetical protein
HCNCMENI_00150	gene			
HCNCMENI_00151	CDS	katA	1.11.1.6	Catalase
HCNCMENI_00151	gene	katA		
HCNCMENI_00152	CDS	tdhA		TonB-dependent heme receptor A
HCNCMENI_00152	gene	tdhA		
HCNCMENI_00153	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
HCNCMENI_00153	gene	ruvC		
HCNCMENI_00154	CDS			hypothetical protein
HCNCMENI_00154	gene			
HCNCMENI_00155	CDS			hypothetical protein
HCNCMENI_00155	gene			
HCNCMENI_00156	CDS			hypothetical protein
HCNCMENI_00156	gene			
HCNCMENI_00157	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
HCNCMENI_00157	gene	ruvA		
HCNCMENI_00158	CDS			hypothetical protein
HCNCMENI_00158	gene			
HCNCMENI_00159	CDS	murJ		Lipid II flippase MurJ
HCNCMENI_00159	gene	murJ		
HCNCMENI_00160	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
HCNCMENI_00160	gene	cysS		
HCNCMENI_00161	CDS	vacA_1		Vacuolating cytotoxin autotransporter
HCNCMENI_00161	gene	vacA_1		
HCNCMENI_00162	CDS			putative ABC transporter ATP-binding protein
HCNCMENI_00162	gene			
HCNCMENI_00163	CDS	hmuU		Hemin transport system permease protein HmuU
HCNCMENI_00163	gene	hmuU		
HCNCMENI_00164	CDS		1.-.-.-	putative oxidoreductase
HCNCMENI_00164	gene			
HCNCMENI_00165	CDS			hypothetical protein
HCNCMENI_00165	gene			
HCNCMENI_00166	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
HCNCMENI_00166	gene	yafQ_1		
HCNCMENI_00167	CDS			hypothetical protein
HCNCMENI_00167	gene			
HCNCMENI_00168	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
HCNCMENI_00168	gene	yafQ_2		
HCNCMENI_00169	CDS			hypothetical protein
HCNCMENI_00169	gene			
HCNCMENI_00170	CDS			hypothetical protein
HCNCMENI_00170	gene			
HCNCMENI_00171	CDS	aspA	4.3.1.1	Aspartate ammonia-lyase
HCNCMENI_00171	gene	aspA		
HCNCMENI_00172	CDS	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
HCNCMENI_00172	gene	murA		
HCNCMENI_00173	CDS			hypothetical protein
HCNCMENI_00173	gene			
HCNCMENI_00174	CDS	gtaB	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase
HCNCMENI_00174	gene	gtaB		
HCNCMENI_00175	CDS	slt	4.2.2.-	Soluble lytic murein transglycosylase
HCNCMENI_00175	gene	slt		
HCNCMENI_00176	CDS			hypothetical protein
HCNCMENI_00176	gene			
HCNCMENI_00177	CDS	gltX1	6.1.1.17	Glutamate--tRNA ligase 1
HCNCMENI_00177	gene	gltX1		
HCNCMENI_00178	CDS	yfkO	1.-.-.-	Putative NAD(P)H nitroreductase YfkO
HCNCMENI_00178	gene	yfkO		
HCNCMENI_00179	CDS			hypothetical protein
HCNCMENI_00179	gene			
HCNCMENI_00180	CDS	cca	2.7.7.72	CCA-adding enzyme
HCNCMENI_00180	gene	cca		
HCNCMENI_00181	CDS	queC	6.3.4.20	7-cyano-7-deazaguanine synthase
HCNCMENI_00181	gene	queC		
HCNCMENI_00182	CDS			hypothetical protein
HCNCMENI_00182	gene			
HCNCMENI_00183	CDS			hypothetical protein
HCNCMENI_00183	gene			
HCNCMENI_00184	CDS			hypothetical protein
HCNCMENI_00184	gene			
HCNCMENI_00185	CDS			hypothetical protein
HCNCMENI_00185	gene			
HCNCMENI_00186	CDS	hybD	3.4.23.-	Hydrogenase 2 maturation protease
HCNCMENI_00186	gene	hybD		
HCNCMENI_00187	CDS	hydC		Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
HCNCMENI_00187	gene	hydC		
HCNCMENI_00188	CDS	hydB	1.12.5.1	Quinone-reactive Ni/Fe-hydrogenase large chain
HCNCMENI_00188	gene	hydB		
HCNCMENI_00189	CDS	hydA_1	1.12.5.1	Quinone-reactive Ni/Fe-hydrogenase small chain
HCNCMENI_00189	gene	hydA_1		
HCNCMENI_00190	CDS	mdaB		Modulator of drug activity B
HCNCMENI_00190	gene	mdaB		
HCNCMENI_00191	CDS			hypothetical protein
HCNCMENI_00191	gene			
HCNCMENI_00192	CDS	hcpD_1	3.5.2.6	Putative beta-lactamase HcpD
HCNCMENI_00192	gene	hcpD_1		
HCNCMENI_00193	CDS	dapD	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HCNCMENI_00193	gene	dapD		
HCNCMENI_00194	CDS	ispG	1.17.7.3	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HCNCMENI_00194	gene	ispG		
HCNCMENI_00195	CDS	dapL	2.6.1.83	LL-diaminopimelate aminotransferase
HCNCMENI_00195	gene	dapL		
HCNCMENI_00196	CDS	murC	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase
HCNCMENI_00196	gene	murC		
HCNCMENI_00197	CDS			hypothetical protein
HCNCMENI_00197	gene			
HCNCMENI_00198	CDS	mutS2_1	3.1.-.-	Endonuclease MutS2
HCNCMENI_00198	gene	mutS2_1		
HCNCMENI_00199	CDS	mutS2_2	3.1.-.-	Endonuclease MutS2
HCNCMENI_00199	gene	mutS2_2		
HCNCMENI_00200	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
HCNCMENI_00200	gene	ppa		
HCNCMENI_00201	CDS			hypothetical protein
HCNCMENI_00201	gene			
HCNCMENI_00202	CDS	adk	2.7.4.3	Adenylate kinase
HCNCMENI_00202	gene	adk		
HCNCMENI_00203	CDS	aspS	6.1.1.23	Aspartate--tRNA(Asp/Asn) ligase
HCNCMENI_00203	gene	aspS		
HCNCMENI_00204	CDS	cheV_1		Chemotaxis protein CheV
HCNCMENI_00204	gene	cheV_1		
HCNCMENI_00205	CDS	ligA	6.5.1.2	DNA ligase
HCNCMENI_00205	gene	ligA		
HCNCMENI_00206	CDS			hypothetical protein
HCNCMENI_00206	gene			
HCNCMENI_00207	CDS	yxdL		ABC transporter ATP-binding protein YxdL
HCNCMENI_00207	gene	yxdL		
HCNCMENI_00208	CDS			hypothetical protein
HCNCMENI_00208	gene			
HCNCMENI_00209	CDS	vacA_2		Vacuolating cytotoxin autotransporter
HCNCMENI_00209	gene	vacA_2		
HCNCMENI_00210	CDS			hypothetical protein
HCNCMENI_00210	gene			
HCNCMENI_00211	CDS			hypothetical protein
HCNCMENI_00211	gene			
HCNCMENI_00212	CDS	mdtC		Multidrug resistance protein MdtC
HCNCMENI_00212	gene	mdtC		
HCNCMENI_00213	CDS	czcB		Cobalt-zinc-cadmium resistance protein CzcB
HCNCMENI_00213	gene	czcB		
HCNCMENI_00214	CDS			hypothetical protein
HCNCMENI_00214	gene			
HCNCMENI_00215	CDS	hemE	4.1.1.37	Uroporphyrinogen decarboxylase
HCNCMENI_00215	gene	hemE		
HCNCMENI_00216	CDS			hypothetical protein
HCNCMENI_00216	gene			
HCNCMENI_00217	CDS	nth_1	4.2.99.18	Endonuclease III
HCNCMENI_00217	gene	nth_1		
HCNCMENI_00218	CDS	flaA		Flagellin A
HCNCMENI_00218	gene	flaA		
HCNCMENI_00219	CDS			hypothetical protein
HCNCMENI_00219	gene			
HCNCMENI_00220	CDS			putative ABC transporter ATP-binding protein
HCNCMENI_00220	gene			
HCNCMENI_00221	CDS	mcpU		Methyl-accepting chemotaxis protein McpU
HCNCMENI_00221	gene	mcpU		
HCNCMENI_00222	CDS	bioF	2.3.1.47	8-amino-7-oxononanoate synthase 2
HCNCMENI_00222	gene	bioF		
HCNCMENI_00223	CDS	mrcA		Penicillin-binding protein 1A
HCNCMENI_00223	gene	mrcA		
HCNCMENI_00224	CDS			hypothetical protein
HCNCMENI_00224	gene			
HCNCMENI_00225	CDS	dsbB		Disulfide bond formation protein B
HCNCMENI_00225	gene	dsbB		
HCNCMENI_00226	CDS			hypothetical protein
HCNCMENI_00226	gene			
HCNCMENI_00227	CDS			hypothetical protein
HCNCMENI_00227	gene			
HCNCMENI_00228	CDS			hypothetical protein
HCNCMENI_00228	gene			
HCNCMENI_00229	CDS			hypothetical protein
HCNCMENI_00229	gene			
HCNCMENI_00230	CDS	korB	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorB
HCNCMENI_00230	gene	korB		
HCNCMENI_00231	CDS	korA	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorA
HCNCMENI_00231	gene	korA		
HCNCMENI_00232	CDS	hydA_2	1.12.7.2	Periplasmic [Fe] hydrogenase large subunit
HCNCMENI_00232	gene	hydA_2		
HCNCMENI_00233	CDS	mltG	4.2.2.-	Endolytic murein transglycosylase
HCNCMENI_00233	gene	mltG		
HCNCMENI_00234	CDS			hypothetical protein
HCNCMENI_00234	gene			
HCNCMENI_00235	CDS	feoA		Putative Fe(2+) transport protein A
HCNCMENI_00235	gene	feoA		
HCNCMENI_00236	CDS	nth_2	4.2.99.18	Endonuclease III
HCNCMENI_00236	gene	nth_2		
HCNCMENI_00237	CDS	fliN_1		Flagellar motor switch protein FliN
HCNCMENI_00237	gene	fliN_1		
HCNCMENI_00238	CDS			hypothetical protein
HCNCMENI_00238	gene			
HCNCMENI_00239	CDS			hypothetical protein
HCNCMENI_00239	gene			
HCNCMENI_00240	CDS	pyrC_1	3.5.2.3	Dihydroorotase
HCNCMENI_00240	gene	pyrC_1		
HCNCMENI_00241	CDS			hypothetical protein
HCNCMENI_00241	gene			
HCNCMENI_00242	CDS			hypothetical protein
HCNCMENI_00242	gene			
HCNCMENI_00243	CDS	mdoB	2.7.8.20	Phosphoglycerol transferase I
HCNCMENI_00243	gene	mdoB		
HCNCMENI_00244	CDS	folD		Bifunctional protein FolD protein
HCNCMENI_00244	gene	folD		
HCNCMENI_00245	CDS	lepB	3.4.21.89	Signal peptidase I
HCNCMENI_00245	gene	lepB		
HCNCMENI_00246	CDS			hypothetical protein
HCNCMENI_00246	gene			
HCNCMENI_00247	CDS	ywlF	5.3.1.-	Putative sugar phosphate isomerase YwlF
HCNCMENI_00247	gene	ywlF		
HCNCMENI_00248	CDS			hypothetical protein
HCNCMENI_00248	gene			
HCNCMENI_00249	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
HCNCMENI_00249	gene	apt		
HCNCMENI_00250	CDS	yohD_1		Inner membrane protein YohD
HCNCMENI_00250	gene	yohD_1		
HCNCMENI_00251	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
HCNCMENI_00251	gene	pepA		
HCNCMENI_00252	CDS	ychF		Ribosome-binding ATPase YchF
HCNCMENI_00252	gene	ychF		
HCNCMENI_00253	CDS	pqqE		Coenzyme PQQ synthesis protein E
HCNCMENI_00253	gene	pqqE		
HCNCMENI_00254	CDS			hypothetical protein
HCNCMENI_00254	gene			
HCNCMENI_00255	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
HCNCMENI_00255	gene	dapF		
HCNCMENI_00256	CDS	rclC		Inner membrane protein RclC
HCNCMENI_00256	gene	rclC		
HCNCMENI_00257	CDS			hypothetical protein
HCNCMENI_00257	gene			
HCNCMENI_00258	CDS			hypothetical protein
HCNCMENI_00258	gene			
HCNCMENI_00259	CDS	rpsU		30S ribosomal protein S21
HCNCMENI_00259	gene	rpsU		
HCNCMENI_00260	CDS	fabG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
HCNCMENI_00260	gene	fabG		
HCNCMENI_00261	CDS	acpP_1		Acyl carrier protein
HCNCMENI_00261	gene	acpP_1		
HCNCMENI_00262	CDS	fabF	2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase 2
HCNCMENI_00262	gene	fabF		
HCNCMENI_00263	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HCNCMENI_00263	gene	accA		
HCNCMENI_00264	CDS			hypothetical protein
HCNCMENI_00264	gene			
HCNCMENI_00265	CDS			hypothetical protein
HCNCMENI_00265	gene			
HCNCMENI_00266	CDS			hypothetical protein
HCNCMENI_00266	gene			
