locus_tag	ftype	gene	EC_number	product
NPNHHEFA_00032	gene			
NPNHHEFA_00033	CDS			hypothetical protein
NPNHHEFA_00033	gene			
NPNHHEFA_00034	CDS	yeeO		putative FMN/FAD exporter YeeO
NPNHHEFA_00034	gene	yeeO		
NPNHHEFA_00035	CDS	rny	3.1.-.-	Ribonuclease Y
NPNHHEFA_00035	gene	rny		
NPNHHEFA_00036	CDS			hypothetical protein
NPNHHEFA_00036	gene			
NPNHHEFA_00037	CDS			hypothetical protein
NPNHHEFA_00037	gene			
NPNHHEFA_00038	CDS	ftsY		Signal recognition particle receptor FtsY
NPNHHEFA_00038	gene	ftsY		
NPNHHEFA_00039	CDS			hypothetical protein
NPNHHEFA_00039	gene			
NPNHHEFA_00040	CDS			hypothetical protein
NPNHHEFA_00040	gene			
NPNHHEFA_00041	CDS			hypothetical protein
NPNHHEFA_00041	gene			
NPNHHEFA_00042	CDS			hypothetical protein
NPNHHEFA_00042	gene			
NPNHHEFA_00043	CDS	moaA	4.1.99.22	GTP 3',8-cyclase
NPNHHEFA_00043	gene	moaA		
NPNHHEFA_00044	CDS	mobA	2.7.7.77	putative molybdenum cofactor guanylyltransferase
NPNHHEFA_00044	gene	mobA		
NPNHHEFA_00045	CDS	flhB_1		Flagellar biosynthetic protein FlhB
NPNHHEFA_00045	gene	flhB_1		
NPNHHEFA_00046	CDS	flhB_2		Flagellar biosynthetic protein FlhB
NPNHHEFA_00046	gene	flhB_2		
NPNHHEFA_00047	CDS			hypothetical protein
NPNHHEFA_00047	gene			
NPNHHEFA_00048	CDS	amiC	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiC
NPNHHEFA_00048	gene	amiC		
NPNHHEFA_00049	CDS	pyrD_1	1.3.-.-	Dihydroorotate dehydrogenase
NPNHHEFA_00049	gene	pyrD_1		
NPNHHEFA_00050	CDS	tyrS	6.1.1.1	Tyrosine--tRNA ligase
NPNHHEFA_00050	gene	tyrS		
NPNHHEFA_00051	CDS	relA	2.7.6.5	GTP pyrophosphokinase
NPNHHEFA_00051	gene	relA		
NPNHHEFA_00052	CDS	rpoZ	2.7.7.6	DNA-directed RNA polymerase subunit omega
NPNHHEFA_00052	gene	rpoZ		
NPNHHEFA_00053	CDS	pyrH	2.7.4.22	Uridylate kinase
NPNHHEFA_00053	gene	pyrH		
NPNHHEFA_00054	CDS	mqnA	4.2.1.151	Chorismate dehydratase
NPNHHEFA_00054	gene	mqnA		
NPNHHEFA_00055	CDS	acnB	4.2.1.3	Aconitate hydratase B
NPNHHEFA_00055	gene	acnB		
NPNHHEFA_00056	CDS			hypothetical protein
NPNHHEFA_00056	gene			
NPNHHEFA_00057	CDS			hypothetical protein
NPNHHEFA_00057	gene			
NPNHHEFA_00058	CDS			hypothetical protein
NPNHHEFA_00058	gene			
NPNHHEFA_00059	CDS			hypothetical protein
NPNHHEFA_00059	gene			
NPNHHEFA_00060	tmRNA	ssrA		transfer-messenger RNA, SsrA
NPNHHEFA_00060	gene	ssrA		
NPNHHEFA_00061	CDS	lolA		Outer-membrane lipoprotein carrier protein
NPNHHEFA_00061	gene	lolA		
NPNHHEFA_00062	CDS	secA		Protein translocase subunit SecA
NPNHHEFA_00062	gene	secA		
NPNHHEFA_00063	CDS	lolC		Lipoprotein-releasing system transmembrane protein LolC
NPNHHEFA_00063	gene	lolC		
NPNHHEFA_00064	CDS			hypothetical protein
NPNHHEFA_00064	gene			
NPNHHEFA_00065	CDS			hypothetical protein
NPNHHEFA_00065	gene			
NPNHHEFA_00066	CDS			hypothetical protein
NPNHHEFA_00066	gene			
NPNHHEFA_00067	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
NPNHHEFA_00067	gene	cadA		
NPNHHEFA_00068	CDS	comM		Competence protein ComM
NPNHHEFA_00068	gene	comM		
NPNHHEFA_00069	CDS	def	3.5.1.88	Peptide deformylase
NPNHHEFA_00069	gene	def		
NPNHHEFA_00070	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
NPNHHEFA_00070	gene	clpP		
NPNHHEFA_00071	CDS	tig	5.2.1.8	Trigger factor
NPNHHEFA_00071	gene	tig		
NPNHHEFA_00072	CDS			hypothetical protein
NPNHHEFA_00072	gene			
NPNHHEFA_00073	CDS			hypothetical protein
NPNHHEFA_00073	gene			
NPNHHEFA_00074	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
NPNHHEFA_00074	gene	moaC		
NPNHHEFA_00075	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
NPNHHEFA_00075	gene	mog		
NPNHHEFA_00076	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
NPNHHEFA_00076	gene	moaE		
NPNHHEFA_00077	CDS			hypothetical protein
NPNHHEFA_00077	gene			
NPNHHEFA_00078	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
NPNHHEFA_00078	gene	ribA		
NPNHHEFA_00079	CDS			hypothetical protein
NPNHHEFA_00079	gene			
NPNHHEFA_00080	CDS	ribBA		Riboflavin biosynthesis protein RibBA
NPNHHEFA_00080	gene	ribBA		
NPNHHEFA_00081	CDS			hypothetical protein
NPNHHEFA_00081	gene			
NPNHHEFA_00082	CDS			hypothetical protein
NPNHHEFA_00082	gene			
NPNHHEFA_00083	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
NPNHHEFA_00083	gene	fecA_1		
NPNHHEFA_00084	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
NPNHHEFA_00084	gene	acpS		
NPNHHEFA_00085	CDS			hypothetical protein
NPNHHEFA_00085	gene			
NPNHHEFA_00086	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
NPNHHEFA_00086	gene	rsmD		
NPNHHEFA_00087	CDS			hypothetical protein
NPNHHEFA_00087	gene			
NPNHHEFA_00088	CDS			hypothetical protein
NPNHHEFA_00088	gene			
NPNHHEFA_00089	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
NPNHHEFA_00089	gene	gloC		
NPNHHEFA_00090	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
NPNHHEFA_00090	gene	moeZ		
NPNHHEFA_00091	CDS	pomA		Chemotaxis protein PomA
NPNHHEFA_00091	gene	pomA		
NPNHHEFA_00092	CDS	motB		Motility protein B
NPNHHEFA_00092	gene	motB		
NPNHHEFA_00093	CDS			hypothetical protein
NPNHHEFA_00093	gene			
NPNHHEFA_00094	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
NPNHHEFA_00094	gene	opuCC		
NPNHHEFA_00095	CDS	opuBA		Choline transport ATP-binding protein OpuBA
NPNHHEFA_00095	gene	opuBA		
NPNHHEFA_00096	CDS			hypothetical protein
NPNHHEFA_00096	gene			
NPNHHEFA_00097	CDS	uvrC		UvrABC system protein C
NPNHHEFA_00097	gene	uvrC		
NPNHHEFA_00098	CDS	hom	1.1.1.3	Homoserine dehydrogenase
NPNHHEFA_00098	gene	hom		
NPNHHEFA_00099	CDS			hypothetical protein
NPNHHEFA_00099	gene			
NPNHHEFA_00100	CDS	trxA_1		Thioredoxin
NPNHHEFA_00100	gene	trxA_1		
NPNHHEFA_00101	CDS	trxB	1.8.1.9	Thioredoxin reductase
NPNHHEFA_00101	gene	trxB		
NPNHHEFA_00102	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
NPNHHEFA_00102	gene	lex1		
NPNHHEFA_00103	CDS			hypothetical protein
NPNHHEFA_00103	gene			
NPNHHEFA_00104	CDS	atpB		ATP synthase subunit a
NPNHHEFA_00104	gene	atpB		
NPNHHEFA_00105	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
NPNHHEFA_00105	gene	guaB		
NPNHHEFA_00106	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
NPNHHEFA_00106	gene	gatA		
NPNHHEFA_00107	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
NPNHHEFA_00107	gene	coaE		
NPNHHEFA_00108	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
NPNHHEFA_00108	gene	speE		
NPNHHEFA_00109	CDS			hypothetical protein
NPNHHEFA_00109	gene			
NPNHHEFA_00110	CDS	der_1		GTPase Der
NPNHHEFA_00110	gene	der_1		
NPNHHEFA_00111	CDS	hup		DNA-binding protein HU
NPNHHEFA_00111	gene	hup		
NPNHHEFA_00112	tRNA			tRNA-Arg(cct)
NPNHHEFA_00112	gene			
NPNHHEFA_00113	CDS			hypothetical protein
NPNHHEFA_00113	gene			
NPNHHEFA_00114	CDS			hypothetical protein
NPNHHEFA_00114	gene			
NPNHHEFA_00115	CDS			hypothetical protein
NPNHHEFA_00115	gene			
NPNHHEFA_00116	CDS	pseB	4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
NPNHHEFA_00116	gene	pseB		
NPNHHEFA_00117	CDS	coaBC		Coenzyme A biosynthesis bifunctional protein CoaBC
NPNHHEFA_00117	gene	coaBC		
NPNHHEFA_00118	CDS			hypothetical protein
NPNHHEFA_00118	gene			
NPNHHEFA_00119	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
NPNHHEFA_00119	gene	thiE		
NPNHHEFA_00120	CDS	thiD_1	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
NPNHHEFA_00120	gene	thiD_1		
NPNHHEFA_00121	CDS	thiD_2	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
NPNHHEFA_00121	gene	thiD_2		
NPNHHEFA_00122	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
NPNHHEFA_00122	gene	thiM		
NPNHHEFA_00123	CDS	hsdR_1	3.1.21.3	Type I restriction enzyme EcoR124II R protein
NPNHHEFA_00123	gene	hsdR_1		
NPNHHEFA_00124	CDS			hypothetical protein
NPNHHEFA_00124	gene			
NPNHHEFA_00125	CDS			Putative type-1 restriction enzyme specificity protein MG438
NPNHHEFA_00125	gene			
NPNHHEFA_00126	CDS			hypothetical protein
NPNHHEFA_00126	gene			
NPNHHEFA_00127	CDS		2.1.1.72	putative type I restriction enzymeP M protein
NPNHHEFA_00127	gene			
NPNHHEFA_00128	CDS			hypothetical protein
NPNHHEFA_00128	gene			
NPNHHEFA_00129	CDS			hypothetical protein
NPNHHEFA_00129	gene			
NPNHHEFA_00130	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
NPNHHEFA_00130	gene	ybiT		
NPNHHEFA_00131	CDS	guaC	1.7.1.7	GMP reductase
NPNHHEFA_00131	gene	guaC		
NPNHHEFA_00132	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
NPNHHEFA_00132	gene	patA		
NPNHHEFA_00133	CDS			hypothetical protein
NPNHHEFA_00133	gene			
NPNHHEFA_00134	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
NPNHHEFA_00134	gene	gmhA1		
NPNHHEFA_00135	CDS	hldE		Bifunctional protein HldE
NPNHHEFA_00135	gene	hldE		
NPNHHEFA_00136	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
NPNHHEFA_00136	gene	hldD		
NPNHHEFA_00137	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
NPNHHEFA_00137	gene	gmhB		
NPNHHEFA_00138	CDS			hypothetical protein
NPNHHEFA_00138	gene			
NPNHHEFA_00139	CDS	coaX	2.7.1.33	Type III pantothenate kinase
NPNHHEFA_00139	gene	coaX		
NPNHHEFA_00140	CDS	pgbB		Plasminogen-binding protein PgbB
NPNHHEFA_00140	gene	pgbB		
NPNHHEFA_00141	CDS			hypothetical protein
NPNHHEFA_00141	gene			
NPNHHEFA_00142	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
NPNHHEFA_00142	gene	dut		
NPNHHEFA_00143	CDS	greA		Transcription elongation factor GreA
NPNHHEFA_00143	gene	greA		
NPNHHEFA_00144	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
NPNHHEFA_00144	gene	lpxB		
NPNHHEFA_00145	CDS			hypothetical protein
NPNHHEFA_00145	gene			
NPNHHEFA_00146	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
NPNHHEFA_00146	gene	hypA		
NPNHHEFA_00147	CDS	flgE_1		Flagellar hook protein FlgE
NPNHHEFA_00147	gene	flgE_1		
NPNHHEFA_00148	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
NPNHHEFA_00148	gene	cdh		
NPNHHEFA_00149	CDS			hypothetical protein
NPNHHEFA_00149	gene			
NPNHHEFA_00150	CDS			hypothetical protein
NPNHHEFA_00150	gene			
NPNHHEFA_00151	CDS			hypothetical protein
NPNHHEFA_00151	gene			
NPNHHEFA_00152	CDS	katA	1.11.1.6	Catalase
NPNHHEFA_00152	gene	katA		
NPNHHEFA_00153	CDS	tdhA		TonB-dependent heme receptor A
NPNHHEFA_00153	gene	tdhA		
NPNHHEFA_00154	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
NPNHHEFA_00154	gene	ruvC		
NPNHHEFA_00155	CDS			hypothetical protein
NPNHHEFA_00155	gene			
NPNHHEFA_00156	CDS			hypothetical protein
NPNHHEFA_00156	gene			
NPNHHEFA_00157	CDS			hypothetical protein
NPNHHEFA_00157	gene			
NPNHHEFA_00158	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
NPNHHEFA_00158	gene	ruvA		
NPNHHEFA_00159	CDS			hypothetical protein
NPNHHEFA_00159	gene			
NPNHHEFA_00160	CDS	murJ		Lipid II flippase MurJ
NPNHHEFA_00160	gene	murJ		
NPNHHEFA_00161	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
NPNHHEFA_00161	gene	cysS		
NPNHHEFA_00162	CDS	vacA_1		Vacuolating cytotoxin autotransporter
NPNHHEFA_00162	gene	vacA_1		
NPNHHEFA_00163	CDS			putative ABC transporter ATP-binding protein
NPNHHEFA_00163	gene			
NPNHHEFA_00164	CDS	hmuU		Hemin transport system permease protein HmuU
NPNHHEFA_00164	gene	hmuU		
NPNHHEFA_00165	CDS		1.-.-.-	putative oxidoreductase
NPNHHEFA_00165	gene			
NPNHHEFA_00166	CDS			hypothetical protein
NPNHHEFA_00166	gene			
NPNHHEFA_00167	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
NPNHHEFA_00167	gene	yafQ_1		
NPNHHEFA_00168	CDS			hypothetical protein
NPNHHEFA_00168	gene			
NPNHHEFA_00169	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
NPNHHEFA_00169	gene	yafQ_2		
NPNHHEFA_00170	CDS			hypothetical protein
NPNHHEFA_00170	gene			
NPNHHEFA_00171	CDS			hypothetical protein
NPNHHEFA_00171	gene			
NPNHHEFA_00172	CDS			hypothetical protein
NPNHHEFA_00172	gene			
NPNHHEFA_00173	CDS			hypothetical protein
NPNHHEFA_00173	gene			
NPNHHEFA_00174	CDS			hypothetical protein
NPNHHEFA_00174	gene			
NPNHHEFA_00175	CDS	cagT		CAG pathogenicity island protein 12
NPNHHEFA_00175	gene	cagT		
NPNHHEFA_00176	CDS			hypothetical protein
NPNHHEFA_00176	gene			
NPNHHEFA_00177	CDS	cagS		CAG pathogenicity island protein 13
NPNHHEFA_00177	gene	cagS		
NPNHHEFA_00178	CDS			hypothetical protein
NPNHHEFA_00178	gene			
NPNHHEFA_00179	CDS			hypothetical protein
NPNHHEFA_00179	gene			
NPNHHEFA_00180	CDS			hypothetical protein
NPNHHEFA_00180	gene			
NPNHHEFA_00181	CDS			hypothetical protein
NPNHHEFA_00181	gene			
NPNHHEFA_00182	CDS			hypothetical protein
NPNHHEFA_00182	gene			
NPNHHEFA_00183	CDS			hypothetical protein
NPNHHEFA_00183	gene			
NPNHHEFA_00184	CDS			hypothetical protein
NPNHHEFA_00184	gene			
NPNHHEFA_00185	CDS			hypothetical protein
NPNHHEFA_00185	gene			
NPNHHEFA_00186	CDS	virB4_1		Type IV secretion system protein virB4
NPNHHEFA_00186	gene	virB4_1		
NPNHHEFA_00187	CDS			hypothetical protein
NPNHHEFA_00187	gene			
NPNHHEFA_00188	CDS			hypothetical protein
NPNHHEFA_00188	gene			
NPNHHEFA_00189	CDS			hypothetical protein
NPNHHEFA_00189	gene			
NPNHHEFA_00190	CDS	cagA		Cytotoxicity-associated immunodominant antigen
NPNHHEFA_00190	gene	cagA		
NPNHHEFA_00191	CDS			hypothetical protein
NPNHHEFA_00191	gene			
NPNHHEFA_00192	CDS			hypothetical protein
NPNHHEFA_00192	gene			
NPNHHEFA_00193	CDS	murI	5.1.1.3	Glutamate racemase
NPNHHEFA_00193	gene	murI		
NPNHHEFA_00194	CDS	rho	3.6.4.-	Transcription termination factor Rho
NPNHHEFA_00194	gene	rho		
NPNHHEFA_00195	CDS	rpmE		50S ribosomal protein L31
NPNHHEFA_00195	gene	rpmE		
NPNHHEFA_00196	CDS	rsmI	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
NPNHHEFA_00196	gene	rsmI		
NPNHHEFA_00197	CDS		2.1.1.-	Putative TrmH family tRNA/rRNA methyltransferase
NPNHHEFA_00197	gene			
NPNHHEFA_00198	CDS			hypothetical protein
NPNHHEFA_00198	gene			
NPNHHEFA_00199	CDS			hypothetical protein
NPNHHEFA_00199	gene			
NPNHHEFA_00200	CDS			hypothetical protein
NPNHHEFA_00200	gene			
NPNHHEFA_00201	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
NPNHHEFA_00201	gene	accA		
NPNHHEFA_00202	CDS	fabF	2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase 2
NPNHHEFA_00202	gene	fabF		
NPNHHEFA_00203	CDS	acpP_1		Acyl carrier protein
NPNHHEFA_00203	gene	acpP_1		
NPNHHEFA_00204	CDS	fabG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
NPNHHEFA_00204	gene	fabG		
NPNHHEFA_00205	CDS	rpsU		30S ribosomal protein S21
NPNHHEFA_00205	gene	rpsU		
NPNHHEFA_00206	CDS			hypothetical protein
NPNHHEFA_00206	gene			
NPNHHEFA_00207	CDS			hypothetical protein
NPNHHEFA_00207	gene			
NPNHHEFA_00208	CDS	rclC		Inner membrane protein RclC
NPNHHEFA_00208	gene	rclC		
NPNHHEFA_00209	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
NPNHHEFA_00209	gene	dapF		
NPNHHEFA_00210	CDS			hypothetical protein
NPNHHEFA_00210	gene			
NPNHHEFA_00211	CDS	pqqE		Coenzyme PQQ synthesis protein E
NPNHHEFA_00211	gene	pqqE		
NPNHHEFA_00212	CDS	ychF		Ribosome-binding ATPase YchF
NPNHHEFA_00212	gene	ychF		
NPNHHEFA_00213	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
NPNHHEFA_00213	gene	pepA		
NPNHHEFA_00214	CDS	yohD_1		Inner membrane protein YohD
NPNHHEFA_00214	gene	yohD_1		
NPNHHEFA_00215	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
NPNHHEFA_00215	gene	apt		
NPNHHEFA_00216	CDS			hypothetical protein
NPNHHEFA_00216	gene			
NPNHHEFA_00217	CDS	ywlF	5.3.1.-	Putative sugar phosphate isomerase YwlF
NPNHHEFA_00217	gene	ywlF		
NPNHHEFA_00218	CDS			hypothetical protein
NPNHHEFA_00218	gene			
NPNHHEFA_00219	CDS	lepB	3.4.21.89	Signal peptidase I
NPNHHEFA_00219	gene	lepB		
NPNHHEFA_00220	CDS	folD		Bifunctional protein FolD protein
NPNHHEFA_00220	gene	folD		
NPNHHEFA_00221	CDS	mdoB	2.7.8.20	Phosphoglycerol transferase I
NPNHHEFA_00221	gene	mdoB		
NPNHHEFA_00222	CDS			hypothetical protein
NPNHHEFA_00222	gene			
NPNHHEFA_00223	CDS			hypothetical protein
NPNHHEFA_00223	gene			
NPNHHEFA_00224	CDS	pyrC_1	3.5.2.3	Dihydroorotase
NPNHHEFA_00224	gene	pyrC_1		
NPNHHEFA_00225	CDS			hypothetical protein
NPNHHEFA_00225	gene			
NPNHHEFA_00226	CDS			hypothetical protein
NPNHHEFA_00226	gene			
NPNHHEFA_00227	CDS	fliN_1		Flagellar motor switch protein FliN
NPNHHEFA_00227	gene	fliN_1		
NPNHHEFA_00228	CDS	nth_1	4.2.99.18	Endonuclease III
NPNHHEFA_00228	gene	nth_1		
NPNHHEFA_00229	CDS	feoA		Putative Fe(2+) transport protein A
NPNHHEFA_00229	gene	feoA		
NPNHHEFA_00230	CDS			hypothetical protein
NPNHHEFA_00230	gene			
NPNHHEFA_00231	CDS			hypothetical protein
NPNHHEFA_00231	gene			
NPNHHEFA_00232	CDS	mltG	4.2.2.-	Endolytic murein transglycosylase
NPNHHEFA_00232	gene	mltG		
NPNHHEFA_00233	CDS	hydA_1	1.12.7.2	Periplasmic [Fe] hydrogenase large subunit
NPNHHEFA_00233	gene	hydA_1		
NPNHHEFA_00234	CDS	korA	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorA
NPNHHEFA_00234	gene	korA		
NPNHHEFA_00235	CDS	korB	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorB
NPNHHEFA_00235	gene	korB		
NPNHHEFA_00236	CDS			hypothetical protein
NPNHHEFA_00236	gene			
NPNHHEFA_00237	CDS			hypothetical protein
NPNHHEFA_00237	gene			
NPNHHEFA_00238	CDS			hypothetical protein
NPNHHEFA_00238	gene			
NPNHHEFA_00239	CDS			hypothetical protein
NPNHHEFA_00239	gene			
NPNHHEFA_00240	CDS	dsbB		Disulfide bond formation protein B
NPNHHEFA_00240	gene	dsbB		
NPNHHEFA_00241	CDS			hypothetical protein
NPNHHEFA_00241	gene			
NPNHHEFA_00242	CDS	mrcA		Penicillin-binding protein 1A
NPNHHEFA_00242	gene	mrcA		
NPNHHEFA_00243	CDS	bioF	2.3.1.47	8-amino-7-oxononanoate synthase 2
NPNHHEFA_00243	gene	bioF		
NPNHHEFA_00244	CDS	mcpU		Methyl-accepting chemotaxis protein McpU
NPNHHEFA_00244	gene	mcpU		
NPNHHEFA_00245	CDS			putative ABC transporter ATP-binding protein
NPNHHEFA_00245	gene			
NPNHHEFA_00246	CDS			hypothetical protein
NPNHHEFA_00246	gene			
NPNHHEFA_00247	CDS	flaA		Flagellin A
NPNHHEFA_00247	gene	flaA		
NPNHHEFA_00248	CDS	nth_2	4.2.99.18	Endonuclease III
NPNHHEFA_00248	gene	nth_2		
NPNHHEFA_00249	CDS			hypothetical protein
NPNHHEFA_00249	gene			
NPNHHEFA_00250	CDS	hemE	4.1.1.37	Uroporphyrinogen decarboxylase
NPNHHEFA_00250	gene	hemE		
NPNHHEFA_00251	CDS			hypothetical protein
NPNHHEFA_00251	gene			
NPNHHEFA_00252	CDS	czcB		Cobalt-zinc-cadmium resistance protein CzcB
NPNHHEFA_00252	gene	czcB		
NPNHHEFA_00253	CDS	mdtC		Multidrug resistance protein MdtC
NPNHHEFA_00253	gene	mdtC		
NPNHHEFA_00254	CDS			hypothetical protein
NPNHHEFA_00254	gene			
NPNHHEFA_00255	CDS	vacA_2		Vacuolating cytotoxin autotransporter
NPNHHEFA_00255	gene	vacA_2		
NPNHHEFA_00256	CDS			hypothetical protein
NPNHHEFA_00256	gene			
NPNHHEFA_00257	CDS	yxdL		ABC transporter ATP-binding protein YxdL
NPNHHEFA_00257	gene	yxdL		
NPNHHEFA_00258	CDS			hypothetical protein
NPNHHEFA_00258	gene			
NPNHHEFA_00259	CDS	ligA	6.5.1.2	DNA ligase
NPNHHEFA_00259	gene	ligA		
NPNHHEFA_00260	CDS	cheV_1		Chemotaxis protein CheV
NPNHHEFA_00260	gene	cheV_1		
NPNHHEFA_00261	CDS	aspS	6.1.1.23	Aspartate--tRNA(Asp/Asn) ligase
NPNHHEFA_00261	gene	aspS		
NPNHHEFA_00262	CDS	adk	2.7.4.3	Adenylate kinase
NPNHHEFA_00262	gene	adk		
NPNHHEFA_00263	CDS			hypothetical protein
NPNHHEFA_00263	gene			
