locus_tag	ftype	gene	EC_number	product
LAKMDKJD_00060	gene	ssrA		
LAKMDKJD_00061	CDS	lolA		Outer-membrane lipoprotein carrier protein
LAKMDKJD_00061	gene	lolA		
LAKMDKJD_00062	CDS	secA		Protein translocase subunit SecA
LAKMDKJD_00062	gene	secA		
LAKMDKJD_00063	CDS	lolC		Lipoprotein-releasing system transmembrane protein LolC
LAKMDKJD_00063	gene	lolC		
LAKMDKJD_00064	CDS			hypothetical protein
LAKMDKJD_00064	gene			
LAKMDKJD_00065	CDS			hypothetical protein
LAKMDKJD_00065	gene			
LAKMDKJD_00066	CDS			hypothetical protein
LAKMDKJD_00066	gene			
LAKMDKJD_00067	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
LAKMDKJD_00067	gene	cadA		
LAKMDKJD_00068	CDS	comM		Competence protein ComM
LAKMDKJD_00068	gene	comM		
LAKMDKJD_00069	CDS	def	3.5.1.88	Peptide deformylase
LAKMDKJD_00069	gene	def		
LAKMDKJD_00070	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
LAKMDKJD_00070	gene	clpP		
LAKMDKJD_00071	CDS	tig	5.2.1.8	Trigger factor
LAKMDKJD_00071	gene	tig		
LAKMDKJD_00072	CDS			hypothetical protein
LAKMDKJD_00072	gene			
LAKMDKJD_00073	CDS			hypothetical protein
LAKMDKJD_00073	gene			
LAKMDKJD_00074	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
LAKMDKJD_00074	gene	moaC		
LAKMDKJD_00075	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
LAKMDKJD_00075	gene	mog		
LAKMDKJD_00076	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
LAKMDKJD_00076	gene	moaE		
LAKMDKJD_00077	CDS			hypothetical protein
LAKMDKJD_00077	gene			
LAKMDKJD_00078	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
LAKMDKJD_00078	gene	ribA		
LAKMDKJD_00079	CDS			hypothetical protein
LAKMDKJD_00079	gene			
LAKMDKJD_00080	CDS	ribBA		Riboflavin biosynthesis protein RibBA
LAKMDKJD_00080	gene	ribBA		
LAKMDKJD_00081	CDS			hypothetical protein
LAKMDKJD_00081	gene			
LAKMDKJD_00082	CDS			hypothetical protein
LAKMDKJD_00082	gene			
LAKMDKJD_00083	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
LAKMDKJD_00083	gene	fecA_1		
LAKMDKJD_00084	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
LAKMDKJD_00084	gene	acpS		
LAKMDKJD_00085	CDS			hypothetical protein
LAKMDKJD_00085	gene			
LAKMDKJD_00086	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
LAKMDKJD_00086	gene	rsmD		
LAKMDKJD_00087	CDS			hypothetical protein
LAKMDKJD_00087	gene			
LAKMDKJD_00088	CDS			hypothetical protein
LAKMDKJD_00088	gene			
LAKMDKJD_00089	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
LAKMDKJD_00089	gene	gloC		
LAKMDKJD_00090	CDS			hypothetical protein
LAKMDKJD_00090	gene			
LAKMDKJD_00091	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
LAKMDKJD_00091	gene	moeZ		
LAKMDKJD_00092	CDS	pomA		Chemotaxis protein PomA
LAKMDKJD_00092	gene	pomA		
LAKMDKJD_00093	CDS	motB		Motility protein B
LAKMDKJD_00093	gene	motB		
LAKMDKJD_00094	CDS			hypothetical protein
LAKMDKJD_00094	gene			
LAKMDKJD_00095	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
LAKMDKJD_00095	gene	opuCC		
LAKMDKJD_00096	CDS	opuBA		Choline transport ATP-binding protein OpuBA
LAKMDKJD_00096	gene	opuBA		
LAKMDKJD_00097	CDS			hypothetical protein
LAKMDKJD_00097	gene			
LAKMDKJD_00098	CDS	uvrC		UvrABC system protein C
LAKMDKJD_00098	gene	uvrC		
LAKMDKJD_00099	CDS	hom	1.1.1.3	Homoserine dehydrogenase
LAKMDKJD_00099	gene	hom		
LAKMDKJD_00100	CDS			hypothetical protein
LAKMDKJD_00100	gene			
LAKMDKJD_00101	CDS	trxA_1		Thioredoxin
LAKMDKJD_00101	gene	trxA_1		
LAKMDKJD_00102	CDS	trxB	1.8.1.9	Thioredoxin reductase
LAKMDKJD_00102	gene	trxB		
LAKMDKJD_00103	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
LAKMDKJD_00103	gene	lex1		
LAKMDKJD_00104	CDS			hypothetical protein
LAKMDKJD_00104	gene			
LAKMDKJD_00105	CDS	atpB		ATP synthase subunit a
LAKMDKJD_00105	gene	atpB		
LAKMDKJD_00106	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
LAKMDKJD_00106	gene	guaB		
LAKMDKJD_00107	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
LAKMDKJD_00107	gene	gatA		
LAKMDKJD_00108	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
LAKMDKJD_00108	gene	coaE		
LAKMDKJD_00109	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
LAKMDKJD_00109	gene	speE		
LAKMDKJD_00110	CDS			hypothetical protein
LAKMDKJD_00110	gene			
LAKMDKJD_00111	CDS	der_1		GTPase Der
LAKMDKJD_00111	gene	der_1		
LAKMDKJD_00112	CDS	hup		DNA-binding protein HU
LAKMDKJD_00112	gene	hup		
LAKMDKJD_00113	tRNA			tRNA-Arg(cct)
LAKMDKJD_00113	gene			
LAKMDKJD_00114	CDS			hypothetical protein
LAKMDKJD_00114	gene			
LAKMDKJD_00115	CDS			hypothetical protein
LAKMDKJD_00115	gene			
LAKMDKJD_00116	CDS			hypothetical protein
LAKMDKJD_00116	gene			
LAKMDKJD_00117	CDS	pseB	4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
LAKMDKJD_00117	gene	pseB		
LAKMDKJD_00118	CDS	coaBC		Coenzyme A biosynthesis bifunctional protein CoaBC
LAKMDKJD_00118	gene	coaBC		
LAKMDKJD_00119	CDS			hypothetical protein
LAKMDKJD_00119	gene			
LAKMDKJD_00120	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
LAKMDKJD_00120	gene	thiE		
LAKMDKJD_00121	CDS	thiD_1	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LAKMDKJD_00121	gene	thiD_1		
LAKMDKJD_00122	CDS	thiD_2	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LAKMDKJD_00122	gene	thiD_2		
LAKMDKJD_00123	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
LAKMDKJD_00123	gene	thiM		
LAKMDKJD_00124	CDS	hsdR_1	3.1.21.3	Type I restriction enzyme EcoR124II R protein
LAKMDKJD_00124	gene	hsdR_1		
LAKMDKJD_00125	CDS			hypothetical protein
LAKMDKJD_00125	gene			
LAKMDKJD_00126	CDS			Putative type-1 restriction enzyme specificity protein MG438
LAKMDKJD_00126	gene			
LAKMDKJD_00127	CDS			hypothetical protein
LAKMDKJD_00127	gene			
LAKMDKJD_00128	CDS		2.1.1.72	putative type I restriction enzymeP M protein
LAKMDKJD_00128	gene			
LAKMDKJD_00129	CDS			hypothetical protein
LAKMDKJD_00129	gene			
LAKMDKJD_00130	CDS			hypothetical protein
LAKMDKJD_00130	gene			
LAKMDKJD_00131	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
LAKMDKJD_00131	gene	ybiT		
LAKMDKJD_00132	CDS	guaC	1.7.1.7	GMP reductase
LAKMDKJD_00132	gene	guaC		
LAKMDKJD_00133	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
LAKMDKJD_00133	gene	patA		
LAKMDKJD_00134	CDS			hypothetical protein
LAKMDKJD_00134	gene			
LAKMDKJD_00135	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
LAKMDKJD_00135	gene	gmhA1		
LAKMDKJD_00136	CDS	hldE		Bifunctional protein HldE
LAKMDKJD_00136	gene	hldE		
LAKMDKJD_00137	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
LAKMDKJD_00137	gene	hldD		
LAKMDKJD_00138	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
LAKMDKJD_00138	gene	gmhB		
LAKMDKJD_00139	CDS			hypothetical protein
LAKMDKJD_00139	gene			
LAKMDKJD_00140	CDS	coaX	2.7.1.33	Type III pantothenate kinase
LAKMDKJD_00140	gene	coaX		
LAKMDKJD_00141	CDS	pgbB		Plasminogen-binding protein PgbB
LAKMDKJD_00141	gene	pgbB		
LAKMDKJD_00142	CDS			hypothetical protein
LAKMDKJD_00142	gene			
LAKMDKJD_00143	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
LAKMDKJD_00143	gene	dut		
LAKMDKJD_00144	CDS	greA		Transcription elongation factor GreA
LAKMDKJD_00144	gene	greA		
LAKMDKJD_00145	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
LAKMDKJD_00145	gene	lpxB		
LAKMDKJD_00146	CDS			hypothetical protein
LAKMDKJD_00146	gene			
LAKMDKJD_00147	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
LAKMDKJD_00147	gene	hypA		
LAKMDKJD_00148	CDS	flgE_1		Flagellar hook protein FlgE
LAKMDKJD_00148	gene	flgE_1		
LAKMDKJD_00149	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
LAKMDKJD_00149	gene	cdh		
LAKMDKJD_00150	CDS			hypothetical protein
LAKMDKJD_00150	gene			
LAKMDKJD_00151	CDS			hypothetical protein
LAKMDKJD_00151	gene			
LAKMDKJD_00152	CDS			hypothetical protein
LAKMDKJD_00152	gene			
LAKMDKJD_00153	CDS	katA	1.11.1.6	Catalase
LAKMDKJD_00153	gene	katA		
LAKMDKJD_00154	CDS	tdhA		TonB-dependent heme receptor A
LAKMDKJD_00154	gene	tdhA		
LAKMDKJD_00155	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
LAKMDKJD_00155	gene	ruvC		
LAKMDKJD_00156	CDS			hypothetical protein
LAKMDKJD_00156	gene			
LAKMDKJD_00157	CDS			hypothetical protein
LAKMDKJD_00157	gene			
LAKMDKJD_00158	CDS			hypothetical protein
LAKMDKJD_00158	gene			
LAKMDKJD_00159	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
LAKMDKJD_00159	gene	ruvA		
LAKMDKJD_00160	CDS			hypothetical protein
LAKMDKJD_00160	gene			
LAKMDKJD_00161	CDS	murJ		Lipid II flippase MurJ
LAKMDKJD_00161	gene	murJ		
LAKMDKJD_00162	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
LAKMDKJD_00162	gene	cysS		
LAKMDKJD_00163	CDS	vacA_1		Vacuolating cytotoxin autotransporter
LAKMDKJD_00163	gene	vacA_1		
LAKMDKJD_00164	CDS			putative ABC transporter ATP-binding protein
LAKMDKJD_00164	gene			
LAKMDKJD_00165	CDS	hmuU		Hemin transport system permease protein HmuU
LAKMDKJD_00165	gene	hmuU		
LAKMDKJD_00166	CDS		1.-.-.-	putative oxidoreductase
LAKMDKJD_00166	gene			
LAKMDKJD_00167	CDS			hypothetical protein
LAKMDKJD_00167	gene			
LAKMDKJD_00168	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
LAKMDKJD_00168	gene	yafQ_1		
LAKMDKJD_00169	CDS			hypothetical protein
LAKMDKJD_00169	gene			
LAKMDKJD_00170	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
LAKMDKJD_00170	gene	yafQ_2		
LAKMDKJD_00171	CDS			hypothetical protein
LAKMDKJD_00171	gene			
LAKMDKJD_00172	CDS			hypothetical protein
LAKMDKJD_00172	gene			
LAKMDKJD_00173	CDS			hypothetical protein
LAKMDKJD_00173	gene			
LAKMDKJD_00174	CDS			hypothetical protein
LAKMDKJD_00174	gene			
LAKMDKJD_00175	CDS	cagT		CAG pathogenicity island protein 12
LAKMDKJD_00175	gene	cagT		
LAKMDKJD_00176	CDS			hypothetical protein
LAKMDKJD_00176	gene			
LAKMDKJD_00177	CDS	cagS		CAG pathogenicity island protein 13
LAKMDKJD_00177	gene	cagS		
LAKMDKJD_00178	CDS			hypothetical protein
LAKMDKJD_00178	gene			
LAKMDKJD_00179	CDS			hypothetical protein
LAKMDKJD_00179	gene			
LAKMDKJD_00180	CDS			hypothetical protein
LAKMDKJD_00180	gene			
LAKMDKJD_00181	CDS			hypothetical protein
LAKMDKJD_00181	gene			
LAKMDKJD_00182	CDS			hypothetical protein
LAKMDKJD_00182	gene			
LAKMDKJD_00183	CDS			hypothetical protein
LAKMDKJD_00183	gene			
LAKMDKJD_00184	CDS			hypothetical protein
LAKMDKJD_00184	gene			
LAKMDKJD_00185	CDS			hypothetical protein
LAKMDKJD_00185	gene			
LAKMDKJD_00186	CDS			hypothetical protein
LAKMDKJD_00186	gene			
LAKMDKJD_00187	CDS			hypothetical protein
LAKMDKJD_00187	gene			
LAKMDKJD_00188	CDS	virB4_1		Type IV secretion system protein virB4
LAKMDKJD_00188	gene	virB4_1		
LAKMDKJD_00189	CDS			hypothetical protein
LAKMDKJD_00189	gene			
LAKMDKJD_00190	CDS			hypothetical protein
LAKMDKJD_00190	gene			
LAKMDKJD_00191	CDS			hypothetical protein
LAKMDKJD_00191	gene			
LAKMDKJD_00192	CDS	cagA		Cytotoxicity-associated immunodominant antigen
LAKMDKJD_00192	gene	cagA		
LAKMDKJD_00193	CDS			hypothetical protein
LAKMDKJD_00193	gene			
LAKMDKJD_00194	CDS			hypothetical protein
LAKMDKJD_00194	gene			
LAKMDKJD_00195	CDS	murI	5.1.1.3	Glutamate racemase
LAKMDKJD_00195	gene	murI		
LAKMDKJD_00196	CDS	rho	3.6.4.-	Transcription termination factor Rho
LAKMDKJD_00196	gene	rho		
LAKMDKJD_00197	CDS	rpmE		50S ribosomal protein L31
LAKMDKJD_00197	gene	rpmE		
LAKMDKJD_00198	CDS	rsmI	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
LAKMDKJD_00198	gene	rsmI		
LAKMDKJD_00199	CDS		2.1.1.-	Putative TrmH family tRNA/rRNA methyltransferase
LAKMDKJD_00199	gene			
LAKMDKJD_00200	CDS			hypothetical protein
LAKMDKJD_00200	gene			
LAKMDKJD_00201	CDS			hypothetical protein
LAKMDKJD_00201	gene			
LAKMDKJD_00202	CDS			hypothetical protein
LAKMDKJD_00202	gene			
LAKMDKJD_00203	CDS			hypothetical protein
LAKMDKJD_00203	gene			
LAKMDKJD_00204	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
LAKMDKJD_00204	gene	accA		
LAKMDKJD_00205	CDS	fabF	2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase 2
LAKMDKJD_00205	gene	fabF		
LAKMDKJD_00206	CDS	acpP_1		Acyl carrier protein
LAKMDKJD_00206	gene	acpP_1		
LAKMDKJD_00207	CDS	fabG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
LAKMDKJD_00207	gene	fabG		
LAKMDKJD_00208	CDS	rpsU		30S ribosomal protein S21
LAKMDKJD_00208	gene	rpsU		
LAKMDKJD_00209	CDS			hypothetical protein
LAKMDKJD_00209	gene			
LAKMDKJD_00210	CDS			hypothetical protein
LAKMDKJD_00210	gene			
LAKMDKJD_00211	CDS	rclC		Inner membrane protein RclC
LAKMDKJD_00211	gene	rclC		
LAKMDKJD_00212	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
LAKMDKJD_00212	gene	dapF		
LAKMDKJD_00213	CDS			hypothetical protein
LAKMDKJD_00213	gene			
LAKMDKJD_00214	CDS	pqqE		Coenzyme PQQ synthesis protein E
LAKMDKJD_00214	gene	pqqE		
LAKMDKJD_00215	CDS	ychF		Ribosome-binding ATPase YchF
LAKMDKJD_00215	gene	ychF		
LAKMDKJD_00216	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
LAKMDKJD_00216	gene	pepA		
LAKMDKJD_00217	CDS	yohD_1		Inner membrane protein YohD
LAKMDKJD_00217	gene	yohD_1		
LAKMDKJD_00218	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
LAKMDKJD_00218	gene	apt		
LAKMDKJD_00219	CDS			hypothetical protein
LAKMDKJD_00219	gene			
LAKMDKJD_00220	CDS	ywlF	5.3.1.-	Putative sugar phosphate isomerase YwlF
LAKMDKJD_00220	gene	ywlF		
LAKMDKJD_00221	CDS			hypothetical protein
LAKMDKJD_00221	gene			
LAKMDKJD_00222	CDS	lepB	3.4.21.89	Signal peptidase I
LAKMDKJD_00222	gene	lepB		
LAKMDKJD_00223	CDS	folD		Bifunctional protein FolD protein
LAKMDKJD_00223	gene	folD		
LAKMDKJD_00224	CDS	mdoB	2.7.8.20	Phosphoglycerol transferase I
LAKMDKJD_00224	gene	mdoB		
LAKMDKJD_00225	CDS			hypothetical protein
LAKMDKJD_00225	gene			
LAKMDKJD_00226	CDS			hypothetical protein
LAKMDKJD_00226	gene			
LAKMDKJD_00227	CDS	pyrC_1	3.5.2.3	Dihydroorotase
LAKMDKJD_00227	gene	pyrC_1		
LAKMDKJD_00228	CDS			hypothetical protein
LAKMDKJD_00228	gene			
LAKMDKJD_00229	CDS			hypothetical protein
LAKMDKJD_00229	gene			
LAKMDKJD_00230	CDS	fliN_1		Flagellar motor switch protein FliN
LAKMDKJD_00230	gene	fliN_1		
LAKMDKJD_00231	CDS	nth_1	4.2.99.18	Endonuclease III
LAKMDKJD_00231	gene	nth_1		
LAKMDKJD_00232	CDS	feoA		Putative Fe(2+) transport protein A
LAKMDKJD_00232	gene	feoA		
LAKMDKJD_00233	CDS			hypothetical protein
LAKMDKJD_00233	gene			
LAKMDKJD_00234	CDS	mltG	4.2.2.-	Endolytic murein transglycosylase
LAKMDKJD_00234	gene	mltG		
LAKMDKJD_00235	CDS	hydA_1	1.12.7.2	Periplasmic [Fe] hydrogenase large subunit
LAKMDKJD_00235	gene	hydA_1		
LAKMDKJD_00236	CDS	korA	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorA
LAKMDKJD_00236	gene	korA		
LAKMDKJD_00237	CDS	korB	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorB
LAKMDKJD_00237	gene	korB		
LAKMDKJD_00238	CDS			hypothetical protein
LAKMDKJD_00238	gene			
LAKMDKJD_00239	CDS			hypothetical protein
LAKMDKJD_00239	gene			
LAKMDKJD_00240	CDS			hypothetical protein
LAKMDKJD_00240	gene			
LAKMDKJD_00241	CDS			hypothetical protein
LAKMDKJD_00241	gene			
LAKMDKJD_00242	CDS	dsbB		Disulfide bond formation protein B
LAKMDKJD_00242	gene	dsbB		
LAKMDKJD_00243	CDS			hypothetical protein
LAKMDKJD_00243	gene			
LAKMDKJD_00244	CDS	mrcA		Penicillin-binding protein 1A
LAKMDKJD_00244	gene	mrcA		
LAKMDKJD_00245	CDS	bioF	2.3.1.47	8-amino-7-oxononanoate synthase 2
LAKMDKJD_00245	gene	bioF		
LAKMDKJD_00246	CDS	mcpU		Methyl-accepting chemotaxis protein McpU
LAKMDKJD_00246	gene	mcpU		
LAKMDKJD_00247	CDS			putative ABC transporter ATP-binding protein
LAKMDKJD_00247	gene			
LAKMDKJD_00248	CDS			hypothetical protein
LAKMDKJD_00248	gene			
LAKMDKJD_00249	CDS	flaA		Flagellin A
LAKMDKJD_00249	gene	flaA		
LAKMDKJD_00250	CDS	nth_2	4.2.99.18	Endonuclease III
LAKMDKJD_00250	gene	nth_2		
LAKMDKJD_00251	CDS			hypothetical protein
LAKMDKJD_00251	gene			
LAKMDKJD_00252	CDS	hemE	4.1.1.37	Uroporphyrinogen decarboxylase
LAKMDKJD_00252	gene	hemE		
LAKMDKJD_00253	CDS			hypothetical protein
LAKMDKJD_00253	gene			
LAKMDKJD_00254	CDS	czcB		Cobalt-zinc-cadmium resistance protein CzcB
LAKMDKJD_00254	gene	czcB		
LAKMDKJD_00255	CDS	mdtC		Multidrug resistance protein MdtC
LAKMDKJD_00255	gene	mdtC		
LAKMDKJD_00256	CDS			hypothetical protein
LAKMDKJD_00256	gene			
LAKMDKJD_00257	CDS	vacA_2		Vacuolating cytotoxin autotransporter
LAKMDKJD_00257	gene	vacA_2		
LAKMDKJD_00258	CDS			hypothetical protein
LAKMDKJD_00258	gene			
LAKMDKJD_00259	CDS	yxdL		ABC transporter ATP-binding protein YxdL
LAKMDKJD_00259	gene	yxdL		
LAKMDKJD_00260	CDS			hypothetical protein
LAKMDKJD_00260	gene			
LAKMDKJD_00261	CDS	ligA	6.5.1.2	DNA ligase
LAKMDKJD_00261	gene	ligA		
LAKMDKJD_00262	CDS	cheV_1		Chemotaxis protein CheV
LAKMDKJD_00262	gene	cheV_1		
LAKMDKJD_00263	CDS	aspS	6.1.1.23	Aspartate--tRNA(Asp/Asn) ligase
LAKMDKJD_00263	gene	aspS		
