locus_tag	ftype	gene	EC_number	product
EKGGEFJM_00032	CDS		3.5.1.77	N-carbamoyl-D-amino acid hydrolase
EKGGEFJM_00032	gene			
EKGGEFJM_00033	CDS			hypothetical protein
EKGGEFJM_00033	gene			
EKGGEFJM_00034	CDS	yeeO		putative FMN/FAD exporter YeeO
EKGGEFJM_00034	gene	yeeO		
EKGGEFJM_00035	CDS	rny	3.1.-.-	Ribonuclease Y
EKGGEFJM_00035	gene	rny		
EKGGEFJM_00036	CDS			hypothetical protein
EKGGEFJM_00036	gene			
EKGGEFJM_00037	CDS			hypothetical protein
EKGGEFJM_00037	gene			
EKGGEFJM_00038	CDS	ftsY		Signal recognition particle receptor FtsY
EKGGEFJM_00038	gene	ftsY		
EKGGEFJM_00039	CDS			hypothetical protein
EKGGEFJM_00039	gene			
EKGGEFJM_00040	CDS			hypothetical protein
EKGGEFJM_00040	gene			
EKGGEFJM_00041	CDS			hypothetical protein
EKGGEFJM_00041	gene			
EKGGEFJM_00042	CDS	moaA	4.1.99.22	GTP 3',8-cyclase
EKGGEFJM_00042	gene	moaA		
EKGGEFJM_00043	CDS	mobA	2.7.7.77	putative molybdenum cofactor guanylyltransferase
EKGGEFJM_00043	gene	mobA		
EKGGEFJM_00044	CDS	flhB_1		Flagellar biosynthetic protein FlhB
EKGGEFJM_00044	gene	flhB_1		
EKGGEFJM_00045	CDS			hypothetical protein
EKGGEFJM_00045	gene			
EKGGEFJM_00046	CDS	amiC	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiC
EKGGEFJM_00046	gene	amiC		
EKGGEFJM_00047	CDS	pyrD_1	1.3.-.-	Dihydroorotate dehydrogenase
EKGGEFJM_00047	gene	pyrD_1		
EKGGEFJM_00048	CDS	tyrS	6.1.1.1	Tyrosine--tRNA ligase
EKGGEFJM_00048	gene	tyrS		
EKGGEFJM_00049	CDS	relA	2.7.6.5	GTP pyrophosphokinase
EKGGEFJM_00049	gene	relA		
EKGGEFJM_00050	CDS	rpoZ	2.7.7.6	DNA-directed RNA polymerase subunit omega
EKGGEFJM_00050	gene	rpoZ		
EKGGEFJM_00051	CDS	pyrH	2.7.4.22	Uridylate kinase
EKGGEFJM_00051	gene	pyrH		
EKGGEFJM_00052	CDS	mqnA	4.2.1.151	Chorismate dehydratase
EKGGEFJM_00052	gene	mqnA		
EKGGEFJM_00053	CDS	acnB	4.2.1.3	Aconitate hydratase B
EKGGEFJM_00053	gene	acnB		
EKGGEFJM_00054	CDS			hypothetical protein
EKGGEFJM_00054	gene			
EKGGEFJM_00055	CDS			hypothetical protein
EKGGEFJM_00055	gene			
EKGGEFJM_00056	CDS			hypothetical protein
EKGGEFJM_00056	gene			
EKGGEFJM_00057	CDS			hypothetical protein
EKGGEFJM_00057	gene			
EKGGEFJM_00058	tmRNA	ssrA		transfer-messenger RNA, SsrA
EKGGEFJM_00058	gene	ssrA		
EKGGEFJM_00059	CDS	lolA		Outer-membrane lipoprotein carrier protein
EKGGEFJM_00059	gene	lolA		
EKGGEFJM_00060	CDS	secA		Protein translocase subunit SecA
EKGGEFJM_00060	gene	secA		
EKGGEFJM_00061	CDS	lolC		Lipoprotein-releasing system transmembrane protein LolC
EKGGEFJM_00061	gene	lolC		
EKGGEFJM_00062	CDS			hypothetical protein
EKGGEFJM_00062	gene			
EKGGEFJM_00063	CDS			hypothetical protein
EKGGEFJM_00063	gene			
EKGGEFJM_00064	CDS			hypothetical protein
EKGGEFJM_00064	gene			
EKGGEFJM_00065	CDS	cadA	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
EKGGEFJM_00065	gene	cadA		
EKGGEFJM_00066	CDS	comM		Competence protein ComM
EKGGEFJM_00066	gene	comM		
EKGGEFJM_00067	CDS	def	3.5.1.88	Peptide deformylase
EKGGEFJM_00067	gene	def		
EKGGEFJM_00068	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
EKGGEFJM_00068	gene	clpP		
EKGGEFJM_00069	CDS	tig	5.2.1.8	Trigger factor
EKGGEFJM_00069	gene	tig		
EKGGEFJM_00070	CDS			hypothetical protein
EKGGEFJM_00070	gene			
EKGGEFJM_00071	CDS			hypothetical protein
EKGGEFJM_00071	gene			
EKGGEFJM_00072	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
EKGGEFJM_00072	gene	moaC		
EKGGEFJM_00073	CDS	mog	2.7.7.75	Molybdopterin adenylyltransferase
EKGGEFJM_00073	gene	mog		
EKGGEFJM_00074	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
EKGGEFJM_00074	gene	moaE		
EKGGEFJM_00075	CDS			hypothetical protein
EKGGEFJM_00075	gene			
EKGGEFJM_00076	CDS	ribA	3.5.4.25	GTP cyclohydrolase-2
EKGGEFJM_00076	gene	ribA		
EKGGEFJM_00077	CDS			hypothetical protein
EKGGEFJM_00077	gene			
EKGGEFJM_00078	CDS	ribBA		Riboflavin biosynthesis protein RibBA
EKGGEFJM_00078	gene	ribBA		
EKGGEFJM_00079	CDS			hypothetical protein
EKGGEFJM_00079	gene			
EKGGEFJM_00080	CDS			hypothetical protein
EKGGEFJM_00080	gene			
EKGGEFJM_00081	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
EKGGEFJM_00081	gene	fecA_1		
EKGGEFJM_00082	CDS	acpS	2.7.8.7	Holo-[acyl-carrier-protein] synthase
EKGGEFJM_00082	gene	acpS		
EKGGEFJM_00083	CDS			hypothetical protein
EKGGEFJM_00083	gene			
EKGGEFJM_00084	CDS	rsmD	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
EKGGEFJM_00084	gene	rsmD		
EKGGEFJM_00085	CDS			hypothetical protein
EKGGEFJM_00085	gene			
EKGGEFJM_00086	CDS			hypothetical protein
EKGGEFJM_00086	gene			
EKGGEFJM_00087	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
EKGGEFJM_00087	gene	gloC		
EKGGEFJM_00088	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
EKGGEFJM_00088	gene	moeZ		
EKGGEFJM_00089	CDS	pomA		Chemotaxis protein PomA
EKGGEFJM_00089	gene	pomA		
EKGGEFJM_00090	CDS	motB		Motility protein B
EKGGEFJM_00090	gene	motB		
EKGGEFJM_00091	CDS			hypothetical protein
EKGGEFJM_00091	gene			
EKGGEFJM_00092	CDS	opuCC		Glycine betaine/carnitine/choline-binding protein OpuCC
EKGGEFJM_00092	gene	opuCC		
EKGGEFJM_00093	CDS	opuBA		Choline transport ATP-binding protein OpuBA
EKGGEFJM_00093	gene	opuBA		
EKGGEFJM_00094	CDS			hypothetical protein
EKGGEFJM_00094	gene			
EKGGEFJM_00095	CDS	uvrC		UvrABC system protein C
EKGGEFJM_00095	gene	uvrC		
EKGGEFJM_00096	CDS	hom	1.1.1.3	Homoserine dehydrogenase
EKGGEFJM_00096	gene	hom		
EKGGEFJM_00097	CDS			hypothetical protein
EKGGEFJM_00097	gene			
EKGGEFJM_00098	CDS	trxA_1		Thioredoxin
EKGGEFJM_00098	gene	trxA_1		
EKGGEFJM_00099	CDS	trxB	1.8.1.9	Thioredoxin reductase
EKGGEFJM_00099	gene	trxB		
EKGGEFJM_00100	CDS	lex1	2.-.-.-	Lipooligosaccharide biosynthesis protein lex-1
EKGGEFJM_00100	gene	lex1		
EKGGEFJM_00101	CDS			hypothetical protein
EKGGEFJM_00101	gene			
EKGGEFJM_00102	CDS	atpB		ATP synthase subunit a
EKGGEFJM_00102	gene	atpB		
EKGGEFJM_00103	CDS	guaB	1.1.1.205	Inosine-5'-monophosphate dehydrogenase
EKGGEFJM_00103	gene	guaB		
EKGGEFJM_00104	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
EKGGEFJM_00104	gene	gatA		
EKGGEFJM_00105	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
EKGGEFJM_00105	gene	coaE		
EKGGEFJM_00106	CDS	speE	2.5.1.16	Polyamine aminopropyltransferase
EKGGEFJM_00106	gene	speE		
EKGGEFJM_00107	CDS			hypothetical protein
EKGGEFJM_00107	gene			
EKGGEFJM_00108	CDS	der_1		GTPase Der
EKGGEFJM_00108	gene	der_1		
EKGGEFJM_00109	CDS	hup		DNA-binding protein HU
EKGGEFJM_00109	gene	hup		
EKGGEFJM_00110	tRNA			tRNA-Arg(cct)
EKGGEFJM_00110	gene			
EKGGEFJM_00111	CDS			hypothetical protein
EKGGEFJM_00111	gene			
EKGGEFJM_00112	CDS			hypothetical protein
EKGGEFJM_00112	gene			
EKGGEFJM_00113	CDS			hypothetical protein
EKGGEFJM_00113	gene			
EKGGEFJM_00114	CDS	pseB	4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
EKGGEFJM_00114	gene	pseB		
EKGGEFJM_00115	CDS	coaBC		Coenzyme A biosynthesis bifunctional protein CoaBC
EKGGEFJM_00115	gene	coaBC		
EKGGEFJM_00116	CDS			hypothetical protein
EKGGEFJM_00116	gene			
EKGGEFJM_00117	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
EKGGEFJM_00117	gene	thiE		
EKGGEFJM_00118	CDS	thiD	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
EKGGEFJM_00118	gene	thiD		
EKGGEFJM_00119	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
EKGGEFJM_00119	gene	thiM		
EKGGEFJM_00120	CDS	hsdR_1	3.1.21.3	Type I restriction enzyme EcoR124II R protein
EKGGEFJM_00120	gene	hsdR_1		
EKGGEFJM_00121	CDS			hypothetical protein
EKGGEFJM_00121	gene			
EKGGEFJM_00122	CDS			Putative type-1 restriction enzyme specificity protein MG438
EKGGEFJM_00122	gene			
EKGGEFJM_00123	CDS			hypothetical protein
EKGGEFJM_00123	gene			
EKGGEFJM_00124	CDS		2.1.1.72	putative type I restriction enzymeP M protein
EKGGEFJM_00124	gene			
EKGGEFJM_00125	CDS			hypothetical protein
EKGGEFJM_00125	gene			
EKGGEFJM_00126	CDS			hypothetical protein
EKGGEFJM_00126	gene			
EKGGEFJM_00127	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
EKGGEFJM_00127	gene	ybiT		
EKGGEFJM_00128	CDS	guaC	1.7.1.7	GMP reductase
EKGGEFJM_00128	gene	guaC		
EKGGEFJM_00129	CDS	patA	2.3.1.-	Peptidoglycan O-acetyltransferase
EKGGEFJM_00129	gene	patA		
EKGGEFJM_00130	CDS			hypothetical protein
EKGGEFJM_00130	gene			
EKGGEFJM_00131	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
EKGGEFJM_00131	gene	gmhA1		
EKGGEFJM_00132	CDS	hldE		Bifunctional protein HldE
EKGGEFJM_00132	gene	hldE		
EKGGEFJM_00133	CDS	hldD	5.1.3.20	ADP-L-glycero-D-manno-heptose-6-epimerase
EKGGEFJM_00133	gene	hldD		
EKGGEFJM_00134	CDS	gmhB	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
EKGGEFJM_00134	gene	gmhB		
EKGGEFJM_00135	CDS			hypothetical protein
EKGGEFJM_00135	gene			
EKGGEFJM_00136	CDS	coaX	2.7.1.33	Type III pantothenate kinase
EKGGEFJM_00136	gene	coaX		
EKGGEFJM_00137	CDS	pgbB		Plasminogen-binding protein PgbB
EKGGEFJM_00137	gene	pgbB		
EKGGEFJM_00138	CDS			hypothetical protein
EKGGEFJM_00138	gene			
EKGGEFJM_00139	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
EKGGEFJM_00139	gene	dut		
EKGGEFJM_00140	CDS	greA		Transcription elongation factor GreA
EKGGEFJM_00140	gene	greA		
EKGGEFJM_00141	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
EKGGEFJM_00141	gene	lpxB		
EKGGEFJM_00142	CDS			hypothetical protein
EKGGEFJM_00142	gene			
EKGGEFJM_00143	CDS	hypA		Hydrogenase/urease nickel incorporation protein HypA
EKGGEFJM_00143	gene	hypA		
EKGGEFJM_00144	CDS	flgE_1		Flagellar hook protein FlgE
EKGGEFJM_00144	gene	flgE_1		
EKGGEFJM_00145	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
EKGGEFJM_00145	gene	cdh		
EKGGEFJM_00146	CDS			hypothetical protein
EKGGEFJM_00146	gene			
EKGGEFJM_00147	CDS			hypothetical protein
EKGGEFJM_00147	gene			
EKGGEFJM_00148	CDS			hypothetical protein
EKGGEFJM_00148	gene			
EKGGEFJM_00149	CDS	katA	1.11.1.6	Catalase
EKGGEFJM_00149	gene	katA		
EKGGEFJM_00150	CDS	tdhA		TonB-dependent heme receptor A
EKGGEFJM_00150	gene	tdhA		
EKGGEFJM_00151	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
EKGGEFJM_00151	gene	ruvC		
EKGGEFJM_00152	CDS			hypothetical protein
EKGGEFJM_00152	gene			
EKGGEFJM_00153	CDS			hypothetical protein
EKGGEFJM_00153	gene			
EKGGEFJM_00154	CDS			hypothetical protein
EKGGEFJM_00154	gene			
EKGGEFJM_00155	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
EKGGEFJM_00155	gene	ruvA		
EKGGEFJM_00156	CDS			hypothetical protein
EKGGEFJM_00156	gene			
EKGGEFJM_00157	CDS	murJ		Lipid II flippase MurJ
EKGGEFJM_00157	gene	murJ		
EKGGEFJM_00158	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
EKGGEFJM_00158	gene	cysS		
EKGGEFJM_00159	CDS	vacA_1		Vacuolating cytotoxin autotransporter
EKGGEFJM_00159	gene	vacA_1		
EKGGEFJM_00160	CDS			putative ABC transporter ATP-binding protein
EKGGEFJM_00160	gene			
EKGGEFJM_00161	CDS	hmuU		Hemin transport system permease protein HmuU
EKGGEFJM_00161	gene	hmuU		
EKGGEFJM_00162	CDS		1.-.-.-	putative oxidoreductase
EKGGEFJM_00162	gene			
EKGGEFJM_00163	CDS			hypothetical protein
EKGGEFJM_00163	gene			
EKGGEFJM_00164	CDS	yafQ_1	3.1.-.-	mRNA interferase YafQ
EKGGEFJM_00164	gene	yafQ_1		
EKGGEFJM_00165	CDS			hypothetical protein
EKGGEFJM_00165	gene			
EKGGEFJM_00166	CDS	yafQ_2	3.1.-.-	mRNA interferase YafQ
EKGGEFJM_00166	gene	yafQ_2		
EKGGEFJM_00167	CDS	fucT_1	2.4.1.152	Alpha-(1,3)-fucosyltransferase FucT
EKGGEFJM_00167	gene	fucT_1		
EKGGEFJM_00168	CDS			hypothetical protein
EKGGEFJM_00168	gene			
EKGGEFJM_00169	CDS	aspA	4.3.1.1	Aspartate ammonia-lyase
EKGGEFJM_00169	gene	aspA		
EKGGEFJM_00170	CDS	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
EKGGEFJM_00170	gene	murA		
EKGGEFJM_00171	CDS			hypothetical protein
EKGGEFJM_00171	gene			
EKGGEFJM_00172	CDS	gtaB	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase
EKGGEFJM_00172	gene	gtaB		
EKGGEFJM_00173	CDS	slt	4.2.2.-	Soluble lytic murein transglycosylase
EKGGEFJM_00173	gene	slt		
EKGGEFJM_00174	CDS			hypothetical protein
EKGGEFJM_00174	gene			
EKGGEFJM_00175	CDS	gltX1	6.1.1.17	Glutamate--tRNA ligase 1
EKGGEFJM_00175	gene	gltX1		
EKGGEFJM_00176	CDS	yfkO	1.-.-.-	Putative NAD(P)H nitroreductase YfkO
EKGGEFJM_00176	gene	yfkO		
EKGGEFJM_00177	CDS			hypothetical protein
EKGGEFJM_00177	gene			
EKGGEFJM_00178	CDS	cca	2.7.7.72	CCA-adding enzyme
EKGGEFJM_00178	gene	cca		
EKGGEFJM_00179	CDS	queC	6.3.4.20	7-cyano-7-deazaguanine synthase
EKGGEFJM_00179	gene	queC		
EKGGEFJM_00180	CDS			hypothetical protein
EKGGEFJM_00180	gene			
EKGGEFJM_00181	CDS			hypothetical protein
EKGGEFJM_00181	gene			
EKGGEFJM_00182	CDS			hypothetical protein
EKGGEFJM_00182	gene			
EKGGEFJM_00183	CDS			hypothetical protein
EKGGEFJM_00183	gene			
EKGGEFJM_00184	CDS	hybD	3.4.23.-	Hydrogenase 2 maturation protease
EKGGEFJM_00184	gene	hybD		
EKGGEFJM_00185	CDS	hydC		Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
EKGGEFJM_00185	gene	hydC		
EKGGEFJM_00186	CDS	hydB	1.12.5.1	Quinone-reactive Ni/Fe-hydrogenase large chain
EKGGEFJM_00186	gene	hydB		
EKGGEFJM_00187	CDS	hydA_1	1.12.5.1	Quinone-reactive Ni/Fe-hydrogenase small chain
EKGGEFJM_00187	gene	hydA_1		
EKGGEFJM_00188	CDS	mdaB		Modulator of drug activity B
EKGGEFJM_00188	gene	mdaB		
EKGGEFJM_00189	CDS			hypothetical protein
EKGGEFJM_00189	gene			
EKGGEFJM_00190	CDS	hcpD_1	3.5.2.6	Putative beta-lactamase HcpD
EKGGEFJM_00190	gene	hcpD_1		
EKGGEFJM_00191	CDS	dapD	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
EKGGEFJM_00191	gene	dapD		
EKGGEFJM_00192	CDS	ispG	1.17.7.3	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
EKGGEFJM_00192	gene	ispG		
EKGGEFJM_00193	CDS	dapL	2.6.1.83	LL-diaminopimelate aminotransferase
EKGGEFJM_00193	gene	dapL		
EKGGEFJM_00194	CDS	murC	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase
EKGGEFJM_00194	gene	murC		
EKGGEFJM_00195	CDS			hypothetical protein
EKGGEFJM_00195	gene			
EKGGEFJM_00196	CDS	mutS2	3.1.-.-	Endonuclease MutS2
EKGGEFJM_00196	gene	mutS2		
EKGGEFJM_00197	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
EKGGEFJM_00197	gene	ppa		
EKGGEFJM_00198	CDS			hypothetical protein
EKGGEFJM_00198	gene			
EKGGEFJM_00199	CDS			hypothetical protein
EKGGEFJM_00199	gene			
EKGGEFJM_00200	CDS	adk	2.7.4.3	Adenylate kinase
EKGGEFJM_00200	gene	adk		
EKGGEFJM_00201	CDS	aspS	6.1.1.23	Aspartate--tRNA(Asp/Asn) ligase
EKGGEFJM_00201	gene	aspS		
EKGGEFJM_00202	CDS	cheV_1		Chemotaxis protein CheV
EKGGEFJM_00202	gene	cheV_1		
EKGGEFJM_00203	CDS	ligA	6.5.1.2	DNA ligase
EKGGEFJM_00203	gene	ligA		
EKGGEFJM_00204	CDS			hypothetical protein
EKGGEFJM_00204	gene			
EKGGEFJM_00205	CDS	yxdL		ABC transporter ATP-binding protein YxdL
EKGGEFJM_00205	gene	yxdL		
EKGGEFJM_00206	CDS			hypothetical protein
EKGGEFJM_00206	gene			
EKGGEFJM_00207	CDS	vacA_2		Vacuolating cytotoxin autotransporter
EKGGEFJM_00207	gene	vacA_2		
EKGGEFJM_00208	CDS			hypothetical protein
EKGGEFJM_00208	gene			
EKGGEFJM_00209	CDS	mdtC		Multidrug resistance protein MdtC
EKGGEFJM_00209	gene	mdtC		
EKGGEFJM_00210	CDS	czcB		Cobalt-zinc-cadmium resistance protein CzcB
EKGGEFJM_00210	gene	czcB		
EKGGEFJM_00211	CDS			hypothetical protein
EKGGEFJM_00211	gene			
EKGGEFJM_00212	CDS	hemE	4.1.1.37	Uroporphyrinogen decarboxylase
EKGGEFJM_00212	gene	hemE		
EKGGEFJM_00213	CDS			hypothetical protein
EKGGEFJM_00213	gene			
EKGGEFJM_00214	CDS	nth_1	4.2.99.18	Endonuclease III
EKGGEFJM_00214	gene	nth_1		
EKGGEFJM_00215	CDS	flaA		Flagellin A
EKGGEFJM_00215	gene	flaA		
EKGGEFJM_00216	CDS			hypothetical protein
EKGGEFJM_00216	gene			
EKGGEFJM_00217	CDS			putative ABC transporter ATP-binding protein
EKGGEFJM_00217	gene			
EKGGEFJM_00218	CDS	mcpU		Methyl-accepting chemotaxis protein McpU
EKGGEFJM_00218	gene	mcpU		
EKGGEFJM_00219	CDS	bioF	2.3.1.47	8-amino-7-oxononanoate synthase 2
EKGGEFJM_00219	gene	bioF		
EKGGEFJM_00220	CDS	pbpF		Penicillin-binding protein 1F
EKGGEFJM_00220	gene	pbpF		
EKGGEFJM_00221	CDS			hypothetical protein
EKGGEFJM_00221	gene			
EKGGEFJM_00222	CDS	dsbB		Disulfide bond formation protein B
EKGGEFJM_00222	gene	dsbB		
EKGGEFJM_00223	CDS			hypothetical protein
EKGGEFJM_00223	gene			
EKGGEFJM_00224	CDS			hypothetical protein
EKGGEFJM_00224	gene			
EKGGEFJM_00225	CDS			hypothetical protein
EKGGEFJM_00225	gene			
EKGGEFJM_00226	CDS			hypothetical protein
EKGGEFJM_00226	gene			
EKGGEFJM_00227	CDS	korB	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorB
EKGGEFJM_00227	gene	korB		
EKGGEFJM_00228	CDS	korA	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorA
EKGGEFJM_00228	gene	korA		
EKGGEFJM_00229	CDS	hydA_2	1.12.7.2	Periplasmic [Fe] hydrogenase large subunit
EKGGEFJM_00229	gene	hydA_2		
EKGGEFJM_00230	CDS	mltG	4.2.2.-	Endolytic murein transglycosylase
EKGGEFJM_00230	gene	mltG		
EKGGEFJM_00231	CDS			hypothetical protein
EKGGEFJM_00231	gene			
EKGGEFJM_00232	CDS	feoA		Putative Fe(2+) transport protein A
EKGGEFJM_00232	gene	feoA		
EKGGEFJM_00233	CDS	nth_2	4.2.99.18	Endonuclease III
EKGGEFJM_00233	gene	nth_2		
EKGGEFJM_00234	CDS	fliN_1		Flagellar motor switch protein FliN
EKGGEFJM_00234	gene	fliN_1		
EKGGEFJM_00235	CDS			hypothetical protein
EKGGEFJM_00235	gene			
EKGGEFJM_00236	CDS			hypothetical protein
EKGGEFJM_00236	gene			
EKGGEFJM_00237	CDS	pyrC_1	3.5.2.3	Dihydroorotase
EKGGEFJM_00237	gene	pyrC_1		
EKGGEFJM_00238	CDS			hypothetical protein
EKGGEFJM_00238	gene			
EKGGEFJM_00239	CDS			hypothetical protein
EKGGEFJM_00239	gene			
EKGGEFJM_00240	CDS	mdoB	2.7.8.20	Phosphoglycerol transferase I
EKGGEFJM_00240	gene	mdoB		
EKGGEFJM_00241	CDS	folD		Bifunctional protein FolD protein
EKGGEFJM_00241	gene	folD		
EKGGEFJM_00242	CDS	lepB	3.4.21.89	Signal peptidase I
EKGGEFJM_00242	gene	lepB		
EKGGEFJM_00243	CDS			hypothetical protein
EKGGEFJM_00243	gene			
EKGGEFJM_00244	CDS	ywlF	5.3.1.-	Putative sugar phosphate isomerase YwlF
EKGGEFJM_00244	gene	ywlF		
EKGGEFJM_00245	CDS			hypothetical protein
EKGGEFJM_00245	gene			
EKGGEFJM_00246	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
EKGGEFJM_00246	gene	apt		
EKGGEFJM_00247	CDS	yohD_1		Inner membrane protein YohD
EKGGEFJM_00247	gene	yohD_1		
EKGGEFJM_00248	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
EKGGEFJM_00248	gene	pepA		
EKGGEFJM_00249	CDS	ychF		Ribosome-binding ATPase YchF
EKGGEFJM_00249	gene	ychF		
EKGGEFJM_00250	CDS	pqqE		Coenzyme PQQ synthesis protein E
EKGGEFJM_00250	gene	pqqE		
EKGGEFJM_00251	CDS			hypothetical protein
EKGGEFJM_00251	gene			
EKGGEFJM_00252	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
EKGGEFJM_00252	gene	dapF		
EKGGEFJM_00253	CDS	rclC		Inner membrane protein RclC
EKGGEFJM_00253	gene	rclC		
EKGGEFJM_00254	CDS			hypothetical protein
EKGGEFJM_00254	gene			
EKGGEFJM_00255	CDS			hypothetical protein
EKGGEFJM_00255	gene			
EKGGEFJM_00256	CDS	rpsU		30S ribosomal protein S21
EKGGEFJM_00256	gene	rpsU		
